   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    1411  6.09150810E-02  3.79496359E-03  1.60933089E-05  6.27514932E-01  5.25248112E-24  0.00000000E+00 -6.09033787E+00 -5.84002555E+00  0.00000000E+00
    1421  6.09238992E-02  3.79487757E-03  1.60691880E-05  6.28056360E-01  5.18019376E-24  0.00000000E+00 -6.09036667E+00 -5.84004886E+00  0.00000000E+00
    1431  6.09050635E-02  3.79145040E-03  1.60207985E-05  6.28505708E-01  5.10964807E-24  0.00000000E+00 -6.09039502E+00 -5.84007313E+00  0.00000000E+00
    1441  6.08779275E-02  3.78706848E-03  1.59662660E-05  6.28912960E-01  5.04254367E-24  0.00000000E+00 -6.09042293E+00 -5.84009965E+00  0.00000000E+00
    1451  6.08301878E-02  3.78031257E-03  1.58961436E-05  6.29221023E-01  4.98363711E-24  0.00000000E+00 -6.09045040E+00 -5.84012744E+00  0.00000000E+00
    1461  6.07458836E-02  3.76949740E-03  1.58011917E-05  6.29317835E-01  4.94839101E-24  0.00000000E+00 -6.09047747E+00 -5.84015390E+00  0.00000000E+00
    1471  6.06384334E-02  3.75622205E-03  1.56925829E-05  6.29258961E-01  4.93390269E-24  0.00000000E+00 -6.09050414E+00 -5.84017675E+00  0.00000000E+00
    1481  6.05101986E-02  3.74082780E-03  1.55732563E-05  6.29043708E-01  4.94270017E-24  0.00000000E+00 -6.09053041E+00 -5.84019501E+00  0.00000000E+00
    1491  6.04046883E-02  3.72783495E-03  1.54676092E-05  6.28987464E-01  4.92805578E-24  0.00000000E+00 -6.09055627E+00 -5.84021003E+00  0.00000000E+00
    1501  6.03133124E-02  3.71637530E-03  1.53712156E-05  6.29022278E-01  4.90133492E-24  0.00000000E+00 -6.09058174E+00 -5.84022209E+00  0.00000000E+00
    1511  6.02165238E-02  3.70437825E-03  1.52724496E-05  6.29014620E-01  4.88070712E-24  0.00000000E+00 -6.09060682E+00 -5.84023199E+00  0.00000000E+00
    1521  6.01104205E-02  3.69143457E-03  1.51690531E-05  6.28937669E-01  4.86970600E-24  0.00000000E+00 -6.09063152E+00 -5.84024086E+00  0.00000000E+00
    1531  6.00221328E-02  3.68040223E-03  1.50768816E-05  6.28977969E-01  4.84316164E-24  0.00000000E+00 -6.09065583E+00 -5.84024927E+00  0.00000000E+00
    1541  5.99416256E-02  3.67023367E-03  1.49902236E-05  6.29063624E-01  4.81135293E-24  0.00000000E+00 -6.09067978E+00 -5.84025759E+00  0.00000000E+00
    1551  5.98496743E-02  3.65887921E-03  1.48974218E-05  6.29068501E-01  4.79020470E-24  0.00000000E+00 -6.09070338E+00 -5.84026500E+00  0.00000000E+00
    1561  5.97478331E-02  3.64651969E-03  1.47996658E-05  6.29000327E-01  4.77901805E-24  0.00000000E+00 -6.09072663E+00 -5.84027077E+00  0.00000000E+00
    1571  5.96514649E-02  3.63476296E-03  1.47057575E-05  6.28965785E-01  4.76341721E-24  0.00000000E+00 -6.09074955E+00 -5.84027522E+00  0.00000000E+00
    1581  5.95606793E-02  3.62362237E-03  1.46157850E-05  6.28964873E-01  4.74361704E-24  0.00000000E+00 -6.09077215E+00 -5.84027925E+00  0.00000000E+00
    1591  5.94763775E-02  3.61319365E-03  1.45302829E-05  6.29003049E-01  4.71909287E-24  0.00000000E+00 -6.09079442E+00 -5.84028368E+00  0.00000000E+00
    1601  5.93928651E-02  3.60287722E-03  1.44459225E-05  6.29041693E-01  4.69483700E-24  0.00000000E+00 -6.09081637E+00 -5.84028997E+00  0.00000000E+00
    1611  5.93014628E-02  3.59176290E-03  1.43576934E-05  6.29022046E-01  4.67830455E-24  0.00000000E+00 -6.09083801E+00 -5.84029702E+00  0.00000000E+00
    1621  5.92080182E-02  3.58046735E-03  1.42690192E-05  6.28983324E-01  4.66450774E-24  0.00000000E+00 -6.09085932E+00 -5.84030344E+00  0.00000000E+00
    1631  5.91073411E-02  3.56846028E-03  1.41771268E-05  6.28887797E-01  4.65856312E-24  0.00000000E+00 -6.09088032E+00 -5.84030949E+00  0.00000000E+00
    1641  5.90012715E-02  3.55593926E-03  1.40831425E-05  6.28747273E-01  4.65898141E-24  0.00000000E+00 -6.09090101E+00 -5.84031660E+00  0.00000000E+00
    1651  5.89071155E-02  3.54466154E-03  1.39961211E-05  6.28689792E-01  4.64802168E-24  0.00000000E+00 -6.09092142E+00 -5.84032654E+00  0.00000000E+00
    1661  5.88195615E-02  3.53408977E-03  1.39133078E-05  6.28675176E-01  4.63155514E-24  0.00000000E+00 -6.09094157E+00 -5.84033856E+00  0.00000000E+00
    1671  5.87357714E-02  3.52393449E-03  1.38331930E-05  6.28682405E-01  4.61253611E-24  0.00000000E+00 -6.09096146E+00 -5.84035110E+00  0.00000000E+00
    1681  5.86451265E-02  3.51310143E-03  1.37499615E-05  6.28636812E-01  4.60050835E-24  0.00000000E+00 -6.09098111E+00 -5.84036310E+00  0.00000000E+00
    1691  5.85565930E-02  3.50251170E-03  1.36684701E-05  6.28602083E-01  4.58721143E-24  0.00000000E+00 -6.09100051E+00 -5.84037491E+00  0.00000000E+00
    1701  5.84790734E-02  3.49308490E-03  1.35936215E-05  6.28639561E-01  4.56514386E-24  0.00000000E+00 -6.09101966E+00 -5.84038825E+00  0.00000000E+00
    1711  5.84149938E-02  3.48508893E-03  1.35270302E-05  6.28761103E-01  4.53365766E-24  0.00000000E+00 -6.09103856E+00 -5.84040418E+00  0.00000000E+00
    1721  5.83477170E-02  3.47677677E-03  1.34590588E-05  6.28858239E-01  4.50520475E-24  0.00000000E+00 -6.09105723E+00 -5.84042201E+00  0.00000000E+00
    1731  5.82796135E-02  3.46839917E-03  1.33911075E-05  6.28946021E-01  4.47811485E-24  0.00000000E+00 -6.09107565E+00 -5.84044041E+00  0.00000000E+00
    1741  5.82157461E-02  3.46048805E-03  1.33261082E-05  6.29056835E-01  4.44878219E-24  0.00000000E+00 -6.09109383E+00 -5.84045869E+00  0.00000000E+00
    1751  5.81517833E-02  3.45258758E-03  1.32615340E-05  6.29162965E-01  4.42029622E-24  0.00000000E+00 -6.09111178E+00 -5.84047725E+00  0.00000000E+00
    1761  5.80879746E-02  3.44472430E-03  1.31975317E-05  6.29265910E-01  4.39250208E-24  0.00000000E+00 -6.09112950E+00 -5.84049691E+00  0.00000000E+00
    1771  5.80369108E-02  3.43822984E-03  1.31415474E-05  6.29442642E-01  4.35732484E-24  0.00000000E+00 -6.09114699E+00 -5.84051805E+00  0.00000000E+00
    1781  5.79858230E-02  3.43175028E-03  1.30859662E-05  6.29615176E-01  4.32292527E-24  0.00000000E+00 -6.09116426E+00 -5.84054009E+00  0.00000000E+00
    1791  5.79396173E-02  3.42581103E-03  1.30337983E-05  6.29811490E-01  4.28661776E-24  0.00000000E+00 -6.09118130E+00 -5.84056217E+00  0.00000000E+00
    1801  5.78908973E-02  3.41961801E-03  1.29804648E-05  6.29989713E-01  4.25237104E-24  0.00000000E+00 -6.09119813E+00 -5.84058375E+00  0.00000000E+00
    1811  5.78423480E-02  3.41345961E-03  1.29276267E-05  6.30164998E-01  4.21875424E-24  0.00000000E+00 -6.09121476E+00 -5.84060450E+00  0.00000000E+00
    1821  5.78028190E-02  3.40828816E-03  1.28807965E-05  6.30385627E-01  4.18137058E-24  0.00000000E+00 -6.09123117E+00 -5.84062557E+00  0.00000000E+00
    1831  5.77682832E-02  3.40367443E-03  1.28375350E-05  6.30627666E-01  4.14259864E-24  0.00000000E+00 -6.09124738E+00 -5.84064847E+00  0.00000000E+00
    1841  5.77343500E-02  3.39914033E-03  1.27950060E-05  6.30868547E-01  4.10430440E-24  0.00000000E+00 -6.09126338E+00 -5.84067314E+00  0.00000000E+00
    1851  5.76932963E-02  3.39384701E-03  1.27482590E-05  6.31069042E-01  4.06975701E-24  0.00000000E+00 -6.09127918E+00 -5.84069792E+00  0.00000000E+00
    1861  5.76466149E-02  3.38796407E-03  1.26983784E-05  6.31235236E-01  4.03868994E-24  0.00000000E+00 -6.09129478E+00 -5.84072133E+00  0.00000000E+00
    1871  5.75951556E-02  3.38158920E-03  1.26459983E-05  6.31370431E-01  4.01099289E-24  0.00000000E+00 -6.09131019E+00 -5.84074228E+00  0.00000000E+00
    1881  5.75409070E-02  3.37493531E-03  1.25923365E-05  6.31485856E-01  3.98558170E-24  0.00000000E+00 -6.09132542E+00 -5.84076086E+00  0.00000000E+00
    1891  5.74859181E-02  3.36821932E-03  1.25386063E-05  6.31593499E-01  3.96123711E-24  0.00000000E+00 -6.09134048E+00 -5.84077850E+00  0.00000000E+00
    1901  5.74297682E-02  3.36139715E-03  1.24845634E-05  6.31690898E-01  3.93820841E-24  0.00000000E+00 -6.09135536E+00 -5.84079570E+00  0.00000000E+00
    1911  5.73733912E-02  3.35456655E-03  1.24307415E-05  6.31783744E-01  3.91588615E-24  0.00000000E+00 -6.09137006E+00 -5.84081181E+00  0.00000000E+00
    1921  5.73174532E-02  3.34779668E-03  1.23775108E-05  6.31876186E-01  3.89381506E-24  0.00000000E+00 -6.09138459E+00 -5.84082675E+00  0.00000000E+00
    1931  5.72633757E-02  3.34123517E-03  1.23256659E-05  6.31976926E-01  3.87106151E-24  0.00000000E+00 -6.09139894E+00 -5.84084112E+00  0.00000000E+00
    1941  5.72120123E-02  3.33497098E-03  1.22756873E-05  6.32090971E-01  3.84711810E-24  0.00000000E+00 -6.09141311E+00 -5.84085607E+00  0.00000000E+00
    1951  5.71629968E-02  3.32896618E-03  1.22273703E-05  6.32215819E-01  3.82228471E-24  0.00000000E+00 -6.09142710E+00 -5.84087237E+00  0.00000000E+00
    1961  5.71126795E-02  3.32283861E-03  1.21786175E-05  6.32329961E-01  3.79876632E-24  0.00000000E+00 -6.09144091E+00 -5.84088995E+00  0.00000000E+00
    1971  5.70662648E-02  3.31713301E-03  1.21324116E-05  6.32463812E-01  3.77347371E-24  0.00000000E+00 -6.09145455E+00 -5.84090804E+00  0.00000000E+00
    1981  5.70240657E-02  3.31188393E-03  1.20889596E-05  6.32618354E-01  3.74640252E-24  0.00000000E+00 -6.09146802E+00 -5.84092628E+00  0.00000000E+00
    1991  5.69876259E-02  3.30725820E-03  1.20492329E-05  6.32800618E-01  3.71705055E-24  0.00000000E+00 -6.09148132E+00 -5.84094473E+00  0.00000000E+00
    2001  5.69526762E-02  3.30280271E-03  1.20106783E-05  6.32987364E-01  3.68756619E-24  0.00000000E+00 -6.09149446E+00 -5.84096323E+00  0.00000000E+00
    2011  5.69203464E-02  3.29863845E-03  1.19739879E-05  6.33184123E-01  3.65749253E-24  0.00000000E+00 -6.09150743E+00 -5.84098179E+00  0.00000000E+00
    2021  5.68893937E-02  3.29463243E-03  1.19383986E-05  6.33384449E-01  3.62738495E-24  0.00000000E+00 -6.09152024E+00 -5.84100074E+00  0.00000000E+00
    2031  5.68561332E-02  3.29038895E-03  1.19016279E-05  6.33570325E-01  3.59871388E-24  0.00000000E+00 -6.09153289E+00 -5.84102008E+00  0.00000000E+00
    2041  5.68189602E-02  3.28573907E-03  1.18627386E-05  6.33733194E-01  3.57228600E-24  0.00000000E+00 -6.09154539E+00 -5.84103966E+00  0.00000000E+00
    2051  5.67828343E-02  3.28121060E-03  1.18247185E-05  6.33898639E-01  3.54584233E-24  0.00000000E+00 -6.09155774E+00 -5.84105930E+00  0.00000000E+00
    2061  5.67498718E-02  3.27702858E-03  1.17888383E-05  6.34077345E-01  3.51845109E-24  0.00000000E+00 -6.09156994E+00 -5.84107875E+00  0.00000000E+00
    2071  5.67183104E-02  3.27300581E-03  1.17540408E-05  6.34260062E-01  3.49094459E-24  0.00000000E+00 -6.09158199E+00 -5.84109772E+00  0.00000000E+00
    2081  5.66866549E-02  3.26898240E-03  1.17194105E-05  6.34439428E-01  3.46393861E-24  0.00000000E+00 -6.09159389E+00 -5.84111605E+00  0.00000000E+00
    2091  5.66524183E-02  3.26469331E-03  1.16834411E-05  6.34603198E-01  3.43847596E-24  0.00000000E+00 -6.09160566E+00 -5.84113397E+00  0.00000000E+00
    2101  5.66203226E-02  3.26064117E-03  1.16489790E-05  6.34774922E-01  3.41252562E-24  0.00000000E+00 -6.09161728E+00 -5.84115118E+00  0.00000000E+00
    2111  5.65895945E-02  3.25674380E-03  1.16155588E-05  6.34950581E-01  3.38644601E-24  0.00000000E+00 -6.09162875E+00 -5.84116737E+00  0.00000000E+00
    2121  5.65639536E-02  3.25340101E-03  1.15854892E-05  6.35146994E-01  3.35894740E-24  0.00000000E+00 -6.09164009E+00 -5.84118293E+00  0.00000000E+00
    2131  5.65467482E-02  3.25098179E-03  1.15610077E-05  6.35375908E-01  3.32947554E-24  0.00000000E+00 -6.09165129E+00 -5.84119840E+00  0.00000000E+00
    2141  5.65380841E-02  3.24951349E-03  1.15424665E-05  6.35631622E-01  3.29904281E-24  0.00000000E+00 -6.09166235E+00 -5.84121369E+00  0.00000000E+00
    2151  5.65386399E-02  3.24908545E-03  1.15305895E-05  6.35910636E-01  3.26846296E-24  0.00000000E+00 -6.09167328E+00 -5.84122844E+00  0.00000000E+00
    2161  5.65478026E-02  3.24964715E-03  1.15252935E-05  6.36203662E-01  3.23890556E-24  0.00000000E+00 -6.09168408E+00 -5.84124259E+00  0.00000000E+00
    2171  5.65606734E-02  3.25064308E-03  1.15230065E-05  6.36498690E-01  3.21025810E-24  0.00000000E+00 -6.09169475E+00 -5.84125639E+00  0.00000000E+00
    2181  5.65783042E-02  3.25220033E-03  1.15246514E-05  6.36794879E-01  3.18300572E-24  0.00000000E+00 -6.09170529E+00 -5.84127020E+00  0.00000000E+00
    2191  5.65968052E-02  3.25386619E-03  1.15271611E-05  6.37087664E-01  3.15634387E-24  0.00000000E+00 -6.09171571E+00 -5.84128412E+00  0.00000000E+00
    2201  5.66134506E-02  3.25532186E-03  1.15283549E-05  6.37374605E-01  3.12963404E-24  0.00000000E+00 -6.09172601E+00 -5.84129835E+00  0.00000000E+00
    2211  5.66253471E-02  3.25623135E-03  1.15259669E-05  6.37652218E-01  3.10237066E-24  0.00000000E+00 -6.09173620E+00 -5.84131277E+00  0.00000000E+00
    2221  5.66304242E-02  3.25636269E-03  1.15185448E-05  6.37914761E-01  3.07473236E-24  0.00000000E+00 -6.09174626E+00 -5.84132726E+00  0.00000000E+00
    2231  5.66253006E-02  3.25534511E-03  1.15038687E-05  6.38149989E-01  3.04749013E-24  0.00000000E+00 -6.09175621E+00 -5.84134165E+00  0.00000000E+00
    2241  5.66100567E-02  3.25320984E-03  1.14824142E-05  6.38350557E-01  3.02200485E-24  0.00000000E+00 -6.09176605E+00 -5.84135575E+00  0.00000000E+00
    2251  5.65888723E-02  3.25043233E-03  1.14572482E-05  6.38526212E-01  2.99836577E-24  0.00000000E+00 -6.09177577E+00 -5.84136943E+00  0.00000000E+00
    2261  5.65626548E-02  3.24711848E-03  1.14290818E-05  6.38678492E-01  2.97673103E-24  0.00000000E+00 -6.09178538E+00 -5.84138265E+00  0.00000000E+00
    2271  5.65319710E-02  3.24333490E-03  1.13983639E-05  6.38808373E-01  2.95720694E-24  0.00000000E+00 -6.09179489E+00 -5.84139528E+00  0.00000000E+00
    2281  5.64992563E-02  3.23934319E-03  1.13666031E-05  6.38926582E-01  2.93889720E-24  0.00000000E+00 -6.09180430E+00 -5.84140727E+00  0.00000000E+00
    2291  5.64653947E-02  3.23523769E-03  1.13343352E-05  6.39037229E-01  2.92143360E-24  0.00000000E+00 -6.09181360E+00 -5.84141873E+00  0.00000000E+00
    2301  5.64330286E-02  3.23129674E-03  1.13031039E-05  6.39153266E-01  2.90356300E-24  0.00000000E+00 -6.09182280E+00 -5.84142995E+00  0.00000000E+00
    2311  5.64017523E-02  3.22747764E-03  1.12726719E-05  6.39272605E-01  2.88549519E-24  0.00000000E+00 -6.09183190E+00 -5.84144087E+00  0.00000000E+00
    2321  5.63728418E-02  3.22391548E-03  1.12437952E-05  6.39401117E-01  2.86669483E-24  0.00000000E+00 -6.09184091E+00 -5.84145090E+00  0.00000000E+00
    2331  5.63455021E-02  3.22052661E-03  1.12160105E-05  6.39534778E-01  2.84755916E-24  0.00000000E+00 -6.09184983E+00 -5.84145970E+00  0.00000000E+00
    2341  5.63208599E-02  3.21743130E-03  1.11900020E-05  6.39678359E-01  2.82768903E-24  0.00000000E+00 -6.09185867E+00 -5.84146737E+00  0.00000000E+00
    2351  5.62977223E-02  3.21450288E-03  1.11650553E-05  6.39826309E-01  2.80758727E-24  0.00000000E+00 -6.09186741E+00 -5.84147437E+00  0.00000000E+00
    2361  5.62743460E-02  3.21155462E-03  1.11400982E-05  6.39971287E-01  2.78785563E-24  0.00000000E+00 -6.09187607E+00 -5.84148113E+00  0.00000000E+00
    2371  5.62489821E-02  3.20839981E-03  1.11140661E-05  6.40105874E-01  2.76911861E-24  0.00000000E+00 -6.09188464E+00 -5.84148792E+00  0.00000000E+00
    2381  5.62236073E-02  3.20524951E-03  1.10881617E-05  6.40238562E-01  2.75065877E-24  0.00000000E+00 -6.09189313E+00 -5.84149498E+00  0.00000000E+00
    2391  5.61978116E-02  3.20206014E-03  1.10621380E-05  6.40367568E-01  2.73263225E-24  0.00000000E+00 -6.09190154E+00 -5.84150220E+00  0.00000000E+00
    2401  5.61718473E-02  3.19885845E-03  1.10361446E-05  6.40494049E-01  2.71493413E-24  0.00000000E+00 -6.09190986E+00 -5.84150932E+00  0.00000000E+00
    2411  5.61460103E-02  3.19567578E-03  1.10103571E-05  6.40619317E-01  2.69744778E-24  0.00000000E+00 -6.09191809E+00 -5.84151601E+00  0.00000000E+00
    2421  5.61216037E-02  3.19265050E-03  1.09855547E-05  6.40749007E-01  2.67968078E-24  0.00000000E+00 -6.09192624E+00 -5.84152203E+00  0.00000000E+00
    2431  5.60970875E-02  3.18961888E-03  1.09608112E-05  6.40876474E-01  2.66220975E-24  0.00000000E+00 -6.09193431E+00 -5.84152753E+00  0.00000000E+00
    2441  5.60696685E-02  3.18628544E-03  1.09344734E-05  6.40989412E-01  2.64614242E-24  0.00000000E+00 -6.09194228E+00 -5.84153281E+00  0.00000000E+00
    2451  5.60391858E-02  3.18263551E-03  1.09064838E-05  6.41086579E-01  2.63165540E-24  0.00000000E+00 -6.09195018E+00 -5.84153787E+00  0.00000000E+00
    2461  5.60060236E-02  3.17871186E-03  1.08771049E-05  6.41169182E-01  2.61869903E-24  0.00000000E+00 -6.09195799E+00 -5.84154247E+00  0.00000000E+00
    2471  5.59717044E-02  3.17467412E-03  1.08472129E-05  6.41244469E-01  2.60656673E-24  0.00000000E+00 -6.09196573E+00 -5.84154638E+00  0.00000000E+00
    2481  5.59365159E-02  3.17055239E-03  1.08169721E-05  6.41313867E-01  2.59511389E-24  0.00000000E+00 -6.09197338E+00 -5.84154962E+00  0.00000000E+00
    2491  5.59011129E-02  3.16641447E-03  1.07867454E-05  6.41380707E-01  2.58399254E-24  0.00000000E+00 -6.09198095E+00 -5.84155239E+00  0.00000000E+00
    2501  5.58671752E-02  3.16243354E-03  1.07574524E-05  6.41453603E-01  2.57229520E-24  0.00000000E+00 -6.09198844E+00 -5.84155464E+00  0.00000000E+00
    2511  5.58319476E-02  3.15832541E-03  1.07275808E-05  6.41518465E-01  2.56150356E-24  0.00000000E+00 -6.09199585E+00 -5.84155603E+00  0.00000000E+00
    2521  5.57953255E-02  3.15408005E-03  1.06970847E-05  6.41574619E-01  2.55170231E-24  0.00000000E+00 -6.09200319E+00 -5.84155645E+00  0.00000000E+00
    2531  5.57577997E-02  3.14974814E-03  1.06662336E-05  6.41624611E-01  2.54262043E-24  0.00000000E+00 -6.09201045E+00 -5.84155619E+00  0.00000000E+00
    2541  5.57212979E-02  3.14552672E-03  1.06360562E-05  6.41678710E-01  2.53313705E-24  0.00000000E+00 -6.09201763E+00 -5.84155554E+00  0.00000000E+00
    2551  5.56869634E-02  3.14153298E-03  1.06071678E-05  6.41742791E-01  2.52263458E-24  0.00000000E+00 -6.09202473E+00 -5.84155462E+00  0.00000000E+00
    2561  5.56532897E-02  3.13761255E-03  1.05787573E-05  6.41808916E-01  2.51197043E-24  0.00000000E+00 -6.09203176E+00 -5.84155339E+00  0.00000000E+00
    2571  5.56199216E-02  3.13372890E-03  1.05506308E-05  6.41875258E-01  2.50133757E-24  0.00000000E+00 -6.09203871E+00 -5.84155171E+00  0.00000000E+00
    2581  5.55868300E-02  3.12987893E-03  1.05227706E-05  6.41941678E-01  2.49075004E-24  0.00000000E+00 -6.09204559E+00 -5.84154952E+00  0.00000000E+00
    2591  5.55539350E-02  3.12605437E-03  1.04951319E-05  6.42007779E-01  2.48024857E-24  0.00000000E+00 -6.09205240E+00 -5.84154714E+00  0.00000000E+00
    2601  5.55215227E-02  3.12228453E-03  1.04678675E-05  6.42075020E-01  2.46968103E-24  0.00000000E+00 -6.09205914E+00 -5.84154496E+00  0.00000000E+00
    2611  5.54905142E-02  3.11866403E-03  1.04414767E-05  6.42147967E-01  2.45858121E-24  0.00000000E+00 -6.09206581E+00 -5.84154310E+00  0.00000000E+00
    2621  5.54608304E-02  3.11518489E-03  1.04159183E-05  6.42226099E-01  2.44701416E-24  0.00000000E+00 -6.09207241E+00 -5.84154149E+00  0.00000000E+00
    2631  5.54323561E-02  3.11183537E-03  1.03911310E-05  6.42308731E-01  2.43505944E-24  0.00000000E+00 -6.09207894E+00 -5.84154008E+00  0.00000000E+00
    2641  5.54055283E-02  3.10866103E-03  1.03673616E-05  6.42397741E-01  2.42254999E-24  0.00000000E+00 -6.09208541E+00 -5.84153889E+00  0.00000000E+00
    2651  5.53816388E-02  3.10579693E-03  1.03453480E-05  6.42498606E-01  2.40900386E-24  0.00000000E+00 -6.09209182E+00 -5.84153795E+00  0.00000000E+00
    2661  5.53620748E-02  3.10339120E-03  1.03259336E-05  6.42616066E-01  2.39410680E-24  0.00000000E+00 -6.09209816E+00 -5.84153723E+00  0.00000000E+00
    2671  5.53476752E-02  3.10153764E-03  1.03096991E-05  6.42751329E-01  2.37794843E-24  0.00000000E+00 -6.09210444E+00 -5.84153659E+00  0.00000000E+00
    2681  5.53371138E-02  3.10009943E-03  1.02959186E-05  6.42897740E-01  2.36117727E-24  0.00000000E+00 -6.09211066E+00 -5.84153595E+00  0.00000000E+00
    2691  5.53299935E-02  3.09903729E-03  1.02844046E-05  6.43052541E-01  2.34409906E-24  0.00000000E+00 -6.09211682E+00 -5.84153528E+00  0.00000000E+00
    2701  5.53279295E-02  3.09853178E-03  1.02762829E-05  6.43218040E-01  2.32683630E-24  0.00000000E+00 -6.09212292E+00 -5.84153471E+00  0.00000000E+00
    2711  5.53324308E-02  3.09875819E-03  1.02727276E-05  6.43393594E-01  2.30991060E-24  0.00000000E+00 -6.09212896E+00 -5.84153435E+00  0.00000000E+00
    2721  5.53437082E-02  3.09975202E-03  1.02741097E-05  6.43574274E-01  2.29406802E-24  0.00000000E+00 -6.09213494E+00 -5.84153428E+00  0.00000000E+00
    2731  5.53612576E-02  3.10146797E-03  1.02802919E-05  6.43754334E-01  2.27993615E-24  0.00000000E+00 -6.09214086E+00 -5.84153452E+00  0.00000000E+00
    2741  5.53848566E-02  3.10389130E-03  1.02913212E-05  6.43928782E-01  2.26808977E-24  0.00000000E+00 -6.09214673E+00 -5.84153504E+00  0.00000000E+00
