   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.81587308E-01  7.92914120E-02  6.28712801E-03  6.66666667E-01 -2.02899294E-37  0.00000000E+00 -5.44476834E+00 -5.25853726E+00  0.00000000E+00
    6361  2.56542347E-01  6.58276187E-02  4.33702527E-03  6.66378210E-01  8.49883736E-25  0.00000000E+00 -6.08922377E+00 -5.84411997E+00  0.00000000E+00
    6371  2.56537387E-01  6.58250389E-02  4.33667599E-03  6.66378929E-01  8.47705107E-25  0.00000000E+00 -6.08922448E+00 -5.84411740E+00  0.00000000E+00
    6381  2.56532452E-01  6.58224720E-02  4.33632845E-03  6.66379646E-01  8.45533387E-25  0.00000000E+00 -6.08922519E+00 -5.84411484E+00  0.00000000E+00
    6391  2.56527542E-01  6.58199179E-02  4.33598264E-03  6.66380362E-01  8.43368557E-25  0.00000000E+00 -6.08922590E+00 -5.84411228E+00  0.00000000E+00
    6401  2.56522656E-01  6.58173765E-02  4.33563854E-03  6.66381075E-01  8.41210601E-25  0.00000000E+00 -6.08922660E+00 -5.84410975E+00  0.00000000E+00
    6411  2.56517794E-01  6.58148477E-02  4.33529614E-03  6.66381786E-01  8.39059501E-25  0.00000000E+00 -6.08922731E+00 -5.84410722E+00  0.00000000E+00
    6421  2.56512956E-01  6.58123314E-02  4.33495544E-03  6.66382494E-01  8.36915239E-25  0.00000000E+00 -6.08922800E+00 -5.84410471E+00  0.00000000E+00
    6431  2.56508143E-01  6.58098276E-02  4.33461643E-03  6.66383201E-01  8.34777797E-25  0.00000000E+00 -6.08922870E+00 -5.84410220E+00  0.00000000E+00
    6441  2.56503353E-01  6.58073362E-02  4.33427908E-03  6.66383906E-01  8.32647158E-25  0.00000000E+00 -6.08922939E+00 -5.84409971E+00  0.00000000E+00
    6451  2.56498587E-01  6.58048571E-02  4.33394340E-03  6.66384608E-01  8.30523304E-25  0.00000000E+00 -6.08923008E+00 -5.84409723E+00  0.00000000E+00
    6461  2.56493844E-01  6.58023903E-02  4.33360938E-03  6.66385308E-01  8.28406216E-25  0.00000000E+00 -6.08923077E+00 -5.84409476E+00  0.00000000E+00
    6471  2.56489125E-01  6.57999356E-02  4.33327699E-03  6.66386006E-01  8.26295877E-25  0.00000000E+00 -6.08923145E+00 -5.84409231E+00  0.00000000E+00
    6481  2.56484429E-01  6.57974930E-02  4.33294624E-03  6.66386703E-01  8.24192268E-25  0.00000000E+00 -6.08923213E+00 -5.84408986E+00  0.00000000E+00
    6491  2.56479757E-01  6.57950625E-02  4.33261712E-03  6.66387396E-01  8.22095373E-25  0.00000000E+00 -6.08923281E+00 -5.84408743E+00  0.00000000E+00
    6501  2.56475107E-01  6.57926438E-02  4.33228961E-03  6.66388088E-01  8.20005171E-25  0.00000000E+00 -6.08923348E+00 -5.84408500E+00  0.00000000E+00
    6511  2.56470480E-01  6.57902371E-02  4.33196370E-03  6.66388778E-01  8.17921646E-25  0.00000000E+00 -6.08923415E+00 -5.84408259E+00  0.00000000E+00
    6521  2.56465876E-01  6.57878421E-02  4.33163938E-03  6.66389466E-01  8.15844778E-25  0.00000000E+00 -6.08923482E+00 -5.84408019E+00  0.00000000E+00
    6531  2.56461295E-01  6.57854589E-02  4.33131665E-03  6.66390151E-01  8.13774550E-25  0.00000000E+00 -6.08923548E+00 -5.84407780E+00  0.00000000E+00
    6541  2.56456736E-01  6.57830874E-02  4.33099550E-03  6.66390835E-01  8.11710943E-25  0.00000000E+00 -6.08923615E+00 -5.84407542E+00  0.00000000E+00
    6551  2.56452199E-01  6.57807274E-02  4.33067591E-03  6.66391516E-01  8.09653940E-25  0.00000000E+00 -6.08923681E+00 -5.84407305E+00  0.00000000E+00
    6561  2.56447684E-01  6.57783789E-02  4.33035788E-03  6.66392196E-01  8.07603520E-25  0.00000000E+00 -6.08923746E+00 -5.84407070E+00  0.00000000E+00
    6571  2.56443192E-01  6.57760420E-02  4.33004139E-03  6.66392873E-01  8.05559667E-25  0.00000000E+00 -6.08923812E+00 -5.84406835E+00  0.00000000E+00
    6581  2.56438721E-01  6.57737163E-02  4.32972644E-03  6.66393548E-01  8.03522361E-25  0.00000000E+00 -6.08923877E+00 -5.84406601E+00  0.00000000E+00
    6591  2.56434272E-01  6.57714020E-02  4.32941302E-03  6.66394222E-01  8.01491584E-25  0.00000000E+00 -6.08923941E+00 -5.84406369E+00  0.00000000E+00
    6601  2.56429845E-01  6.57690990E-02  4.32910112E-03  6.66394893E-01  7.99467318E-25  0.00000000E+00 -6.08924006E+00 -5.84406137E+00  0.00000000E+00
    6611  2.56425439E-01  6.57668071E-02  4.32879072E-03  6.66395562E-01  7.97449543E-25  0.00000000E+00 -6.08924070E+00 -5.84405907E+00  0.00000000E+00
    6621  2.56421055E-01  6.57645263E-02  4.32848183E-03  6.66396229E-01  7.95438241E-25  0.00000000E+00 -6.08924134E+00 -5.84405678E+00  0.00000000E+00
    6631  2.56416692E-01  6.57622566E-02  4.32817443E-03  6.66396894E-01  7.93433395E-25  0.00000000E+00 -6.08924198E+00 -5.84405449E+00  0.00000000E+00
    6641  2.56412350E-01  6.57599978E-02  4.32786851E-03  6.66397557E-01  7.91434983E-25  0.00000000E+00 -6.08924261E+00 -5.84405222E+00  0.00000000E+00
    6651  2.56408029E-01  6.57577500E-02  4.32756407E-03  6.66398218E-01  7.89442990E-25  0.00000000E+00 -6.08924324E+00 -5.84404996E+00  0.00000000E+00
    6661  2.56403729E-01  6.57555130E-02  4.32726109E-03  6.66398877E-01  7.87457394E-25  0.00000000E+00 -6.08924387E+00 -5.84404771E+00  0.00000000E+00
    6671  2.56399450E-01  6.57532868E-02  4.32695957E-03  6.66399534E-01  7.85478178E-25  0.00000000E+00 -6.08924450E+00 -5.84404547E+00  0.00000000E+00
    6681  2.56395191E-01  6.57510713E-02  4.32665950E-03  6.66400189E-01  7.83505324E-25  0.00000000E+00 -6.08924512E+00 -5.84404323E+00  0.00000000E+00
    6691  2.56390953E-01  6.57488665E-02  4.32636086E-03  6.66400842E-01  7.81538811E-25  0.00000000E+00 -6.08924574E+00 -5.84404101E+00  0.00000000E+00
    6701  2.56386735E-01  6.57466722E-02  4.32606366E-03  6.66401492E-01  7.79578622E-25  0.00000000E+00 -6.08924636E+00 -5.84403880E+00  0.00000000E+00
    6711  2.56382538E-01  6.57444885E-02  4.32576787E-03  6.66402141E-01  7.77624738E-25  0.00000000E+00 -6.08924698E+00 -5.84403660E+00  0.00000000E+00
    6721  2.56378360E-01  6.57423153E-02  4.32547350E-03  6.66402788E-01  7.75677139E-25  0.00000000E+00 -6.08924759E+00 -5.84403441E+00  0.00000000E+00
    6731  2.56374203E-01  6.57401524E-02  4.32518054E-03  6.66403433E-01  7.73735807E-25  0.00000000E+00 -6.08924820E+00 -5.84403222E+00  0.00000000E+00
    6741  2.56370065E-01  6.57379999E-02  4.32488897E-03  6.66404076E-01  7.71800724E-25  0.00000000E+00 -6.08924881E+00 -5.84403005E+00  0.00000000E+00
    6751  2.56365948E-01  6.57358576E-02  4.32459879E-03  6.66404717E-01  7.69871869E-25  0.00000000E+00 -6.08924941E+00 -5.84402789E+00  0.00000000E+00
    6761  2.56361850E-01  6.57337256E-02  4.32430999E-03  6.66405356E-01  7.67949225E-25  0.00000000E+00 -6.08925002E+00 -5.84402574E+00  0.00000000E+00
    6771  2.56357771E-01  6.57316038E-02  4.32402256E-03  6.66405993E-01  7.66032773E-25  0.00000000E+00 -6.08925062E+00 -5.84402359E+00  0.00000000E+00
    6781  2.56353712E-01  6.57294920E-02  4.32373650E-03  6.66406628E-01  7.64122493E-25  0.00000000E+00 -6.08925121E+00 -5.84402146E+00  0.00000000E+00
    6791  2.56349673E-01  6.57273903E-02  4.32345179E-03  6.66407262E-01  7.62218368E-25  0.00000000E+00 -6.08925181E+00 -5.84401934E+00  0.00000000E+00
    6801  2.56345652E-01  6.57252985E-02  4.32316843E-03  6.66407893E-01  7.60320377E-25  0.00000000E+00 -6.08925240E+00 -5.84401722E+00  0.00000000E+00
    6811  2.56341651E-01  6.57232167E-02  4.32288641E-03  6.66408522E-01  7.58428502E-25  0.00000000E+00 -6.08925299E+00 -5.84401512E+00  0.00000000E+00
    6821  2.56337668E-01  6.57211447E-02  4.32260572E-03  6.66409149E-01  7.56542724E-25  0.00000000E+00 -6.08925358E+00 -5.84401302E+00  0.00000000E+00
    6831  2.56333705E-01  6.57190825E-02  4.32232635E-03  6.66409775E-01  7.54663024E-25  0.00000000E+00 -6.08925417E+00 -5.84401093E+00  0.00000000E+00
    6841  2.56329760E-01  6.57170301E-02  4.32204830E-03  6.66410398E-01  7.52789384E-25  0.00000000E+00 -6.08925475E+00 -5.84400886E+00  0.00000000E+00
    6851  2.56325834E-01  6.57149873E-02  4.32177156E-03  6.66411020E-01  7.50921785E-25  0.00000000E+00 -6.08925533E+00 -5.84400679E+00  0.00000000E+00
    6861  2.56321926E-01  6.57129542E-02  4.32149612E-03  6.66411639E-01  7.49060207E-25  0.00000000E+00 -6.08925591E+00 -5.84400473E+00  0.00000000E+00
    6871  2.56318037E-01  6.57109306E-02  4.32122197E-03  6.66412257E-01  7.47204632E-25  0.00000000E+00 -6.08925648E+00 -5.84400268E+00  0.00000000E+00
    6881  2.56314166E-01  6.57089166E-02  4.32094911E-03  6.66412873E-01  7.45355041E-25  0.00000000E+00 -6.08925706E+00 -5.84400064E+00  0.00000000E+00
    6891  2.56310313E-01  6.57069120E-02  4.32067753E-03  6.66413487E-01  7.43511414E-25  0.00000000E+00 -6.08925763E+00 -5.84399861E+00  0.00000000E+00
    6901  2.56306479E-01  6.57049169E-02  4.32040721E-03  6.66414099E-01  7.41673734E-25  0.00000000E+00 -6.08925820E+00 -5.84399658E+00  0.00000000E+00
    6911  2.56302662E-01  6.57029310E-02  4.32013816E-03  6.66414709E-01  7.39841982E-25  0.00000000E+00 -6.08925876E+00 -5.84399457E+00  0.00000000E+00
    6921  2.56298863E-01  6.57009545E-02  4.31987036E-03  6.66415317E-01  7.38016138E-25  0.00000000E+00 -6.08925933E+00 -5.84399256E+00  0.00000000E+00
    6931  2.56295082E-01  6.56989872E-02  4.31960382E-03  6.66415923E-01  7.36196184E-25  0.00000000E+00 -6.08925989E+00 -5.84399057E+00  0.00000000E+00
    6941  2.56291319E-01  6.56970291E-02  4.31933851E-03  6.66416528E-01  7.34382100E-25  0.00000000E+00 -6.08926045E+00 -5.84398858E+00  0.00000000E+00
    6951  2.56287574E-01  6.56950802E-02  4.31907443E-03  6.66417131E-01  7.32573869E-25  0.00000000E+00 -6.08926100E+00 -5.84398660E+00  0.00000000E+00
    6961  2.56283845E-01  6.56931403E-02  4.31881159E-03  6.66417731E-01  7.30771471E-25  0.00000000E+00 -6.08926156E+00 -5.84398463E+00  0.00000000E+00
    6971  2.56280135E-01  6.56912094E-02  4.31854996E-03  6.66418330E-01  7.28974888E-25  0.00000000E+00 -6.08926211E+00 -5.84398267E+00  0.00000000E+00
    6981  2.56276441E-01  6.56892875E-02  4.31828954E-03  6.66418927E-01  7.27184100E-25  0.00000000E+00 -6.08926266E+00 -5.84398071E+00  0.00000000E+00
    6991  2.56272765E-01  6.56873745E-02  4.31803033E-03  6.66419522E-01  7.25399090E-25  0.00000000E+00 -6.08926321E+00 -5.84397877E+00  0.00000000E+00
    7001  2.56269105E-01  6.56854704E-02  4.31777232E-03  6.66420116E-01  7.23619838E-25  0.00000000E+00 -6.08926376E+00 -5.84397683E+00  0.00000000E+00
    7011  2.56265463E-01  6.56835751E-02  4.31751549E-03  6.66420707E-01  7.21846326E-25  0.00000000E+00 -6.08926430E+00 -5.84397491E+00  0.00000000E+00
    7021  2.56261838E-01  6.56816886E-02  4.31725985E-03  6.66421297E-01  7.20078534E-25  0.00000000E+00 -6.08926484E+00 -5.84397299E+00  0.00000000E+00
    7031  2.56258229E-01  6.56798108E-02  4.31700539E-03  6.66421885E-01  7.18316445E-25  0.00000000E+00 -6.08926538E+00 -5.84397107E+00  0.00000000E+00
    7041  2.56254637E-01  6.56779416E-02  4.31675210E-03  6.66422471E-01  7.16560040E-25  0.00000000E+00 -6.08926592E+00 -5.84396917E+00  0.00000000E+00
    7051  2.56251061E-01  6.56760811E-02  4.31649997E-03  6.66423055E-01  7.14809299E-25  0.00000000E+00 -6.08926645E+00 -5.84396728E+00  0.00000000E+00
    7061  2.56247502E-01  6.56742291E-02  4.31624900E-03  6.66423637E-01  7.13064206E-25  0.00000000E+00 -6.08926699E+00 -5.84396539E+00  0.00000000E+00
    7071  2.56243960E-01  6.56723857E-02  4.31599918E-03  6.66424218E-01  7.11324740E-25  0.00000000E+00 -6.08926752E+00 -5.84396351E+00  0.00000000E+00
    7081  2.56240434E-01  6.56705507E-02  4.31575050E-03  6.66424797E-01  7.09590883E-25  0.00000000E+00 -6.08926804E+00 -5.84396164E+00  0.00000000E+00
    7091  2.56236924E-01  6.56687241E-02  4.31550296E-03  6.66425374E-01  7.07862617E-25  0.00000000E+00 -6.08926857E+00 -5.84395978E+00  0.00000000E+00
    7101  2.56233430E-01  6.56669059E-02  4.31525655E-03  6.66425949E-01  7.06139924E-25  0.00000000E+00 -6.08926910E+00 -5.84395792E+00  0.00000000E+00
    7111  2.56229952E-01  6.56650960E-02  4.31501127E-03  6.66426522E-01  7.04422784E-25  0.00000000E+00 -6.08926962E+00 -5.84395608E+00  0.00000000E+00
    7121  2.56226489E-01  6.56632943E-02  4.31476710E-03  6.66427094E-01  7.02711180E-25  0.00000000E+00 -6.08927014E+00 -5.84395424E+00  0.00000000E+00
    7131  2.56223043E-01  6.56615009E-02  4.31452404E-03  6.66427664E-01  7.01005092E-25  0.00000000E+00 -6.08927066E+00 -5.84395241E+00  0.00000000E+00
    7141  2.56219613E-01  6.56597157E-02  4.31428208E-03  6.66428232E-01  6.99304504E-25  0.00000000E+00 -6.08927117E+00 -5.84395059E+00  0.00000000E+00
    7151  2.56216198E-01  6.56579386E-02  4.31404123E-03  6.66428798E-01  6.97609395E-25  0.00000000E+00 -6.08927169E+00 -5.84394877E+00  0.00000000E+00
    7161  2.56212799E-01  6.56561696E-02  4.31380146E-03  6.66429363E-01  6.95919748E-25  0.00000000E+00 -6.08927220E+00 -5.84394696E+00  0.00000000E+00
    7171  2.56209415E-01  6.56544086E-02  4.31356278E-03  6.66429926E-01  6.94235545E-25  0.00000000E+00 -6.08927271E+00 -5.84394516E+00  0.00000000E+00
    7181  2.56206046E-01  6.56526556E-02  4.31332518E-03  6.66430487E-01  6.92556767E-25  0.00000000E+00 -6.08927322E+00 -5.84394337E+00  0.00000000E+00
    7191  2.56202693E-01  6.56509105E-02  4.31308865E-03  6.66431046E-01  6.90883396E-25  0.00000000E+00 -6.08927372E+00 -5.84394159E+00  0.00000000E+00
    7201  2.56199355E-01  6.56491733E-02  4.31285319E-03  6.66431604E-01  6.89215413E-25  0.00000000E+00 -6.08927423E+00 -5.84393981E+00  0.00000000E+00
    7211  2.56196032E-01  6.56474440E-02  4.31261879E-03  6.66432160E-01  6.87552801E-25  0.00000000E+00 -6.08927473E+00 -5.84393804E+00  0.00000000E+00
    7221  2.56192724E-01  6.56457225E-02  4.31238545E-03  6.66432714E-01  6.85895542E-25  0.00000000E+00 -6.08927523E+00 -5.84393628E+00  0.00000000E+00
    7231  2.56189432E-01  6.56440088E-02  4.31215315E-03  6.66433266E-01  6.84243617E-25  0.00000000E+00 -6.08927573E+00 -5.84393453E+00  0.00000000E+00
    7241  2.56186153E-01  6.56423027E-02  4.31192190E-03  6.66433817E-01  6.82597008E-25  0.00000000E+00 -6.08927622E+00 -5.84393278E+00  0.00000000E+00
    7251  2.56182890E-01  6.56406044E-02  4.31169168E-03  6.66434366E-01  6.80955697E-25  0.00000000E+00 -6.08927672E+00 -5.84393104E+00  0.00000000E+00
    7261  2.56179642E-01  6.56389137E-02  4.31146249E-03  6.66434913E-01  6.79319666E-25  0.00000000E+00 -6.08927721E+00 -5.84392931E+00  0.00000000E+00
    7271  2.56176408E-01  6.56372305E-02  4.31123433E-03  6.66435459E-01  6.77688897E-25  0.00000000E+00 -6.08927770E+00 -5.84392758E+00  0.00000000E+00
    7281  2.56173188E-01  6.56355549E-02  4.31100719E-03  6.66436003E-01  6.76063372E-25  0.00000000E+00 -6.08927819E+00 -5.84392587E+00  0.00000000E+00
    7291  2.56169983E-01  6.56338868E-02  4.31078106E-03  6.66436545E-01  6.74443074E-25  0.00000000E+00 -6.08927868E+00 -5.84392416E+00  0.00000000E+00
    7301  2.56166792E-01  6.56322262E-02  4.31055594E-03  6.66437085E-01  6.72827984E-25  0.00000000E+00 -6.08927916E+00 -5.84392245E+00  0.00000000E+00
    7311  2.56163616E-01  6.56305730E-02  4.31033182E-03  6.66437624E-01  6.71218084E-25  0.00000000E+00 -6.08927964E+00 -5.84392076E+00  0.00000000E+00
    7321  2.56160454E-01  6.56289271E-02  4.31010869E-03  6.66438162E-01  6.69613357E-25  0.00000000E+00 -6.08928013E+00 -5.84391907E+00  0.00000000E+00
    7331  2.56157305E-01  6.56272886E-02  4.30988656E-03  6.66438697E-01  6.68013785E-25  0.00000000E+00 -6.08928061E+00 -5.84391739E+00  0.00000000E+00
    7341  2.56154171E-01  6.56256573E-02  4.30966541E-03  6.66439231E-01  6.66419350E-25  0.00000000E+00 -6.08928108E+00 -5.84391571E+00  0.00000000E+00
    7351  2.56151051E-01  6.56240334E-02  4.30944524E-03  6.66439763E-01  6.64830034E-25  0.00000000E+00 -6.08928156E+00 -5.84391405E+00  0.00000000E+00
    7361  2.56147945E-01  6.56224166E-02  4.30922605E-03  6.66440294E-01  6.63245821E-25  0.00000000E+00 -6.08928203E+00 -5.84391239E+00  0.00000000E+00
    7371  2.56144852E-01  6.56208070E-02  4.30900782E-03  6.66440823E-01  6.61666691E-25  0.00000000E+00 -6.08928250E+00 -5.84391073E+00  0.00000000E+00
    7381  2.56141774E-01  6.56192045E-02  4.30879055E-03  6.66441350E-01  6.60092628E-25  0.00000000E+00 -6.08928297E+00 -5.84390908E+00  0.00000000E+00
    7391  2.56138708E-01  6.56176090E-02  4.30857425E-03  6.66441876E-01  6.58523614E-25  0.00000000E+00 -6.08928344E+00 -5.84390744E+00  0.00000000E+00
    7401  2.56135657E-01  6.56160207E-02  4.30835889E-03  6.66442400E-01  6.56959631E-25  0.00000000E+00 -6.08928391E+00 -5.84390581E+00  0.00000000E+00
    7411  2.56132619E-01  6.56144393E-02  4.30814448E-03  6.66442922E-01  6.55400662E-25  0.00000000E+00 -6.08928437E+00 -5.84390419E+00  0.00000000E+00
    7421  2.56129594E-01  6.56128649E-02  4.30793101E-03  6.66443443E-01  6.53846690E-25  0.00000000E+00 -6.08928484E+00 -5.84390257E+00  0.00000000E+00
    7431  2.56126583E-01  6.56112975E-02  4.30771848E-03  6.66443962E-01  6.52297697E-25  0.00000000E+00 -6.08928530E+00 -5.84390095E+00  0.00000000E+00
    7441  2.56123584E-01  6.56097369E-02  4.30750688E-03  6.66444480E-01  6.50753667E-25  0.00000000E+00 -6.08928576E+00 -5.84389935E+00  0.00000000E+00
    7451  2.56120600E-01  6.56081831E-02  4.30729620E-03  6.66444995E-01  6.49214580E-25  0.00000000E+00 -6.08928622E+00 -5.84389775E+00  0.00000000E+00
    7461  2.56117628E-01  6.56066362E-02  4.30708645E-03  6.66445510E-01  6.47680421E-25  0.00000000E+00 -6.08928667E+00 -5.84389615E+00  0.00000000E+00
    7471  2.56114669E-01  6.56050961E-02  4.30687761E-03  6.66446023E-01  6.46151172E-25  0.00000000E+00 -6.08928713E+00 -5.84389457E+00  0.00000000E+00
    7481  2.56111723E-01  6.56035627E-02  4.30666968E-03  6.66446534E-01  6.44626816E-25  0.00000000E+00 -6.08928758E+00 -5.84389299E+00  0.00000000E+00
    7491  2.56108790E-01  6.56020359E-02  4.30646265E-03  6.66447043E-01  6.43107336E-25  0.00000000E+00 -6.08928803E+00 -5.84389141E+00  0.00000000E+00
    7501  2.56105870E-01  6.56005159E-02  4.30625652E-03  6.66447551E-01  6.41592714E-25  0.00000000E+00 -6.08928848E+00 -5.84388985E+00  0.00000000E+00
    7511  2.56102962E-01  6.55990024E-02  4.30605129E-03  6.66448058E-01  6.40082935E-25  0.00000000E+00 -6.08928893E+00 -5.84388829E+00  0.00000000E+00
    7521  2.56100068E-01  6.55974956E-02  4.30584695E-03  6.66448563E-01  6.38577979E-25  0.00000000E+00 -6.08928937E+00 -5.84388673E+00  0.00000000E+00
    7531  2.56097186E-01  6.55959952E-02  4.30564349E-03  6.66449066E-01  6.37077832E-25  0.00000000E+00 -6.08928982E+00 -5.84388519E+00  0.00000000E+00
    7541  2.56094316E-01  6.55945014E-02  4.30544091E-03  6.66449568E-01  6.35582475E-25  0.00000000E+00 -6.08929026E+00 -5.84388364E+00  0.00000000E+00
    7551  2.56091459E-01  6.55930141E-02  4.30523921E-03  6.66450068E-01  6.34091892E-25  0.00000000E+00 -6.08929070E+00 -5.84388211E+00  0.00000000E+00
    7561  2.56088614E-01  6.55915332E-02  4.30503838E-03  6.66450567E-01  6.32606066E-25  0.00000000E+00 -6.08929114E+00 -5.84388058E+00  0.00000000E+00
    7571  2.56085781E-01  6.55900587E-02  4.30483841E-03  6.66451064E-01  6.31124981E-25  0.00000000E+00 -6.08929158E+00 -5.84387906E+00  0.00000000E+00
    7581  2.56082961E-01  6.55885906E-02  4.30463931E-03  6.66451559E-01  6.29648619E-25  0.00000000E+00 -6.08929202E+00 -5.84387754E+00  0.00000000E+00
    7591  2.56080153E-01  6.55871288E-02  4.30444105E-03  6.66452053E-01  6.28176963E-25  0.00000000E+00 -6.08929245E+00 -5.84387603E+00  0.00000000E+00
    7601  2.56077357E-01  6.55856733E-02  4.30424365E-03  6.66452546E-01  6.26709998E-25  0.00000000E+00 -6.08929288E+00 -5.84387453E+00  0.00000000E+00
    7611  2.56074573E-01  6.55842241E-02  4.30404710E-03  6.66453037E-01  6.25247707E-25  0.00000000E+00 -6.08929331E+00 -5.84387303E+00  0.00000000E+00
    7621  2.56071802E-01  6.55827811E-02  4.30385139E-03  6.66453526E-01  6.23790073E-25  0.00000000E+00 -6.08929374E+00 -5.84387154E+00  0.00000000E+00
    7631  2.56069042E-01  6.55813442E-02  4.30365651E-03  6.66454014E-01  6.22337079E-25  0.00000000E+00 -6.08929417E+00 -5.84387005E+00  0.00000000E+00
    7641  2.56066293E-01  6.55799136E-02  4.30346247E-03  6.66454501E-01  6.20888709E-25  0.00000000E+00 -6.08929460E+00 -5.84386857E+00  0.00000000E+00
    7651  2.56063557E-01  6.55784890E-02  4.30326925E-03  6.66454986E-01  6.19444947E-25  0.00000000E+00 -6.08929502E+00 -5.84386710E+00  0.00000000E+00
    7661  2.56060832E-01  6.55770706E-02  4.30307686E-03  6.66455469E-01  6.18005776E-25  0.00000000E+00 -6.08929545E+00 -5.84386563E+00  0.00000000E+00
    7671  2.56058120E-01  6.55756582E-02  4.30288528E-03  6.66455951E-01  6.16571180E-25  0.00000000E+00 -6.08929587E+00 -5.84386417E+00  0.00000000E+00
    7681  2.56055418E-01  6.55742518E-02  4.30269452E-03  6.66456432E-01  6.15141143E-25  0.00000000E+00 -6.08929629E+00 -5.84386271E+00  0.00000000E+00
    7691  2.56052728E-01  6.55728514E-02  4.30250457E-03  6.66456911E-01  6.13715648E-25  0.00000000E+00 -6.08929671E+00 -5.84386126E+00  0.00000000E+00
    7701  2.56050050E-01  6.55714570E-02  4.30231543E-03  6.66457388E-01  6.12294680E-25  0.00000000E+00 -6.08929713E+00 -5.84385982E+00  0.00000000E+00
    7711  2.56047383E-01  6.55700685E-02  4.30212708E-03  6.66457864E-01  6.10878221E-25  0.00000000E+00 -6.08929754E+00 -5.84385838E+00  0.00000000E+00
    7721  2.56044727E-01  6.55686859E-02  4.30193953E-03  6.66458339E-01  6.09466257E-25  0.00000000E+00 -6.08929796E+00 -5.84385695E+00  0.00000000E+00
    7731  2.56042083E-01  6.55673091E-02  4.30175277E-03  6.66458812E-01  6.08058770E-25  0.00000000E+00 -6.08929837E+00 -5.84385552E+00  0.00000000E+00
    7741  2.56039450E-01  6.55659382E-02  4.30156680E-03  6.66459284E-01  6.06655746E-25  0.00000000E+00 -6.08929878E+00 -5.84385410E+00  0.00000000E+00
    7751  2.56036827E-01  6.55645730E-02  4.30138162E-03  6.66459754E-01  6.05257167E-25  0.00000000E+00 -6.08929919E+00 -5.84385269E+00  0.00000000E+00
    7761  2.56034217E-01  6.55632137E-02  4.30119721E-03  6.66460223E-01  6.03863019E-25  0.00000000E+00 -6.08929960E+00 -5.84385128E+00  0.00000000E+00
    7771  2.56031617E-01  6.55618600E-02  4.30101357E-03  6.66460690E-01  6.02473285E-25  0.00000000E+00 -6.08930001E+00 -5.84384987E+00  0.00000000E+00
    7781  2.56029028E-01  6.55605121E-02  4.30083071E-03  6.66461156E-01  6.01087949E-25  0.00000000E+00 -6.08930041E+00 -5.84384848E+00  0.00000000E+00
    7791  2.56026450E-01  6.55591698E-02  4.30064861E-03  6.66461620E-01  5.99706996E-25  0.00000000E+00 -6.08930082E+00 -5.84384708E+00  0.00000000E+00
    7801  2.56023882E-01  6.55578331E-02  4.30046728E-03  6.66462083E-01  5.98330410E-25  0.00000000E+00 -6.08930122E+00 -5.84384570E+00  0.00000000E+00
    7811  2.56021326E-01  6.55565021E-02  4.30028670E-03  6.66462545E-01  5.96958176E-25  0.00000000E+00 -6.08930162E+00 -5.84384431E+00  0.00000000E+00
    7821  2.56018780E-01  6.55551766E-02  4.30010688E-03  6.66463005E-01  5.95590277E-25  0.00000000E+00 -6.08930202E+00 -5.84384294E+00  0.00000000E+00
    7831  2.56016245E-01  6.55538567E-02  4.29992780E-03  6.66463464E-01  5.94226698E-25  0.00000000E+00 -6.08930242E+00 -5.84384157E+00  0.00000000E+00
    7841  2.56013721E-01  6.55525423E-02  4.29974947E-03  6.66463921E-01  5.92867424E-25  0.00000000E+00 -6.08930282E+00 -5.84384020E+00  0.00000000E+00
    7851  2.56011207E-01  6.55512333E-02  4.29957188E-03  6.66464377E-01  5.91512439E-25  0.00000000E+00 -6.08930321E+00 -5.84383884E+00  0.00000000E+00
    7861  2.56008703E-01  6.55499299E-02  4.29939503E-03  6.66464832E-01  5.90161728E-25  0.00000000E+00 -6.08930361E+00 -5.84383749E+00  0.00000000E+00
    7871  2.56006210E-01  6.55486318E-02  4.29921892E-03  6.66465285E-01  5.88815275E-25  0.00000000E+00 -6.08930400E+00 -5.84383614E+00  0.00000000E+00
    7881  2.56003728E-01  6.55473392E-02  4.29904353E-03  6.66465737E-01  5.87473065E-25  0.00000000E+00 -6.08930439E+00 -5.84383480E+00  0.00000000E+00
    7891  2.56001255E-01  6.55460519E-02  4.29886887E-03  6.66466187E-01  5.86135084E-25  0.00000000E+00 -6.08930478E+00 -5.84383346E+00  0.00000000E+00
    7901  2.55998793E-01  6.55447699E-02  4.29869493E-03  6.66466636E-01  5.84801314E-25  0.00000000E+00 -6.08930517E+00 -5.84383212E+00  0.00000000E+00
    7911  2.55996342E-01  6.55434933E-02  4.29852170E-03  6.66467084E-01  5.83471742E-25  0.00000000E+00 -6.08930556E+00 -5.84383080E+00  0.00000000E+00
    7921  2.55993900E-01  6.55422219E-02  4.29834919E-03  6.66467530E-01  5.82146352E-25  0.00000000E+00 -6.08930594E+00 -5.84382947E+00  0.00000000E+00
    7931  2.55991469E-01  6.55409558E-02  4.29817739E-03  6.66467975E-01  5.80825130E-25  0.00000000E+00 -6.08930633E+00 -5.84382816E+00  0.00000000E+00
    7941  2.55989047E-01  6.55396949E-02  4.29800630E-03  6.66468419E-01  5.79508059E-25  0.00000000E+00 -6.08930671E+00 -5.84382684E+00  0.00000000E+00
