   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    6381  2.78956698E+00  7.78168395E+00  6.05546052E+01  6.66666666E-01  3.51902157E-28  0.00000000E+00 -6.23873941E+00 -5.90259668E+00  0.00000000E+00
    6391  2.78956696E+00  7.78168385E+00  6.05546037E+01  6.66666666E-01  3.50807782E-28  0.00000000E+00 -6.23873941E+00 -5.90259668E+00  0.00000000E+00
    6401  2.78956695E+00  7.78168376E+00  6.05546022E+01  6.66666666E-01  3.49718565E-28  0.00000000E+00 -6.23873941E+00 -5.90259669E+00  0.00000000E+00
    6411  2.78956693E+00  7.78168366E+00  6.05546007E+01  6.66666666E-01  3.48634015E-28  0.00000000E+00 -6.23873941E+00 -5.90259669E+00  0.00000000E+00
    6421  2.78956691E+00  7.78168356E+00  6.05545992E+01  6.66666666E-01  3.47554807E-28  0.00000000E+00 -6.23873941E+00 -5.90259669E+00  0.00000000E+00
    6431  2.78956689E+00  7.78168347E+00  6.05545977E+01  6.66666666E-01  3.46480957E-28  0.00000000E+00 -6.23873941E+00 -5.90259669E+00  0.00000000E+00
    6441  2.78956688E+00  7.78168337E+00  6.05545962E+01  6.66666666E-01  3.45412093E-28  0.00000000E+00 -6.23873941E+00 -5.90259669E+00  0.00000000E+00
    6451  2.78956686E+00  7.78168327E+00  6.05545947E+01  6.66666666E-01  3.44348605E-28  0.00000000E+00 -6.23873941E+00 -5.90259669E+00  0.00000000E+00
    6461  2.78956684E+00  7.78168317E+00  6.05545932E+01  6.66666666E-01  3.43289510E-28  0.00000000E+00 -6.23873942E+00 -5.90259670E+00  0.00000000E+00
    6471  2.78956683E+00  7.78168308E+00  6.05545917E+01  6.66666666E-01  3.42235384E-28  0.00000000E+00 -6.23873942E+00 -5.90259670E+00  0.00000000E+00
    6481  2.78956681E+00  7.78168298E+00  6.05545902E+01  6.66666666E-01  3.41186172E-28  0.00000000E+00 -6.23873942E+00 -5.90259670E+00  0.00000000E+00
    6491  2.78956679E+00  7.78168288E+00  6.05545886E+01  6.66666666E-01  3.40141951E-28  0.00000000E+00 -6.23873942E+00 -5.90259670E+00  0.00000000E+00
    6501  2.78956677E+00  7.78168278E+00  6.05545871E+01  6.66666666E-01  3.39102743E-28  0.00000000E+00 -6.23873942E+00 -5.90259670E+00  0.00000000E+00
    6511  2.78956675E+00  7.78168269E+00  6.05545856E+01  6.66666666E-01  3.38068280E-28  0.00000000E+00 -6.23873942E+00 -5.90259670E+00  0.00000000E+00
    6521  2.78956674E+00  7.78168259E+00  6.05545840E+01  6.66666666E-01  3.37038869E-28  0.00000000E+00 -6.23873942E+00 -5.90259670E+00  0.00000000E+00
    6531  2.78956672E+00  7.78168249E+00  6.05545825E+01  6.66666666E-01  3.36013867E-28  0.00000000E+00 -6.23873942E+00 -5.90259671E+00  0.00000000E+00
    6541  2.78956670E+00  7.78168239E+00  6.05545810E+01  6.66666666E-01  3.34993602E-28  0.00000000E+00 -6.23873942E+00 -5.90259671E+00  0.00000000E+00
    6551  2.78956668E+00  7.78168229E+00  6.05545794E+01  6.66666666E-01  3.33977882E-28  0.00000000E+00 -6.23873942E+00 -5.90259671E+00  0.00000000E+00
    6561  2.78956667E+00  7.78168219E+00  6.05545779E+01  6.66666666E-01  3.32967087E-28  0.00000000E+00 -6.23873942E+00 -5.90259671E+00  0.00000000E+00
    6571  2.78956665E+00  7.78168209E+00  6.05545763E+01  6.66666666E-01  3.31960848E-28  0.00000000E+00 -6.23873942E+00 -5.90259671E+00  0.00000000E+00
    6581  2.78956663E+00  7.78168199E+00  6.05545748E+01  6.66666666E-01  3.30959390E-28  0.00000000E+00 -6.23873942E+00 -5.90259671E+00  0.00000000E+00
    6591  2.78956661E+00  7.78168189E+00  6.05545732E+01  6.66666666E-01  3.29962773E-28  0.00000000E+00 -6.23873942E+00 -5.90259671E+00  0.00000000E+00
    6601  2.78956659E+00  7.78168179E+00  6.05545716E+01  6.66666666E-01  3.28970569E-28  0.00000000E+00 -6.23873942E+00 -5.90259672E+00  0.00000000E+00
    6611  2.78956658E+00  7.78168169E+00  6.05545701E+01  6.66666666E-01  3.27982858E-28  0.00000000E+00 -6.23873943E+00 -5.90259672E+00  0.00000000E+00
    6621  2.78956656E+00  7.78168159E+00  6.05545685E+01  6.66666666E-01  3.26999620E-28  0.00000000E+00 -6.23873943E+00 -5.90259672E+00  0.00000000E+00
    6631  2.78956654E+00  7.78168149E+00  6.05545669E+01  6.66666666E-01  3.26020470E-28  0.00000000E+00 -6.23873943E+00 -5.90259672E+00  0.00000000E+00
    6641  2.78956652E+00  7.78168139E+00  6.05545654E+01  6.66666666E-01  3.25046048E-28  0.00000000E+00 -6.23873943E+00 -5.90259672E+00  0.00000000E+00
    6651  2.78956650E+00  7.78168129E+00  6.05545638E+01  6.66666666E-01  3.24075958E-28  0.00000000E+00 -6.23873943E+00 -5.90259672E+00  0.00000000E+00
    6661  2.78956649E+00  7.78168118E+00  6.05545622E+01  6.66666666E-01  3.23110683E-28  0.00000000E+00 -6.23873943E+00 -5.90259673E+00  0.00000000E+00
    6671  2.78956647E+00  7.78168108E+00  6.05545606E+01  6.66666666E-01  3.22149880E-28  0.00000000E+00 -6.23873943E+00 -5.90259673E+00  0.00000000E+00
    6681  2.78956645E+00  7.78168098E+00  6.05545590E+01  6.66666666E-01  3.21193062E-28  0.00000000E+00 -6.23873943E+00 -5.90259673E+00  0.00000000E+00
    6691  2.78956643E+00  7.78168088E+00  6.05545574E+01  6.66666666E-01  3.20240932E-28  0.00000000E+00 -6.23873943E+00 -5.90259673E+00  0.00000000E+00
    6701  2.78956641E+00  7.78168077E+00  6.05545558E+01  6.66666666E-01  3.19292645E-28  0.00000000E+00 -6.23873943E+00 -5.90259673E+00  0.00000000E+00
    6711  2.78956639E+00  7.78168067E+00  6.05545542E+01  6.66666666E-01  3.18349127E-28  0.00000000E+00 -6.23873943E+00 -5.90259673E+00  0.00000000E+00
    6721  2.78956638E+00  7.78168057E+00  6.05545526E+01  6.66666666E-01  3.17409576E-28  0.00000000E+00 -6.23873943E+00 -5.90259673E+00  0.00000000E+00
    6731  2.78956636E+00  7.78168047E+00  6.05545510E+01  6.66666666E-01  3.16474319E-28  0.00000000E+00 -6.23873943E+00 -5.90259674E+00  0.00000000E+00
    6741  2.78956634E+00  7.78168036E+00  6.05545494E+01  6.66666666E-01  3.15543425E-28  0.00000000E+00 -6.23873943E+00 -5.90259674E+00  0.00000000E+00
    6751  2.78956632E+00  7.78168026E+00  6.05545478E+01  6.66666666E-01  3.14616447E-28  0.00000000E+00 -6.23873943E+00 -5.90259674E+00  0.00000000E+00
    6761  2.78956630E+00  7.78168015E+00  6.05545462E+01  6.66666666E-01  3.13693619E-28  0.00000000E+00 -6.23873944E+00 -5.90259674E+00  0.00000000E+00
    6771  2.78956628E+00  7.78168005E+00  6.05545446E+01  6.66666666E-01  3.12775009E-28  0.00000000E+00 -6.23873944E+00 -5.90259674E+00  0.00000000E+00
    6781  2.78956626E+00  7.78167995E+00  6.05545429E+01  6.66666666E-01  3.11860365E-28  0.00000000E+00 -6.23873944E+00 -5.90259674E+00  0.00000000E+00
    6791  2.78956625E+00  7.78167984E+00  6.05545413E+01  6.66666666E-01  3.10950230E-28  0.00000000E+00 -6.23873944E+00 -5.90259675E+00  0.00000000E+00
    6801  2.78956623E+00  7.78167974E+00  6.05545397E+01  6.66666666E-01  3.10043952E-28  0.00000000E+00 -6.23873944E+00 -5.90259675E+00  0.00000000E+00
    6811  2.78956621E+00  7.78167963E+00  6.05545380E+01  6.66666666E-01  3.09142060E-28  0.00000000E+00 -6.23873944E+00 -5.90259675E+00  0.00000000E+00
    6821  2.78956619E+00  7.78167953E+00  6.05545364E+01  6.66666666E-01  3.08243902E-28  0.00000000E+00 -6.23873944E+00 -5.90259675E+00  0.00000000E+00
    6831  2.78956617E+00  7.78167942E+00  6.05545347E+01  6.66666666E-01  3.07349508E-28  0.00000000E+00 -6.23873944E+00 -5.90259675E+00  0.00000000E+00
    6841  2.78956615E+00  7.78167931E+00  6.05545331E+01  6.66666666E-01  3.06459230E-28  0.00000000E+00 -6.23873944E+00 -5.90259675E+00  0.00000000E+00
    6851  2.78956613E+00  7.78167921E+00  6.05545315E+01  6.66666666E-01  3.05573140E-28  0.00000000E+00 -6.23873944E+00 -5.90259675E+00  0.00000000E+00
    6861  2.78956611E+00  7.78167910E+00  6.05545298E+01  6.66666666E-01  3.04690994E-28  0.00000000E+00 -6.23873944E+00 -5.90259676E+00  0.00000000E+00
    6871  2.78956609E+00  7.78167900E+00  6.05545281E+01  6.66666666E-01  3.03812231E-28  0.00000000E+00 -6.23873944E+00 -5.90259676E+00  0.00000000E+00
    6881  2.78956607E+00  7.78167889E+00  6.05545265E+01  6.66666666E-01  3.02937886E-28  0.00000000E+00 -6.23873944E+00 -5.90259676E+00  0.00000000E+00
    6891  2.78956606E+00  7.78167878E+00  6.05545248E+01  6.66666666E-01  3.02067311E-28  0.00000000E+00 -6.23873944E+00 -5.90259676E+00  0.00000000E+00
    6901  2.78956604E+00  7.78167867E+00  6.05545231E+01  6.66666666E-01  3.01200113E-28  0.00000000E+00 -6.23873944E+00 -5.90259676E+00  0.00000000E+00
    6911  2.78956602E+00  7.78167857E+00  6.05545215E+01  6.66666666E-01  3.00337221E-28  0.00000000E+00 -6.23873945E+00 -5.90259676E+00  0.00000000E+00
    6921  2.78956600E+00  7.78167846E+00  6.05545198E+01  6.66666666E-01  2.99477888E-28  0.00000000E+00 -6.23873945E+00 -5.90259677E+00  0.00000000E+00
    6931  2.78956598E+00  7.78167835E+00  6.05545181E+01  6.66666666E-01  2.98622634E-28  0.00000000E+00 -6.23873945E+00 -5.90259677E+00  0.00000000E+00
    6941  2.78956596E+00  7.78167824E+00  6.05545164E+01  6.66666666E-01  2.97771195E-28  0.00000000E+00 -6.23873945E+00 -5.90259677E+00  0.00000000E+00
    6951  2.78956594E+00  7.78167813E+00  6.05545147E+01  6.66666666E-01  2.96923117E-28  0.00000000E+00 -6.23873945E+00 -5.90259677E+00  0.00000000E+00
    6961  2.78956592E+00  7.78167803E+00  6.05545130E+01  6.66666666E-01  2.96078908E-28  0.00000000E+00 -6.23873945E+00 -5.90259677E+00  0.00000000E+00
    6971  2.78956590E+00  7.78167792E+00  6.05545113E+01  6.66666666E-01  2.95238314E-28  0.00000000E+00 -6.23873945E+00 -5.90259677E+00  0.00000000E+00
    6981  2.78956588E+00  7.78167781E+00  6.05545096E+01  6.66666666E-01  2.94401309E-28  0.00000000E+00 -6.23873945E+00 -5.90259677E+00  0.00000000E+00
    6991  2.78956586E+00  7.78167770E+00  6.05545079E+01  6.66666666E-01  2.93568288E-28  0.00000000E+00 -6.23873945E+00 -5.90259678E+00  0.00000000E+00
    7001  2.78956584E+00  7.78167759E+00  6.05545062E+01  6.66666666E-01  2.92738949E-28  0.00000000E+00 -6.23873945E+00 -5.90259678E+00  0.00000000E+00
    7011  2.78956582E+00  7.78167748E+00  6.05545045E+01  6.66666666E-01  2.91913275E-28  0.00000000E+00 -6.23873945E+00 -5.90259678E+00  0.00000000E+00
    7021  2.78956580E+00  7.78167737E+00  6.05545028E+01  6.66666666E-01  2.91090479E-28  0.00000000E+00 -6.23873945E+00 -5.90259678E+00  0.00000000E+00
    7031  2.78956578E+00  7.78167726E+00  6.05545011E+01  6.66666666E-01  2.90271811E-28  0.00000000E+00 -6.23873945E+00 -5.90259678E+00  0.00000000E+00
    7041  2.78956576E+00  7.78167715E+00  6.05544994E+01  6.66666666E-01  2.89456824E-28  0.00000000E+00 -6.23873945E+00 -5.90259678E+00  0.00000000E+00
    7051  2.78956574E+00  7.78167704E+00  6.05544976E+01  6.66666666E-01  2.88645288E-28  0.00000000E+00 -6.23873945E+00 -5.90259679E+00  0.00000000E+00
    7061  2.78956572E+00  7.78167693E+00  6.05544959E+01  6.66666666E-01  2.87837174E-28  0.00000000E+00 -6.23873946E+00 -5.90259679E+00  0.00000000E+00
    7071  2.78956570E+00  7.78167681E+00  6.05544942E+01  6.66666666E-01  2.87032031E-28  0.00000000E+00 -6.23873946E+00 -5.90259679E+00  0.00000000E+00
    7081  2.78956568E+00  7.78167670E+00  6.05544924E+01  6.66666666E-01  2.86230731E-28  0.00000000E+00 -6.23873946E+00 -5.90259679E+00  0.00000000E+00
    7091  2.78956566E+00  7.78167659E+00  6.05544907E+01  6.66666666E-01  2.85433097E-28  0.00000000E+00 -6.23873946E+00 -5.90259679E+00  0.00000000E+00
    7101  2.78956564E+00  7.78167648E+00  6.05544890E+01  6.66666666E-01  2.84638479E-28  0.00000000E+00 -6.23873946E+00 -5.90259679E+00  0.00000000E+00
    7111  2.78956562E+00  7.78167637E+00  6.05544872E+01  6.66666666E-01  2.83847424E-28  0.00000000E+00 -6.23873946E+00 -5.90259680E+00  0.00000000E+00
    7121  2.78956560E+00  7.78167625E+00  6.05544854E+01  6.66666666E-01  2.83060055E-28  0.00000000E+00 -6.23873946E+00 -5.90259680E+00  0.00000000E+00
    7131  2.78956558E+00  7.78167614E+00  6.05544837E+01  6.66666666E-01  2.82275428E-28  0.00000000E+00 -6.23873946E+00 -5.90259680E+00  0.00000000E+00
    7141  2.78956556E+00  7.78167603E+00  6.05544819E+01  6.66666666E-01  2.81494610E-28  0.00000000E+00 -6.23873946E+00 -5.90259680E+00  0.00000000E+00
    7151  2.78956554E+00  7.78167591E+00  6.05544802E+01  6.66666666E-01  2.80717123E-28  0.00000000E+00 -6.23873946E+00 -5.90259680E+00  0.00000000E+00
    7161  2.78956552E+00  7.78167580E+00  6.05544784E+01  6.66666666E-01  2.79942827E-28  0.00000000E+00 -6.23873946E+00 -5.90259680E+00  0.00000000E+00
    7171  2.78956550E+00  7.78167569E+00  6.05544766E+01  6.66666666E-01  2.79172610E-28  0.00000000E+00 -6.23873946E+00 -5.90259681E+00  0.00000000E+00
    7181  2.78956548E+00  7.78167557E+00  6.05544748E+01  6.66666666E-01  2.78405394E-28  0.00000000E+00 -6.23873946E+00 -5.90259681E+00  0.00000000E+00
    7191  2.78956546E+00  7.78167546E+00  6.05544731E+01  6.66666666E-01  2.77641150E-28  0.00000000E+00 -6.23873946E+00 -5.90259681E+00  0.00000000E+00
    7201  2.78956544E+00  7.78167534E+00  6.05544713E+01  6.66666666E-01  2.76880254E-28  0.00000000E+00 -6.23873946E+00 -5.90259681E+00  0.00000000E+00
    7211  2.78956542E+00  7.78167523E+00  6.05544695E+01  6.66666666E-01  2.76122146E-28  0.00000000E+00 -6.23873947E+00 -5.90259681E+00  0.00000000E+00
    7221  2.78956540E+00  7.78167511E+00  6.05544677E+01  6.66666666E-01  2.75367365E-28  0.00000000E+00 -6.23873947E+00 -5.90259681E+00  0.00000000E+00
    7231  2.78956538E+00  7.78167500E+00  6.05544659E+01  6.66666666E-01  2.74615835E-28  0.00000000E+00 -6.23873947E+00 -5.90259682E+00  0.00000000E+00
    7241  2.78956536E+00  7.78167488E+00  6.05544641E+01  6.66666666E-01  2.73867156E-28  0.00000000E+00 -6.23873947E+00 -5.90259682E+00  0.00000000E+00
    7251  2.78956534E+00  7.78167476E+00  6.05544623E+01  6.66666666E-01  2.73121923E-28  0.00000000E+00 -6.23873947E+00 -5.90259682E+00  0.00000000E+00
    7261  2.78956531E+00  7.78167465E+00  6.05544605E+01  6.66666666E-01  2.72380121E-28  0.00000000E+00 -6.23873947E+00 -5.90259682E+00  0.00000000E+00
    7271  2.78956529E+00  7.78167453E+00  6.05544586E+01  6.66666666E-01  2.71640920E-28  0.00000000E+00 -6.23873947E+00 -5.90259682E+00  0.00000000E+00
    7281  2.78956527E+00  7.78167441E+00  6.05544568E+01  6.66666666E-01  2.70905141E-28  0.00000000E+00 -6.23873947E+00 -5.90259682E+00  0.00000000E+00
    7291  2.78956525E+00  7.78167430E+00  6.05544550E+01  6.66666666E-01  2.70172140E-28  0.00000000E+00 -6.23873947E+00 -5.90259682E+00  0.00000000E+00
    7301  2.78956523E+00  7.78167418E+00  6.05544532E+01  6.66666666E-01  2.69442901E-28  0.00000000E+00 -6.23873947E+00 -5.90259683E+00  0.00000000E+00
    7311  2.78956521E+00  7.78167406E+00  6.05544513E+01  6.66666666E-01  2.68716702E-28  0.00000000E+00 -6.23873947E+00 -5.90259683E+00  0.00000000E+00
    7321  2.78956519E+00  7.78167394E+00  6.05544495E+01  6.66666666E-01  2.67992994E-28  0.00000000E+00 -6.23873947E+00 -5.90259683E+00  0.00000000E+00
    7331  2.78956517E+00  7.78167383E+00  6.05544477E+01  6.66666666E-01  2.67272694E-28  0.00000000E+00 -6.23873947E+00 -5.90259683E+00  0.00000000E+00
    7341  2.78956515E+00  7.78167371E+00  6.05544458E+01  6.66666666E-01  2.66555152E-28  0.00000000E+00 -6.23873947E+00 -5.90259683E+00  0.00000000E+00
    7351  2.78956512E+00  7.78167359E+00  6.05544440E+01  6.66666666E-01  2.65840821E-28  0.00000000E+00 -6.23873947E+00 -5.90259683E+00  0.00000000E+00
    7361  2.78956510E+00  7.78167347E+00  6.05544421E+01  6.66666666E-01  2.65129093E-28  0.00000000E+00 -6.23873948E+00 -5.90259684E+00  0.00000000E+00
    7371  2.78956508E+00  7.78167335E+00  6.05544403E+01  6.66666666E-01  2.64420585E-28  0.00000000E+00 -6.23873948E+00 -5.90259684E+00  0.00000000E+00
    7381  2.78956506E+00  7.78167323E+00  6.05544384E+01  6.66666666E-01  2.63714764E-28  0.00000000E+00 -6.23873948E+00 -5.90259684E+00  0.00000000E+00
    7391  2.78956504E+00  7.78167311E+00  6.05544365E+01  6.66666666E-01  2.63012255E-28  0.00000000E+00 -6.23873948E+00 -5.90259684E+00  0.00000000E+00
    7401  2.78956502E+00  7.78167299E+00  6.05544347E+01  6.66666666E-01  2.62312912E-28  0.00000000E+00 -6.23873948E+00 -5.90259684E+00  0.00000000E+00
    7411  2.78956500E+00  7.78167287E+00  6.05544328E+01  6.66666666E-01  2.61616365E-28  0.00000000E+00 -6.23873948E+00 -5.90259684E+00  0.00000000E+00
    7421  2.78956497E+00  7.78167275E+00  6.05544309E+01  6.66666666E-01  2.60922619E-28  0.00000000E+00 -6.23873948E+00 -5.90259685E+00  0.00000000E+00
    7431  2.78956495E+00  7.78167263E+00  6.05544290E+01  6.66666666E-01  2.60232228E-28  0.00000000E+00 -6.23873948E+00 -5.90259685E+00  0.00000000E+00
    7441  2.78956493E+00  7.78167251E+00  6.05544271E+01  6.66666666E-01  2.59544414E-28  0.00000000E+00 -6.23873948E+00 -5.90259685E+00  0.00000000E+00
    7451  2.78956491E+00  7.78167238E+00  6.05544252E+01  6.66666666E-01  2.58859356E-28  0.00000000E+00 -6.23873948E+00 -5.90259685E+00  0.00000000E+00
    7461  2.78956489E+00  7.78167226E+00  6.05544233E+01  6.66666666E-01  2.58177131E-28  0.00000000E+00 -6.23873948E+00 -5.90259685E+00  0.00000000E+00
    7471  2.78956487E+00  7.78167214E+00  6.05544214E+01  6.66666666E-01  2.57498060E-28  0.00000000E+00 -6.23873948E+00 -5.90259686E+00  0.00000000E+00
    7481  2.78956484E+00  7.78167202E+00  6.05544195E+01  6.66666666E-01  2.56820994E-28  0.00000000E+00 -6.23873948E+00 -5.90259686E+00  0.00000000E+00
    7491  2.78956482E+00  7.78167190E+00  6.05544176E+01  6.66666666E-01  2.56147357E-28  0.00000000E+00 -6.23873948E+00 -5.90259686E+00  0.00000000E+00
    7501  2.78956480E+00  7.78167177E+00  6.05544157E+01  6.66666666E-01  2.55476229E-28  0.00000000E+00 -6.23873948E+00 -5.90259686E+00  0.00000000E+00
    7511  2.78956478E+00  7.78167165E+00  6.05544138E+01  6.66666666E-01  2.54807784E-28  0.00000000E+00 -6.23873949E+00 -5.90259686E+00  0.00000000E+00
    7521  2.78956475E+00  7.78167153E+00  6.05544119E+01  6.66666666E-01  2.54141863E-28  0.00000000E+00 -6.23873949E+00 -5.90259686E+00  0.00000000E+00
    7531  2.78956473E+00  7.78167140E+00  6.05544099E+01  6.66666666E-01  2.53479166E-28  0.00000000E+00 -6.23873949E+00 -5.90259687E+00  0.00000000E+00
    7541  2.78956471E+00  7.78167128E+00  6.05544080E+01  6.66666666E-01  2.52818992E-28  0.00000000E+00 -6.23873949E+00 -5.90259687E+00  0.00000000E+00
    7551  2.78956469E+00  7.78167115E+00  6.05544061E+01  6.66666666E-01  2.52161589E-28  0.00000000E+00 -6.23873949E+00 -5.90259687E+00  0.00000000E+00
    7561  2.78956467E+00  7.78167103E+00  6.05544041E+01  6.66666666E-01  2.51506672E-28  0.00000000E+00 -6.23873949E+00 -5.90259687E+00  0.00000000E+00
    7571  2.78956464E+00  7.78167090E+00  6.05544022E+01  6.66666666E-01  2.50854617E-28  0.00000000E+00 -6.23873949E+00 -5.90259687E+00  0.00000000E+00
    7581  2.78956462E+00  7.78167078E+00  6.05544002E+01  6.66666666E-01  2.50205329E-28  0.00000000E+00 -6.23873949E+00 -5.90259687E+00  0.00000000E+00
    7591  2.78956460E+00  7.78167065E+00  6.05543983E+01  6.66666666E-01  2.49558650E-28  0.00000000E+00 -6.23873949E+00 -5.90259688E+00  0.00000000E+00
    7601  2.78956458E+00  7.78167053E+00  6.05543963E+01  6.66666666E-01  2.48914559E-28  0.00000000E+00 -6.23873949E+00 -5.90259688E+00  0.00000000E+00
    7611  2.78956455E+00  7.78167040E+00  6.05543943E+01  6.66666666E-01  2.48273297E-28  0.00000000E+00 -6.23873949E+00 -5.90259688E+00  0.00000000E+00
    7621  2.78956453E+00  7.78167027E+00  6.05543924E+01  6.66666666E-01  2.47634253E-28  0.00000000E+00 -6.23873949E+00 -5.90259688E+00  0.00000000E+00
    7631  2.78956451E+00  7.78167015E+00  6.05543904E+01  6.66666666E-01  2.46997909E-28  0.00000000E+00 -6.23873949E+00 -5.90259688E+00  0.00000000E+00
    7641  2.78956448E+00  7.78167002E+00  6.05543884E+01  6.66666666E-01  2.46364348E-28  0.00000000E+00 -6.23873949E+00 -5.90259688E+00  0.00000000E+00
    7651  2.78956446E+00  7.78166989E+00  6.05543864E+01  6.66666666E-01  2.45733179E-28  0.00000000E+00 -6.23873949E+00 -5.90259689E+00  0.00000000E+00
    7661  2.78956444E+00  7.78166976E+00  6.05543844E+01  6.66666666E-01  2.45104450E-28  0.00000000E+00 -6.23873950E+00 -5.90259689E+00  0.00000000E+00
    7671  2.78956442E+00  7.78166964E+00  6.05543824E+01  6.66666666E-01  2.44478407E-28  0.00000000E+00 -6.23873950E+00 -5.90259689E+00  0.00000000E+00
    7681  2.78956439E+00  7.78166951E+00  6.05543804E+01  6.66666666E-01  2.43854909E-28  0.00000000E+00 -6.23873950E+00 -5.90259689E+00  0.00000000E+00
    7691  2.78956437E+00  7.78166938E+00  6.05543784E+01  6.66666666E-01  2.43234044E-28  0.00000000E+00 -6.23873950E+00 -5.90259689E+00  0.00000000E+00
    7701  2.78956435E+00  7.78166925E+00  6.05543764E+01  6.66666666E-01  2.42615217E-28  0.00000000E+00 -6.23873950E+00 -5.90259690E+00  0.00000000E+00
    7711  2.78956432E+00  7.78166912E+00  6.05543744E+01  6.66666666E-01  2.41999080E-28  0.00000000E+00 -6.23873950E+00 -5.90259690E+00  0.00000000E+00
    7721  2.78956430E+00  7.78166899E+00  6.05543724E+01  6.66666666E-01  2.41385132E-28  0.00000000E+00 -6.23873950E+00 -5.90259690E+00  0.00000000E+00
    7731  2.78956428E+00  7.78166886E+00  6.05543704E+01  6.66666666E-01  2.40774232E-28  0.00000000E+00 -6.23873950E+00 -5.90259690E+00  0.00000000E+00
    7741  2.78956425E+00  7.78166873E+00  6.05543683E+01  6.66666666E-01  2.40165979E-28  0.00000000E+00 -6.23873950E+00 -5.90259690E+00  0.00000000E+00
    7751  2.78956423E+00  7.78166860E+00  6.05543663E+01  6.66666666E-01  2.39559872E-28  0.00000000E+00 -6.23873950E+00 -5.90259690E+00  0.00000000E+00
    7761  2.78956421E+00  7.78166847E+00  6.05543643E+01  6.66666666E-01  2.38955893E-28  0.00000000E+00 -6.23873950E+00 -5.90259691E+00  0.00000000E+00
    7771  2.78956418E+00  7.78166834E+00  6.05543622E+01  6.66666666E-01  2.38354598E-28  0.00000000E+00 -6.23873950E+00 -5.90259691E+00  0.00000000E+00
    7781  2.78956416E+00  7.78166821E+00  6.05543602E+01  6.66666666E-01  2.37755747E-28  0.00000000E+00 -6.23873950E+00 -5.90259691E+00  0.00000000E+00
    7791  2.78956414E+00  7.78166807E+00  6.05543581E+01  6.66666666E-01  2.37159365E-28  0.00000000E+00 -6.23873950E+00 -5.90259691E+00  0.00000000E+00
    7801  2.78956411E+00  7.78166794E+00  6.05543561E+01  6.66666666E-01  2.36565640E-28  0.00000000E+00 -6.23873951E+00 -5.90259691E+00  0.00000000E+00
    7811  2.78956409E+00  7.78166781E+00  6.05543540E+01  6.66666666E-01  2.35974130E-28  0.00000000E+00 -6.23873951E+00 -5.90259691E+00  0.00000000E+00
    7821  2.78956407E+00  7.78166768E+00  6.05543519E+01  6.66666666E-01  2.35385298E-28  0.00000000E+00 -6.23873951E+00 -5.90259692E+00  0.00000000E+00
    7831  2.78956404E+00  7.78166754E+00  6.05543499E+01  6.66666666E-01  2.34797840E-28  0.00000000E+00 -6.23873951E+00 -5.90259692E+00  0.00000000E+00
    7841  2.78956402E+00  7.78166741E+00  6.05543478E+01  6.66666666E-01  2.34213363E-28  0.00000000E+00 -6.23873951E+00 -5.90259692E+00  0.00000000E+00
    7851  2.78956399E+00  7.78166728E+00  6.05543457E+01  6.66666666E-01  2.33631091E-28  0.00000000E+00 -6.23873951E+00 -5.90259692E+00  0.00000000E+00
    7861  2.78956397E+00  7.78166714E+00  6.05543436E+01  6.66666666E-01  2.33051083E-28  0.00000000E+00 -6.23873951E+00 -5.90259692E+00  0.00000000E+00
    7871  2.78956395E+00  7.78166701E+00  6.05543415E+01  6.66666666E-01  2.32473047E-28  0.00000000E+00 -6.23873951E+00 -5.90259693E+00  0.00000000E+00
    7881  2.78956392E+00  7.78166687E+00  6.05543394E+01  6.66666666E-01  2.31897637E-28  0.00000000E+00 -6.23873951E+00 -5.90259693E+00  0.00000000E+00
    7891  2.78956390E+00  7.78166674E+00  6.05543373E+01  6.66666666E-01  2.31324613E-28  0.00000000E+00 -6.23873951E+00 -5.90259693E+00  0.00000000E+00
    7901  2.78956387E+00  7.78166660E+00  6.05543352E+01  6.66666666E-01  2.30754163E-28  0.00000000E+00 -6.23873951E+00 -5.90259693E+00  0.00000000E+00
    7911  2.78956385E+00  7.78166647E+00  6.05543331E+01  6.66666666E-01  2.30185703E-28  0.00000000E+00 -6.23873951E+00 -5.90259693E+00  0.00000000E+00
    7921  2.78956382E+00  7.78166633E+00  6.05543310E+01  6.66666666E-01  2.29619652E-28  0.00000000E+00 -6.23873951E+00 -5.90259693E+00  0.00000000E+00
    7931  2.78956380E+00  7.78166619E+00  6.05543289E+01  6.66666666E-01  2.29055787E-28  0.00000000E+00 -6.23873951E+00 -5.90259694E+00  0.00000000E+00
    7941  2.78956377E+00  7.78166606E+00  6.05543268E+01  6.66666666E-01  2.28494214E-28  0.00000000E+00 -6.23873952E+00 -5.90259694E+00  0.00000000E+00
    7951  2.78956375E+00  7.78166592E+00  6.05543246E+01  6.66666666E-01  2.27934565E-28  0.00000000E+00 -6.23873952E+00 -5.90259694E+00  0.00000000E+00
    7961  2.78956373E+00  7.78166578E+00  6.05543225E+01  6.66666666E-01  2.27377410E-28  0.00000000E+00 -6.23873952E+00 -5.90259694E+00  0.00000000E+00
    7971  2.78956370E+00  7.78166565E+00  6.05543203E+01  6.66666666E-01  2.26822311E-28  0.00000000E+00 -6.23873952E+00 -5.90259694E+00  0.00000000E+00
