   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  3.15252979E-02  9.93844410E-04  9.87726712E-07  6.66666667E-01 -3.57036644E-19  1.28322375E-14 -1.25837475E+00 -1.24144829E+00  0.00000000E+00
    6361  3.95746458E-02  1.84663381E-03  5.66552187E-06  4.46194712E-01  1.40614512E-03  2.67632898E-01 -1.40083767E+00 -1.38274325E+00  0.00000000E+00
    6371  3.95853205E-02  1.84778496E-03  5.67349315E-06  4.46106299E-01  1.40767987E-03  2.67999565E-01 -1.40083830E+00 -1.38274061E+00  0.00000000E+00
    6381  3.95977009E-02  1.84887436E-03  5.67943501E-06  4.46179435E-01  1.40822677E-03  2.68561102E-01 -1.40088541E+00 -1.38278924E+00  0.00000000E+00
    6391  3.96269736E-02  1.85172363E-03  5.69811712E-06  4.46066307E-01  1.41088453E-03  2.68543519E-01 -1.40084925E+00 -1.38275829E+00  0.00000000E+00
    6401  3.96044396E-02  1.84988761E-03  5.68892061E-06  4.45862000E-01  1.41063078E-03  2.68380321E-01 -1.40086752E+00 -1.38277413E+00  0.00000000E+00
    6411  3.95938111E-02  1.84881249E-03  5.68376840E-06  4.45719772E-01  1.40946084E-03  2.68553034E-01 -1.40080326E+00 -1.38271136E+00  0.00000000E+00
    6421  3.95961214E-02  1.84856896E-03  5.67902135E-06  4.46036775E-01  1.40732276E-03  2.69029959E-01 -1.40082163E+00 -1.38272985E+00  0.00000000E+00
    6431  3.96150590E-02  1.85060280E-03  5.69302093E-06  4.45891141E-01  1.40999878E-03  2.69028260E-01 -1.40079911E+00 -1.38270298E+00  0.00000000E+00
    6441  3.96219749E-02  1.85164982E-03  5.70206475E-06  4.45638353E-01  1.41250048E-03  2.69096131E-01 -1.40076595E+00 -1.38266638E+00  0.00000000E+00
    6451  3.96315843E-02  1.85265919E-03  5.70732878E-06  4.45731029E-01  1.41374278E-03  2.68574290E-01 -1.40079534E+00 -1.38269516E+00  0.00000000E+00
    6461  3.96716794E-02  1.85650808E-03  5.73392549E-06  4.45454604E-01  1.41709776E-03  2.69816382E-01 -1.40078786E+00 -1.38268742E+00  0.00000000E+00
    6471  3.96681897E-02  1.85610250E-03  5.72897144E-06  4.45691558E-01  1.41645252E-03  2.70089749E-01 -1.40076847E+00 -1.38266447E+00  0.00000000E+00
    6481  3.96680059E-02  1.85593804E-03  5.72612858E-06  4.45868427E-01  1.41570112E-03  2.70676732E-01 -1.40078971E+00 -1.38268513E+00  0.00000000E+00
    6491  3.96891182E-02  1.85785130E-03  5.73673654E-06  4.45984710E-01  1.41689352E-03  2.70462615E-01 -1.40080725E+00 -1.38269824E+00  0.00000000E+00
    6501  3.96865953E-02  1.85771881E-03  5.73690869E-06  4.45889056E-01  1.41723327E-03  2.70124167E-01 -1.40078789E+00 -1.38268013E+00  0.00000000E+00
    6511  3.96854822E-02  1.85838753E-03  5.75085717E-06  4.44941496E-01  1.42102875E-03  2.69828351E-01 -1.40077411E+00 -1.38266724E+00  0.00000000E+00
    6521  3.96759657E-02  1.85767582E-03  5.74568593E-06  4.45015605E-01  1.42124697E-03  2.70792484E-01 -1.40074946E+00 -1.38264234E+00  0.00000000E+00
    6531  3.96527341E-02  1.85653103E-03  5.74628646E-06  4.44272879E-01  1.42474701E-03  2.71393376E-01 -1.40079607E+00 -1.38268804E+00  0.00000000E+00
    6541  3.96405337E-02  1.85565263E-03  5.74159306E-06  4.44200961E-01  1.42519323E-03  2.70883732E-01 -1.40075309E+00 -1.38264570E+00  0.00000000E+00
    6551  3.96377100E-02  1.85542717E-03  5.74029479E-06  4.44191586E-01  1.42518520E-03  2.70590369E-01 -1.40076611E+00 -1.38265566E+00  0.00000000E+00
    6561  3.96313517E-02  1.85505961E-03  5.73592795E-06  4.44394300E-01  1.42586932E-03  2.70774937E-01 -1.40072097E+00 -1.38260911E+00  0.00000000E+00
    6571  3.96160925E-02  1.85375877E-03  5.72789187E-06  4.44393754E-01  1.42541013E-03  2.70466622E-01 -1.40068309E+00 -1.38257199E+00  0.00000000E+00
    6581  3.95932662E-02  1.85158272E-03  5.71581578E-06  4.44261185E-01  1.42356526E-03  2.70302740E-01 -1.40069923E+00 -1.38258630E+00  0.00000000E+00
    6591  3.95671173E-02  1.84916115E-03  5.70274611E-06  4.44078766E-01  1.42180249E-03  2.70206462E-01 -1.40071182E+00 -1.38259986E+00  0.00000000E+00
    6601  3.95696143E-02  1.84904639E-03  5.69905626E-06  4.44369503E-01  1.42023653E-03  2.70315284E-01 -1.40065876E+00 -1.38254483E+00  0.00000000E+00
    6611  3.95524987E-02  1.84798808E-03  5.69663406E-06  4.43969347E-01  1.42172004E-03  2.69928838E-01 -1.40060323E+00 -1.38248903E+00  0.00000000E+00
    6621  3.95393925E-02  1.84662660E-03  5.68835939E-06  4.43957996E-01  1.42009123E-03  2.69533950E-01 -1.40057884E+00 -1.38246484E+00  0.00000000E+00
    6631  3.95481174E-02  1.84671916E-03  5.68336882E-06  4.44501521E-01  1.41709598E-03  2.69421751E-01 -1.40052394E+00 -1.38240727E+00  0.00000000E+00
    6641  3.95557072E-02  1.84695321E-03  5.68078122E-06  4.44895149E-01  1.41525941E-03  2.69163674E-01 -1.40051176E+00 -1.38239769E+00  0.00000000E+00
    6651  3.95246405E-02  1.84434927E-03  5.66768739E-06  4.44609690E-01  1.41452155E-03  2.69913241E-01 -1.40057721E+00 -1.38246504E+00  0.00000000E+00
    6661  3.95485890E-02  1.84674255E-03  5.68503750E-06  4.44352493E-01  1.41702621E-03  2.69498350E-01 -1.40055244E+00 -1.38243770E+00  0.00000000E+00
    6671  3.95596059E-02  1.84758095E-03  5.68639038E-06  4.44724560E-01  1.41686014E-03  2.69552774E-01 -1.40060112E+00 -1.38248458E+00  0.00000000E+00
    6681  3.95658139E-02  1.84828179E-03  5.69257574E-06  4.44542040E-01  1.41791105E-03  2.70029154E-01 -1.40061811E+00 -1.38250005E+00  0.00000000E+00
    6691  3.95707821E-02  1.84890580E-03  5.69560623E-06  4.44621410E-01  1.41906836E-03  2.69618731E-01 -1.40061623E+00 -1.38250050E+00  0.00000000E+00
    6701  3.95965987E-02  1.85109759E-03  5.70755796E-06  4.44773168E-01  1.41981011E-03  2.69306541E-01 -1.40058743E+00 -1.38246959E+00  0.00000000E+00
    6711  3.95750699E-02  1.84918545E-03  5.69708028E-06  4.44645688E-01  1.41876902E-03  2.69162570E-01 -1.40060829E+00 -1.38248860E+00  0.00000000E+00
    6721  3.95893437E-02  1.84980984E-03  5.69429213E-06  4.45292141E-01  1.41623433E-03  2.69015132E-01 -1.40066318E+00 -1.38254415E+00  0.00000000E+00
    6731  3.95822702E-02  1.84958442E-03  5.69491679E-06  4.45096058E-01  1.41791183E-03  2.68585282E-01 -1.40061857E+00 -1.38249923E+00  0.00000000E+00
    6741  3.95834088E-02  1.84922581E-03  5.68971828E-06  4.45387546E-01  1.41566207E-03  2.68281059E-01 -1.40059579E+00 -1.38247178E+00  0.00000000E+00
    6751  3.95809622E-02  1.84915789E-03  5.68865077E-06  4.45450867E-01  1.41629254E-03  2.68364339E-01 -1.40057801E+00 -1.38245679E+00  0.00000000E+00
    6761  3.95954045E-02  1.85067935E-03  5.70298218E-06  4.44967517E-01  1.41818748E-03  2.70244282E-01 -1.40051029E+00 -1.38239084E+00  0.00000000E+00
    6771  3.96271776E-02  1.85357830E-03  5.71896456E-06  4.45151677E-01  1.42010157E-03  2.70436436E-01 -1.40047493E+00 -1.38235704E+00  0.00000000E+00
    6781  3.96046911E-02  1.85172371E-03  5.70968440E-06  4.44941865E-01  1.41973593E-03  2.69763929E-01 -1.40049644E+00 -1.38237743E+00  0.00000000E+00
    6791  3.95980368E-02  1.85134955E-03  5.71054313E-06  4.44633971E-01  1.42050234E-03  2.69446636E-01 -1.40044723E+00 -1.38232721E+00  0.00000000E+00
    6801  3.95959542E-02  1.85062005E-03  5.70293344E-06  4.44936692E-01  1.41767196E-03  2.69166193E-01 -1.40040141E+00 -1.38228281E+00  0.00000000E+00
    6811  3.96206020E-02  1.85301590E-03  5.72085682E-06  4.44631130E-01  1.41989452E-03  2.68920999E-01 -1.40040692E+00 -1.38228867E+00  0.00000000E+00
    6821  3.96321447E-02  1.85344088E-03  5.71785491E-06  4.45177070E-01  1.41743895E-03  2.69134885E-01 -1.40033684E+00 -1.38221760E+00  0.00000000E+00
    6831  3.96430119E-02  1.85483898E-03  5.72927176E-06  4.44907011E-01  1.42012908E-03  2.68890070E-01 -1.40032381E+00 -1.38220067E+00  0.00000000E+00
    6841  3.96628431E-02  1.85625489E-03  5.73391124E-06  4.45304698E-01  1.41934293E-03  2.68942555E-01 -1.40029060E+00 -1.38216670E+00  0.00000000E+00
    6851  3.96560691E-02  1.85605479E-03  5.73331868E-06  4.45242424E-01  1.42103345E-03  2.69193722E-01 -1.40028532E+00 -1.38215804E+00  0.00000000E+00
    6861  3.96823978E-02  1.85882954E-03  5.75852830E-06  4.44465393E-01  1.42447198E-03  2.68634656E-01 -1.40026140E+00 -1.38213687E+00  0.00000000E+00
    6871  3.96771326E-02  1.85798506E-03  5.75195024E-06  4.44595452E-01  1.42233308E-03  2.68815553E-01 -1.40024611E+00 -1.38212329E+00  0.00000000E+00
    6881  3.96731450E-02  1.85785127E-03  5.75296787E-06  4.44417184E-01  1.42324865E-03  2.68718784E-01 -1.40020774E+00 -1.38207946E+00  0.00000000E+00
    6891  3.96711301E-02  1.85750340E-03  5.74867734E-06  4.44623573E-01  1.42230615E-03  2.68904226E-01 -1.40014958E+00 -1.38202107E+00  0.00000000E+00
    6901  3.96624735E-02  1.85679108E-03  5.74544630E-06  4.44509758E-01  1.42217801E-03  2.68797465E-01 -1.40011858E+00 -1.38198868E+00  0.00000000E+00
    6911  3.96694403E-02  1.85722846E-03  5.74494661E-06  4.44819655E-01  1.42159992E-03  2.68819697E-01 -1.40015926E+00 -1.38203198E+00  0.00000000E+00
    6921  3.96548263E-02  1.85616746E-03  5.73990257E-06  4.44672789E-01  1.42209245E-03  2.69032687E-01 -1.40016953E+00 -1.38203933E+00  0.00000000E+00
    6931  3.96640680E-02  1.85697153E-03  5.74253528E-06  4.44899105E-01  1.42244853E-03  2.68771445E-01 -1.40012881E+00 -1.38199701E+00  0.00000000E+00
    6941  3.96733796E-02  1.85744639E-03  5.74190321E-06  4.45243961E-01  1.42112553E-03  2.68331369E-01 -1.40012451E+00 -1.38199907E+00  0.00000000E+00
    6951  3.97123973E-02  1.86100356E-03  5.76040236E-06  4.45582211E-01  1.42343026E-03  2.68146732E-01 -1.40010021E+00 -1.38197472E+00  0.00000000E+00
    6961  3.97286592E-02  1.86253588E-03  5.76724293E-06  4.45836785E-01  1.42463573E-03  2.67930406E-01 -1.40014169E+00 -1.38201122E+00  0.00000000E+00
    6971  3.97476066E-02  1.86362852E-03  5.76734860E-06  4.46476262E-01  1.42256411E-03  2.68153980E-01 -1.40022468E+00 -1.38209140E+00  0.00000000E+00
    6981  3.97548870E-02  1.86399924E-03  5.76636354E-06  4.46790920E-01  1.42152091E-03  2.68350511E-01 -1.40023322E+00 -1.38210229E+00  0.00000000E+00
    6991  3.97597995E-02  1.86389048E-03  5.76141684E-06  4.47200985E-01  1.41901737E-03  2.68340539E-01 -1.40027272E+00 -1.38214056E+00  0.00000000E+00
    7001  3.97570219E-02  1.86340637E-03  5.75686594E-06  4.47350588E-01  1.41769760E-03  2.68488507E-01 -1.40026010E+00 -1.38212564E+00  0.00000000E+00
    7011  3.97493196E-02  1.86245367E-03  5.74994072E-06  4.47450543E-01  1.41599148E-03  2.68341428E-01 -1.40026964E+00 -1.38213675E+00  0.00000000E+00
    7021  3.97414535E-02  1.86152029E-03  5.74317633E-06  4.47546988E-01  1.41444689E-03  2.67854404E-01 -1.40026270E+00 -1.38213386E+00  0.00000000E+00
    7031  3.97190201E-02  1.85979736E-03  5.73464541E-06  4.47345057E-01  1.41474589E-03  2.67603254E-01 -1.40027409E+00 -1.38214225E+00  0.00000000E+00
    7041  3.97142435E-02  1.85928791E-03  5.72962634E-06  4.47526112E-01  1.41409399E-03  2.67030506E-01 -1.40025624E+00 -1.38212797E+00  0.00000000E+00
    7051  3.97389652E-02  1.86191769E-03  5.74819247E-06  4.47300474E-01  1.41743065E-03  2.66907489E-01 -1.40021941E+00 -1.38209387E+00  0.00000000E+00
    7061  3.97314573E-02  1.86080264E-03  5.73969503E-06  4.47455912E-01  1.41483178E-03  2.67225212E-01 -1.40022751E+00 -1.38209867E+00  0.00000000E+00
    7071  3.97319956E-02  1.86054848E-03  5.73583130E-06  4.47676995E-01  1.41334315E-03  2.67712973E-01 -1.40022191E+00 -1.38209239E+00  0.00000000E+00
    7081  3.97075918E-02  1.85844746E-03  5.72498614E-06  4.47474140E-01  1.41252904E-03  2.67257842E-01 -1.40020641E+00 -1.38207746E+00  0.00000000E+00
    7091  3.97180312E-02  1.85903847E-03  5.72560531E-06  4.47765671E-01  1.41133510E-03  2.66838783E-01 -1.40018993E+00 -1.38205815E+00  0.00000000E+00
    7101  3.97097935E-02  1.85832331E-03  5.72155308E-06  4.47731682E-01  1.41103002E-03  2.66230501E-01 -1.40019931E+00 -1.38206630E+00  0.00000000E+00
    7111  3.96792897E-02  1.85564238E-03  5.70829316E-06  4.47418363E-01  1.40973027E-03  2.66185132E-01 -1.40021920E+00 -1.38208445E+00  0.00000000E+00
    7121  3.96842448E-02  1.85562549E-03  5.70471369E-06  4.47754815E-01  1.40767407E-03  2.66275088E-01 -1.40022575E+00 -1.38209349E+00  0.00000000E+00
    7131  3.96864231E-02  1.85598358E-03  5.70968523E-06  4.47486804E-01  1.40860249E-03  2.66267732E-01 -1.40018770E+00 -1.38205573E+00  0.00000000E+00
    7141  3.96393128E-02  1.85262572E-03  5.69627409E-06  4.46784620E-01  1.41050358E-03  2.66322458E-01 -1.40020537E+00 -1.38207969E+00  0.00000000E+00
    7151  3.96472107E-02  1.85290449E-03  5.69374849E-06  4.47196281E-01  1.40876183E-03  2.65894183E-01 -1.40020438E+00 -1.38207853E+00  0.00000000E+00
    7161  3.96413512E-02  1.85248236E-03  5.68973241E-06  4.47334408E-01  1.40897468E-03  2.65661932E-01 -1.40021142E+00 -1.38208794E+00  0.00000000E+00
    7171  3.96134427E-02  1.84997725E-03  5.67729778E-06  4.47047733E-01  1.40750467E-03  2.65728986E-01 -1.40016350E+00 -1.38204159E+00  0.00000000E+00
    7181  3.95998973E-02  1.84901952E-03  5.67226213E-06  4.46965729E-01  1.40808240E-03  2.65461322E-01 -1.40016901E+00 -1.38204728E+00  0.00000000E+00
    7191  3.96054186E-02  1.85036867E-03  5.69261831E-06  4.45790105E-01  1.41265373E-03  2.65616741E-01 -1.40022732E+00 -1.38210630E+00  0.00000000E+00
    7201  3.96124108E-02  1.85145177E-03  5.70112273E-06  4.45611350E-01  1.41530671E-03  2.65225587E-01 -1.40026508E+00 -1.38214563E+00  0.00000000E+00
    7211  3.95861327E-02  1.84899827E-03  5.68842499E-06  4.45377131E-01  1.41344022E-03  2.66004217E-01 -1.40018259E+00 -1.38206439E+00  0.00000000E+00
    7221  3.96103777E-02  1.85098875E-03  5.69840694E-06  4.45598177E-01  1.41379294E-03  2.65644369E-01 -1.40018894E+00 -1.38206613E+00  0.00000000E+00
    7231  3.96016728E-02  1.84968532E-03  5.68864842E-06  4.45767310E-01  1.41071533E-03  2.65620688E-01 -1.40021043E+00 -1.38208920E+00  0.00000000E+00
    7241  3.96344372E-02  1.85283688E-03  5.70832187E-06  4.45740906E-01  1.41349985E-03  2.65101039E-01 -1.40021381E+00 -1.38209389E+00  0.00000000E+00
    7251  3.96506610E-02  1.85442799E-03  5.71989927E-06  4.45569415E-01  1.41502796E-03  2.64934551E-01 -1.40023003E+00 -1.38211048E+00  0.00000000E+00
    7261  3.96436292E-02  1.85328942E-03  5.71079440E-06  4.45771598E-01  1.41211527E-03  2.64692642E-01 -1.40021916E+00 -1.38209707E+00  0.00000000E+00
    7271  3.96409146E-02  1.85301066E-03  5.70823961E-06  4.45852847E-01  1.41179672E-03  2.64295302E-01 -1.40022378E+00 -1.38210063E+00  0.00000000E+00
    7281  3.96124286E-02  1.85068438E-03  5.69686206E-06  4.45566157E-01  1.41145249E-03  2.64692308E-01 -1.40026999E+00 -1.38214523E+00  0.00000000E+00
    7291  3.96200361E-02  1.85183466E-03  5.70430055E-06  4.45531693E-01  1.41419739E-03  2.65584409E-01 -1.40029146E+00 -1.38216520E+00  0.00000000E+00
    7301  3.96170687E-02  1.85168991E-03  5.70371607E-06  4.45501822E-01  1.41465050E-03  2.65602579E-01 -1.40025634E+00 -1.38212898E+00  0.00000000E+00
    7311  3.95998297E-02  1.85017122E-03  5.69523874E-06  4.45416635E-01  1.41388309E-03  2.65700265E-01 -1.40028937E+00 -1.38216157E+00  0.00000000E+00
    7321  3.95870893E-02  1.84861905E-03  5.68484950E-06  4.45498317E-01  1.41115938E-03  2.66004319E-01 -1.40032637E+00 -1.38219830E+00  0.00000000E+00
    7331  3.95927483E-02  1.84864401E-03  5.68140824E-06  4.45848940E-01  1.40903812E-03  2.66675135E-01 -1.40027177E+00 -1.38214595E+00  0.00000000E+00
    7341  3.96025889E-02  1.85008542E-03  5.69312032E-06  4.45571502E-01  1.41235738E-03  2.66249480E-01 -1.40025314E+00 -1.38213108E+00  0.00000000E+00
    7351  3.96009082E-02  1.85021826E-03  5.70025569E-06  4.44956329E-01  1.41369070E-03  2.66373455E-01 -1.40029921E+00 -1.38217722E+00  0.00000000E+00
    7361  3.95897330E-02  1.84922744E-03  5.69539473E-06  4.44835208E-01  1.41316003E-03  2.66189317E-01 -1.40034994E+00 -1.38222592E+00  0.00000000E+00
    7371  3.95925803E-02  1.84895656E-03  5.69011359E-06  4.45187465E-01  1.41067177E-03  2.66126034E-01 -1.40038203E+00 -1.38225866E+00  0.00000000E+00
    7381  3.95680211E-02  1.84668961E-03  5.67816618E-06  4.44992268E-01  1.40905331E-03  2.65922582E-01 -1.40040674E+00 -1.38228258E+00  0.00000000E+00
    7391  3.95815978E-02  1.84803843E-03  5.69530220E-06  4.44129631E-01  1.41042807E-03  2.66003379E-01 -1.40038059E+00 -1.38225856E+00  0.00000000E+00
    7401  3.95614749E-02  1.84661871E-03  5.68871732E-06  4.43918260E-01  1.41129476E-03  2.65873442E-01 -1.40033302E+00 -1.38221543E+00  0.00000000E+00
    7411  3.95599080E-02  1.84625181E-03  5.68428320E-06  4.44130834E-01  1.41007687E-03  2.66061049E-01 -1.40029621E+00 -1.38217964E+00  0.00000000E+00
    7421  3.95708807E-02  1.84679409E-03  5.68330889E-06  4.44552449E-01  1.40844254E-03  2.66070644E-01 -1.40033053E+00 -1.38221644E+00  0.00000000E+00
    7431  3.95539429E-02  1.84529371E-03  5.67445823E-06  4.44515242E-01  1.40763952E-03  2.65992855E-01 -1.40030534E+00 -1.38219362E+00  0.00000000E+00
    7441  3.95390415E-02  1.84388097E-03  5.66629599E-06  4.44463961E-01  1.40646569E-03  2.66240963E-01 -1.40030387E+00 -1.38218910E+00  0.00000000E+00
    7451  3.95348140E-02  1.84346569E-03  5.66296889E-06  4.44539985E-01  1.40605962E-03  2.65873335E-01 -1.40031889E+00 -1.38220207E+00  0.00000000E+00
    7461  3.95321291E-02  1.84325699E-03  5.66139349E-06  4.44568755E-01  1.40607762E-03  2.65840848E-01 -1.40027713E+00 -1.38216481E+00  0.00000000E+00
    7471  3.95515855E-02  1.84500177E-03  5.66967746E-06  4.44807586E-01  1.40711085E-03  2.66386992E-01 -1.40025563E+00 -1.38214472E+00  0.00000000E+00
    7481  3.95571554E-02  1.84505330E-03  5.66657451E-06  4.45142430E-01  1.40516014E-03  2.66412244E-01 -1.40024492E+00 -1.38213641E+00  0.00000000E+00
    7491  3.95835575E-02  1.84748476E-03  5.68043951E-06  4.45247901E-01  1.40687463E-03  2.66089725E-01 -1.40026544E+00 -1.38215955E+00  0.00000000E+00
    7501  3.95754659E-02  1.84695013E-03  5.68022111E-06  4.44948028E-01  1.40740546E-03  2.66172662E-01 -1.40026581E+00 -1.38215986E+00  0.00000000E+00
    7511  3.95385241E-02  1.84411502E-03  5.66769494E-06  4.44467845E-01  1.40784416E-03  2.66019445E-01 -1.40031116E+00 -1.38220922E+00  0.00000000E+00
    7521  3.95259113E-02  1.84277364E-03  5.65925619E-06  4.44487143E-01  1.40611883E-03  2.65573872E-01 -1.40032258E+00 -1.38222069E+00  0.00000000E+00
    7531  3.95114612E-02  1.84157860E-03  5.65319443E-06  4.44361734E-01  1.40585338E-03  2.65087708E-01 -1.40029955E+00 -1.38219807E+00  0.00000000E+00
    7541  3.95085477E-02  1.84174348E-03  5.65732191E-06  4.44055604E-01  1.40783416E-03  2.64598704E-01 -1.40030307E+00 -1.38220058E+00  0.00000000E+00
    7551  3.94888932E-02  1.84055924E-03  5.65757008E-06  4.43315554E-01  1.40968118E-03  2.64248021E-01 -1.40032301E+00 -1.38222323E+00  0.00000000E+00
    7561  3.94945413E-02  1.84087110E-03  5.65659642E-06  4.43599924E-01  1.40900812E-03  2.63792404E-01 -1.40036334E+00 -1.38226343E+00  0.00000000E+00
    7571  3.95019890E-02  1.84105660E-03  5.65347732E-06  4.44018783E-01  1.40698854E-03  2.63317334E-01 -1.40039003E+00 -1.38229209E+00  0.00000000E+00
    7581  3.94955762E-02  1.84032236E-03  5.64670187E-06  4.44241904E-01  1.40584729E-03  2.63101499E-01 -1.40042583E+00 -1.38232919E+00  0.00000000E+00
    7591  3.95012134E-02  1.84061299E-03  5.64539030E-06  4.44546445E-01  1.40507181E-03  2.62899522E-01 -1.40048157E+00 -1.38238513E+00  0.00000000E+00
    7601  3.94971145E-02  1.84077910E-03  5.64914165E-06  4.44277654E-01  1.40752789E-03  2.62565769E-01 -1.40047783E+00 -1.38237774E+00  0.00000000E+00
    7611  3.94973896E-02  1.84093725E-03  5.65078835E-06  4.44211167E-01  1.40821181E-03  2.62532192E-01 -1.40049378E+00 -1.38239260E+00  0.00000000E+00
    7621  3.95063009E-02  1.84159044E-03  5.65222033E-06  4.44464619E-01  1.40795698E-03  2.62356052E-01 -1.40051010E+00 -1.38240687E+00  0.00000000E+00
    7631  3.95055145E-02  1.84153403E-03  5.65200992E-06  4.44451261E-01  1.40798563E-03  2.62151336E-01 -1.40048057E+00 -1.38237996E+00  0.00000000E+00
    7641  3.95049165E-02  1.84157690E-03  5.65265834E-06  4.44413400E-01  1.40843745E-03  2.61919558E-01 -1.40049540E+00 -1.38239637E+00  0.00000000E+00
    7651  3.95026092E-02  1.84118512E-03  5.64952660E-06  4.44484871E-01  1.40738722E-03  2.61581931E-01 -1.40048573E+00 -1.38238944E+00  0.00000000E+00
    7661  3.95015494E-02  1.84069596E-03  5.64433522E-06  4.44700319E-01  1.40535467E-03  2.61330428E-01 -1.40051120E+00 -1.38241435E+00  0.00000000E+00
    7671  3.95181979E-02  1.84247997E-03  5.65601459E-06  4.44628340E-01  1.40770318E-03  2.60762162E-01 -1.40053691E+00 -1.38244238E+00  0.00000000E+00
    7681  3.95270206E-02  1.84349753E-03  5.66391100E-06  4.44466764E-01  1.40930823E-03  2.60216184E-01 -1.40056629E+00 -1.38247096E+00  0.00000000E+00
    7691  3.95384360E-02  1.84478387E-03  5.67566022E-06  4.44090434E-01  1.41123226E-03  2.59664992E-01 -1.40057784E+00 -1.38248298E+00  0.00000000E+00
    7701  3.95377115E-02  1.84431591E-03  5.67013728E-06  4.44349522E-01  1.40917344E-03  2.60106356E-01 -1.40050313E+00 -1.38240822E+00  0.00000000E+00
    7711  3.95524761E-02  1.84566371E-03  5.67879367E-06  4.44313702E-01  1.41007618E-03  2.59911460E-01 -1.40049301E+00 -1.38239809E+00  0.00000000E+00
    7721  3.95556485E-02  1.84583471E-03  5.67890287E-06  4.44405970E-01  1.40967526E-03  2.59846249E-01 -1.40047900E+00 -1.38238296E+00  0.00000000E+00
    7731  3.95546747E-02  1.84537140E-03  5.67365406E-06  4.44640730E-01  1.40773878E-03  2.59221202E-01 -1.40047988E+00 -1.38238716E+00  0.00000000E+00
    7741  3.95329532E-02  1.84349628E-03  5.66360300E-06  4.44496222E-01  1.40695057E-03  2.59104143E-01 -1.40049757E+00 -1.38240425E+00  0.00000000E+00
    7751  3.95140029E-02  1.84245349E-03  5.65994887E-06  4.44226049E-01  1.40923249E-03  2.59460325E-01 -1.40044504E+00 -1.38235080E+00  0.00000000E+00
    7761  3.95176929E-02  1.84332025E-03  5.67481939E-06  4.43289769E-01  1.41211584E-03  2.60416233E-01 -1.40046316E+00 -1.38236756E+00  0.00000000E+00
    7771  3.95217672E-02  1.84354124E-03  5.67343666E-06  4.43558850E-01  1.41160930E-03  2.60473015E-01 -1.40051161E+00 -1.38241168E+00  0.00000000E+00
    7781  3.95025511E-02  1.84165941E-03  5.66286478E-06  4.43460103E-01  1.40978803E-03  2.60285853E-01 -1.40053031E+00 -1.38243163E+00  0.00000000E+00
    7791  3.95096671E-02  1.84200432E-03  5.66340421E-06  4.43615509E-01  1.40869842E-03  2.60274448E-01 -1.40052366E+00 -1.38242557E+00  0.00000000E+00
    7801  3.95192765E-02  1.84264012E-03  5.66595015E-06  4.43749459E-01  1.40807868E-03  2.60270298E-01 -1.40058250E+00 -1.38248204E+00  0.00000000E+00
    7811  3.95520592E-02  1.84636708E-03  5.70335304E-06  4.42335620E-01  1.41376770E-03  2.60291073E-01 -1.40063469E+00 -1.38253098E+00  0.00000000E+00
    7821  3.95533214E-02  1.84658017E-03  5.70549488E-06  4.42254943E-01  1.41433544E-03  2.60343087E-01 -1.40065298E+00 -1.38255263E+00  0.00000000E+00
    7831  3.95444434E-02  1.84598045E-03  5.70277504E-06  4.42158535E-01  1.41484935E-03  2.60366081E-01 -1.40070055E+00 -1.38260088E+00  0.00000000E+00
    7841  3.95579089E-02  1.84719972E-03  5.70783990E-06  4.42399930E-01  1.41562201E-03  2.60470938E-01 -1.40076158E+00 -1.38266229E+00  0.00000000E+00
    7851  3.95716158E-02  1.84830984E-03  5.71270786E-06  4.42594554E-01  1.41574988E-03  2.60363530E-01 -1.40080241E+00 -1.38269912E+00  0.00000000E+00
    7861  3.95866372E-02  1.84965498E-03  5.72079970E-06  4.42616593E-01  1.41653226E-03  2.60907552E-01 -1.40085791E+00 -1.38275194E+00  0.00000000E+00
    7871  3.95756987E-02  1.84884459E-03  5.71752794E-06  4.42446910E-01  1.41681068E-03  2.60604568E-01 -1.40082874E+00 -1.38272426E+00  0.00000000E+00
    7881  3.95774716E-02  1.84883518E-03  5.71681209E-06  4.42511041E-01  1.41605996E-03  2.60322743E-01 -1.40078616E+00 -1.38268404E+00  0.00000000E+00
    7891  3.95729271E-02  1.84831543E-03  5.71372320E-06  4.42498851E-01  1.41525756E-03  2.60294133E-01 -1.40075554E+00 -1.38265183E+00  0.00000000E+00
    7901  3.95715695E-02  1.84788486E-03  5.70870716E-06  4.42728676E-01  1.41363764E-03  2.60083156E-01 -1.40079884E+00 -1.38269189E+00  0.00000000E+00
    7911  3.95859093E-02  1.84900633E-03  5.71326689E-06  4.42959895E-01  1.41356929E-03  2.60639694E-01 -1.40080024E+00 -1.38269383E+00  0.00000000E+00
    7921  3.95779051E-02  1.84807425E-03  5.70630089E-06  4.43077731E-01  1.41207312E-03  2.60640245E-01 -1.40076097E+00 -1.38265499E+00  0.00000000E+00
    7931  3.95917893E-02  1.84876580E-03  5.70504469E-06  4.43616810E-01  1.41002940E-03  2.60194890E-01 -1.40074508E+00 -1.38263927E+00  0.00000000E+00
    7941  3.95952091E-02  1.84875670E-03  5.70195866E-06  4.43912298E-01  1.40862615E-03  2.60175765E-01 -1.40077680E+00 -1.38267042E+00  0.00000000E+00
