   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    7971  3.79598933E-02  1.69727162E-03  4.77971778E-06  4.46932293E-01  1.15650671E-03  2.11163938E-01 -1.25236127E+00 -1.23535743E+00  0.00000000E+00
    7981  3.79791280E-02  1.69880777E-03  4.78579026E-06  4.47230679E-01  1.15684732E-03  2.11024116E-01 -1.25236358E+00 -1.23535920E+00  0.00000000E+00
    7991  3.79867036E-02  1.69957309E-03  4.78969906E-06  4.47277330E-01  1.15770386E-03  2.10928954E-01 -1.25230682E+00 -1.23530093E+00  0.00000000E+00
    8001  3.79802573E-02  1.69902333E-03  4.78603402E-06  4.47342786E-01  1.15743286E-03  2.10734200E-01 -1.25229351E+00 -1.23528665E+00  0.00000000E+00
    8011  3.80196861E-02  1.70345551E-03  4.82816006E-06  4.45375803E-01  1.16391030E-03  2.11067773E-01 -1.25223641E+00 -1.23522794E+00  0.00000000E+00
    8021  3.80218883E-02  1.70326915E-03  4.82421477E-06  4.45707733E-01  1.16231385E-03  2.10911356E-01 -1.25224560E+00 -1.23523416E+00  0.00000000E+00
    8031  3.80252815E-02  1.70339162E-03  4.82320417E-06  4.45903533E-01  1.16170214E-03  2.10630049E-01 -1.25225958E+00 -1.23525026E+00  0.00000000E+00
    8041  3.80272672E-02  1.70363842E-03  4.82659691E-06  4.45674417E-01  1.16213433E-03  2.10471930E-01 -1.25227088E+00 -1.23525953E+00  0.00000000E+00
    8051  3.80228103E-02  1.70380292E-03  4.83055230E-06  4.45327268E-01  1.16440587E-03  2.10365405E-01 -1.25222472E+00 -1.23521010E+00  0.00000000E+00
    8061  3.80329181E-02  1.70439786E-03  4.83098308E-06  4.45665000E-01  1.16362161E-03  2.10327553E-01 -1.25220443E+00 -1.23519040E+00  0.00000000E+00
    8071  3.80391777E-02  1.70483591E-03  4.83139914E-06  4.45902116E-01  1.16344960E-03  2.10480342E-01 -1.25225748E+00 -1.23524457E+00  0.00000000E+00
    8081  3.80410332E-02  1.70464934E-03  4.82763995E-06  4.46212039E-01  1.16197080E-03  2.10296592E-01 -1.25224689E+00 -1.23523162E+00  0.00000000E+00
    8091  3.80350777E-02  1.70386838E-03  4.82223308E-06  4.46325072E-01  1.16049136E-03  2.10541880E-01 -1.25230886E+00 -1.23528969E+00  0.00000000E+00
    8101  3.80289122E-02  1.70338916E-03  4.82034970E-06  4.46229861E-01  1.16044514E-03  2.10496110E-01 -1.25232512E+00 -1.23530537E+00  0.00000000E+00
    8111  3.80190543E-02  1.70276742E-03  4.81762995E-06  4.46138065E-01  1.16102240E-03  2.10413124E-01 -1.25237072E+00 -1.23535054E+00  0.00000000E+00
    8121  3.80072703E-02  1.70163611E-03  4.81115867E-06  4.46146328E-01  1.15996019E-03  2.11483631E-01 -1.25237264E+00 -1.23535263E+00  0.00000000E+00
    8131  3.80115591E-02  1.70165989E-03  4.80848683E-06  4.46469374E-01  1.15859640E-03  2.11853448E-01 -1.25231998E+00 -1.23529835E+00  0.00000000E+00
    8141  3.80247959E-02  1.70257892E-03  4.81099405E-06  4.46778484E-01  1.15820186E-03  2.12358858E-01 -1.25225567E+00 -1.23523471E+00  0.00000000E+00
    8151  3.80248211E-02  1.70255361E-03  4.81061638E-06  4.46805469E-01  1.15807904E-03  2.12176830E-01 -1.25225217E+00 -1.23523224E+00  0.00000000E+00
    8161  3.80536113E-02  1.70545178E-03  4.82831494E-06  4.46655695E-01  1.16127290E-03  2.12274348E-01 -1.25227809E+00 -1.23525816E+00  0.00000000E+00
    8171  3.80549968E-02  1.70539681E-03  4.82651262E-06  4.46826585E-01  1.16054907E-03  2.12090711E-01 -1.25224476E+00 -1.23522228E+00  0.00000000E+00
    8181  3.80584218E-02  1.70560770E-03  4.82766651E-06  4.46831157E-01  1.16032438E-03  2.11830945E-01 -1.25227096E+00 -1.23525063E+00  0.00000000E+00
    8191  3.80772139E-02  1.70728585E-03  4.83729357E-06  4.46817145E-01  1.16144062E-03  2.11482259E-01 -1.25226142E+00 -1.23524268E+00  0.00000000E+00
    8201  3.80745929E-02  1.70671490E-03  4.83210370E-06  4.47040874E-01  1.15976512E-03  2.11385212E-01 -1.25228542E+00 -1.23526366E+00  0.00000000E+00
    8211  3.80687139E-02  1.70603549E-03  4.82702187E-06  4.47182364E-01  1.15871937E-03  2.11614560E-01 -1.25230675E+00 -1.23528463E+00  0.00000000E+00
    8221  3.80954747E-02  1.70844925E-03  4.84313106E-06  4.46903640E-01  1.16041386E-03  2.11416274E-01 -1.25228565E+00 -1.23526467E+00  0.00000000E+00
    8231  3.80839481E-02  1.70752249E-03  4.83831764E-06  4.46853385E-01  1.16019422E-03  2.11491200E-01 -1.25223438E+00 -1.23521714E+00  0.00000000E+00
    8241  3.80697182E-02  1.70648272E-03  4.83340680E-06  4.46741235E-01  1.16039229E-03  2.11413318E-01 -1.25228230E+00 -1.23526689E+00  0.00000000E+00
    8251  3.80822581E-02  1.70744401E-03  4.83641056E-06  4.47020586E-01  1.16042092E-03  2.11057292E-01 -1.25227689E+00 -1.23525940E+00  0.00000000E+00
    8261  3.80641034E-02  1.70568717E-03  4.82740683E-06  4.46912450E-01  1.15873151E-03  2.10799303E-01 -1.25230286E+00 -1.23528498E+00  0.00000000E+00
    8271  3.80419615E-02  1.70375164E-03  4.81843522E-06  4.46685314E-01  1.15760171E-03  2.10507283E-01 -1.25232491E+00 -1.23530781E+00  0.00000000E+00
    8281  3.80629487E-02  1.70549929E-03  4.82672895E-06  4.46868274E-01  1.15828045E-03  2.11091879E-01 -1.25236973E+00 -1.23535093E+00  0.00000000E+00
    8291  3.80613489E-02  1.70516672E-03  4.82316078E-06  4.47061554E-01  1.15732937E-03  2.11361964E-01 -1.25242660E+00 -1.23540704E+00  0.00000000E+00
    8301  3.80761532E-02  1.70629790E-03  4.82716455E-06  4.47336049E-01  1.15734747E-03  2.11892448E-01 -1.25241845E+00 -1.23540184E+00  0.00000000E+00
    8311  3.80857764E-02  1.70736883E-03  4.83755017E-06  4.46841574E-01  1.15887257E-03  2.12283152E-01 -1.25242151E+00 -1.23540514E+00  0.00000000E+00
    8321  3.80954636E-02  1.70807004E-03  4.83991273E-06  4.47025731E-01  1.15870669E-03  2.11961348E-01 -1.25243462E+00 -1.23542082E+00  0.00000000E+00
    8331  3.80843133E-02  1.70716566E-03  4.83511724E-06  4.46988172E-01  1.15845872E-03  2.12186772E-01 -1.25244065E+00 -1.23542909E+00  0.00000000E+00
    8341  3.80765659E-02  1.70639042E-03  4.83036628E-06  4.47029452E-01  1.15762314E-03  2.12027260E-01 -1.25243563E+00 -1.23542231E+00  0.00000000E+00
    8351  3.81002391E-02  1.70910041E-03  4.85136577E-06  4.46385307E-01  1.16171391E-03  2.12470643E-01 -1.25249614E+00 -1.23548319E+00  0.00000000E+00
    8361  3.80997766E-02  1.70912489E-03  4.85041569E-06  4.46509583E-01  1.16198338E-03  2.12157347E-01 -1.25251448E+00 -1.23549906E+00  0.00000000E+00
    8371  3.80972357E-02  1.70964345E-03  4.86077028E-06  4.45664425E-01  1.16519664E-03  2.11929958E-01 -1.25250067E+00 -1.23548772E+00  0.00000000E+00
    8381  3.81110403E-02  1.71167292E-03  4.88016901E-06  4.44771121E-01  1.16960692E-03  2.12638301E-01 -1.25254910E+00 -1.23553534E+00  0.00000000E+00
    8391  3.81014655E-02  1.71085883E-03  4.87603517E-06  4.44713363E-01  1.16922622E-03  2.12724152E-01 -1.25256195E+00 -1.23554643E+00  0.00000000E+00
    8401  3.81040418E-02  1.71081672E-03  4.87319291E-06  4.45009722E-01  1.16815040E-03  2.12556232E-01 -1.25258624E+00 -1.23557100E+00  0.00000000E+00
    8411  3.80988827E-02  1.71041494E-03  4.87131599E-06  4.44962808E-01  1.16811140E-03  2.12357724E-01 -1.25262017E+00 -1.23560619E+00  0.00000000E+00
    8421  3.81270637E-02  1.71306494E-03  4.88827433E-06  4.44752436E-01  1.17037588E-03  2.12335649E-01 -1.25263892E+00 -1.23562386E+00  0.00000000E+00
    8431  3.81283999E-02  1.71329058E-03  4.88805945E-06  4.44923078E-01  1.17093420E-03  2.11921810E-01 -1.25265472E+00 -1.23564019E+00  0.00000000E+00
    8441  3.81259151E-02  1.71326040E-03  4.88774516E-06  4.44939212E-01  1.17165293E-03  2.11932976E-01 -1.25260185E+00 -1.23558884E+00  0.00000000E+00
    8451  3.81263754E-02  1.71287351E-03  4.88309892E-06  4.45216313E-01  1.16974894E-03  2.11658670E-01 -1.25258906E+00 -1.23557509E+00  0.00000000E+00
    8461  3.81394297E-02  1.71465096E-03  4.90170255E-06  4.44256685E-01  1.17327662E-03  2.11505904E-01 -1.25257232E+00 -1.23556011E+00  0.00000000E+00
    8471  3.81517144E-02  1.71576442E-03  4.90727209E-06  4.44347124E-01  1.17407191E-03  2.11308688E-01 -1.25258035E+00 -1.23556947E+00  0.00000000E+00
    8481  3.81424974E-02  1.71486311E-03  4.90168318E-06  4.44396379E-01  1.17317800E-03  2.11021438E-01 -1.25258308E+00 -1.23557432E+00  0.00000000E+00
    8491  3.81396189E-02  1.71437939E-03  4.89795865E-06  4.44505214E-01  1.17198622E-03  2.10881161E-01 -1.25261292E+00 -1.23560255E+00  0.00000000E+00
    8501  3.81501651E-02  1.71514813E-03  4.90175644E-06  4.44572720E-01  1.17182456E-03  2.11594302E-01 -1.25254810E+00 -1.23553967E+00  0.00000000E+00
    8511  3.81328999E-02  1.71355200E-03  4.89352698E-06  4.44471742E-01  1.17056533E-03  2.12288214E-01 -1.25252884E+00 -1.23552084E+00  0.00000000E+00
    8521  3.81444347E-02  1.71438819E-03  4.89545576E-06  4.44794774E-01  1.17036836E-03  2.12181626E-01 -1.25255673E+00 -1.23555046E+00  0.00000000E+00
    8531  3.81360984E-02  1.71348413E-03  4.88988719E-06  4.44840963E-01  1.16915842E-03  2.12166464E-01 -1.25260249E+00 -1.23559754E+00  0.00000000E+00
    8541  3.81454046E-02  1.71414304E-03  4.89203340E-06  4.45024209E-01  1.16892838E-03  2.12087199E-01 -1.25262053E+00 -1.23561614E+00  0.00000000E+00
    8551  3.81588040E-02  1.71513788E-03  4.89567643E-06  4.45255029E-01  1.16880389E-03  2.12193732E-01 -1.25258877E+00 -1.23558017E+00  0.00000000E+00
    8561  3.81616467E-02  1.71517285E-03  4.89399972E-06  4.45467633E-01  1.16798275E-03  2.12306456E-01 -1.25255168E+00 -1.23554311E+00  0.00000000E+00
    8571  3.81477876E-02  1.71386315E-03  4.88682452E-06  4.45434041E-01  1.16684523E-03  2.11829163E-01 -1.25255438E+00 -1.23554262E+00  0.00000000E+00
    8581  3.81495263E-02  1.71407289E-03  4.88608828E-06  4.45653280E-01  1.16719300E-03  2.11835245E-01 -1.25251273E+00 -1.23550009E+00  0.00000000E+00
    8591  3.81422024E-02  1.71331340E-03  4.88134985E-06  4.45699769E-01  1.16628726E-03  2.12001221E-01 -1.25247263E+00 -1.23545984E+00  0.00000000E+00
    8601  3.81515966E-02  1.71378667E-03  4.88051533E-06  4.46100586E-01  1.16518885E-03  2.12302359E-01 -1.25249479E+00 -1.23548160E+00  0.00000000E+00
    8611  3.81481885E-02  1.71367609E-03  4.88139136E-06  4.45929664E-01  1.16586320E-03  2.11942361E-01 -1.25250786E+00 -1.23549608E+00  0.00000000E+00
    8621  3.81565024E-02  1.71432387E-03  4.88263991E-06  4.46206697E-01  1.16592359E-03  2.12217964E-01 -1.25257218E+00 -1.23555614E+00  0.00000000E+00
    8631  3.81325006E-02  1.71250777E-03  4.87435964E-06  4.45972641E-01  1.16599118E-03  2.12487935E-01 -1.25261960E+00 -1.23560414E+00  0.00000000E+00
    8641  3.81081476E-02  1.71081805E-03  4.86725857E-06  4.45686420E-01  1.16674450E-03  2.12192630E-01 -1.25263688E+00 -1.23562306E+00  0.00000000E+00
    8651  3.81061572E-02  1.71055837E-03  4.86505401E-06  4.45769251E-01  1.16625728E-03  2.12179809E-01 -1.25259882E+00 -1.23558524E+00  0.00000000E+00
    8661  3.81199600E-02  1.71154656E-03  4.86803265E-06  4.46070121E-01  1.16596878E-03  2.12239294E-01 -1.25254599E+00 -1.23553133E+00  0.00000000E+00
    8671  3.81151378E-02  1.71085247E-03  4.86257234E-06  4.46242400E-01  1.16449576E-03  2.12084133E-01 -1.25251421E+00 -1.23549761E+00  0.00000000E+00
    8681  3.81207955E-02  1.71172780E-03  4.87196199E-06  4.45740394E-01  1.16649914E-03  2.11819709E-01 -1.25253593E+00 -1.23551839E+00  0.00000000E+00
    8691  3.81352403E-02  1.71272932E-03  4.87534522E-06  4.46003970E-01  1.16604803E-03  2.11544341E-01 -1.25256128E+00 -1.23554172E+00  0.00000000E+00
    8701  3.81326925E-02  1.71244828E-03  4.87276718E-06  4.46115161E-01  1.16565673E-03  2.11641038E-01 -1.25253487E+00 -1.23551602E+00  0.00000000E+00
    8711  3.81061079E-02  1.71048247E-03  4.86431689E-06  4.45804045E-01  1.16593180E-03  2.11489226E-01 -1.25253549E+00 -1.23551869E+00  0.00000000E+00
    8721  3.81202890E-02  1.71137563E-03  4.86508309E-06  4.46295160E-01  1.16508440E-03  2.12245621E-01 -1.25253267E+00 -1.23551568E+00  0.00000000E+00
    8731  3.81069738E-02  1.71054914E-03  4.86287987E-06  4.46010955E-01  1.16593485E-03  2.12440682E-01 -1.25258115E+00 -1.23556290E+00  0.00000000E+00
    8741  3.81034919E-02  1.71068778E-03  4.86780615E-06  4.45539627E-01  1.16775769E-03  2.12344351E-01 -1.25261890E+00 -1.23560017E+00  0.00000000E+00
    8751  3.81126192E-02  1.71134660E-03  4.87008921E-06  4.45706598E-01  1.16759154E-03  2.12370689E-01 -1.25263413E+00 -1.23561371E+00  0.00000000E+00
    8761  3.81222337E-02  1.71213167E-03  4.87324504E-06  4.45855951E-01  1.16782664E-03  2.12043707E-01 -1.25262414E+00 -1.23560319E+00  0.00000000E+00
    8771  3.81299523E-02  1.71300338E-03  4.87920904E-06  4.45742304E-01  1.16910420E-03  2.11643553E-01 -1.25261291E+00 -1.23558949E+00  0.00000000E+00
    8781  3.81225655E-02  1.71220169E-03  4.87420041E-06  4.45792643E-01  1.16802841E-03  2.11926375E-01 -1.25259153E+00 -1.23556771E+00  0.00000000E+00
    8791  3.81257587E-02  1.71226832E-03  4.87182016E-06  4.46106393E-01  1.16723047E-03  2.11680726E-01 -1.25259142E+00 -1.23556801E+00  0.00000000E+00
    8801  3.81088151E-02  1.71078101E-03  4.86452835E-06  4.45973367E-01  1.16634785E-03  2.11565884E-01 -1.25259248E+00 -1.23556983E+00  0.00000000E+00
    8811  3.81289789E-02  1.71266521E-03  4.87315342E-06  4.46211567E-01  1.16791331E-03  2.11655838E-01 -1.25258956E+00 -1.23556738E+00  0.00000000E+00
    8821  3.81288512E-02  1.71282383E-03  4.87530905E-06  4.46069213E-01  1.16867296E-03  2.11689085E-01 -1.25257606E+00 -1.23555508E+00  0.00000000E+00
    8831  3.81318791E-02  1.71263912E-03  4.87134071E-06  4.46400702E-01  1.16679767E-03  2.11735382E-01 -1.25259391E+00 -1.23557454E+00  0.00000000E+00
    8841  3.81161345E-02  1.71123813E-03  4.86409444E-06  4.46318711E-01  1.16589304E-03  2.11681319E-01 -1.25261447E+00 -1.23559508E+00  0.00000000E+00
    8851  3.81179839E-02  1.71148509E-03  4.86760789E-06  4.46078666E-01  1.16637118E-03  2.11684931E-01 -1.25263276E+00 -1.23561530E+00  0.00000000E+00
    8861  3.81163206E-02  1.71140418E-03  4.86667893E-06  4.46132014E-01  1.16657823E-03  2.12276192E-01 -1.25266499E+00 -1.23564580E+00  0.00000000E+00
    8871  3.81156956E-02  1.71132498E-03  4.86609084E-06  4.46147683E-01  1.16643588E-03  2.12327606E-01 -1.25262013E+00 -1.23560093E+00  0.00000000E+00
    8881  3.80988098E-02  1.70999403E-03  4.86054129E-06  4.45917805E-01  1.16623729E-03  2.12118163E-01 -1.25259643E+00 -1.23557782E+00  0.00000000E+00
    8891  3.81090061E-02  1.71147262E-03  4.87232083E-06  4.45534269E-01  1.16940275E-03  2.12525858E-01 -1.25265035E+00 -1.23563272E+00  0.00000000E+00
    8901  3.81287885E-02  1.71336681E-03  4.88289963E-06  4.45558354E-01  1.17114446E-03  2.12522271E-01 -1.25267601E+00 -1.23565650E+00  0.00000000E+00
    8911  3.81276542E-02  1.71287993E-03  4.87809890E-06  4.45788537E-01  1.16933795E-03  2.12275955E-01 -1.25265417E+00 -1.23563171E+00  0.00000000E+00
    8921  3.81306252E-02  1.71294605E-03  4.87686972E-06  4.45970960E-01  1.16861400E-03  2.12046593E-01 -1.25261766E+00 -1.23559613E+00  0.00000000E+00
    8931  3.81329834E-02  1.71318513E-03  4.87848131E-06  4.45942551E-01  1.16888129E-03  2.11803715E-01 -1.25259852E+00 -1.23557645E+00  0.00000000E+00
    8941  3.81182749E-02  1.71175797E-03  4.87092483E-06  4.45877918E-01  1.16750230E-03  2.11602389E-01 -1.25260126E+00 -1.23558168E+00  0.00000000E+00
    8951  3.80976906E-02  1.71023970E-03  4.86489946E-06  4.45580311E-01  1.16773058E-03  2.11485504E-01 -1.25256529E+00 -1.23554594E+00  0.00000000E+00
    8961  3.81060695E-02  1.71092909E-03  4.86729982E-06  4.45753674E-01  1.16796015E-03  2.11933807E-01 -1.25254578E+00 -1.23552801E+00  0.00000000E+00
    8971  3.81055318E-02  1.71059089E-03  4.86363468E-06  4.45952013E-01  1.16661909E-03  2.12448540E-01 -1.25254550E+00 -1.23552533E+00  0.00000000E+00
    8981  3.80967272E-02  1.70973683E-03  4.85827131E-06  4.46009937E-01  1.16579283E-03  2.12623741E-01 -1.25254120E+00 -1.23552134E+00  0.00000000E+00
    8991  3.80951685E-02  1.70953814E-03  4.85602882E-06  4.46136923E-01  1.16543215E-03  2.12209926E-01 -1.25253233E+00 -1.23551228E+00  0.00000000E+00
    9001  3.80839223E-02  1.70871028E-03  4.85468872E-06  4.45753108E-01  1.16556241E-03  2.12015363E-01 -1.25254038E+00 -1.23552169E+00  0.00000000E+00
    9011  3.80972760E-02  1.70974220E-03  4.85947571E-06  4.45876079E-01  1.16562837E-03  2.11923174E-01 -1.25253407E+00 -1.23551601E+00  0.00000000E+00
    9021  3.80935737E-02  1.70968931E-03  4.86154551E-06  4.45605763E-01  1.16666251E-03  2.11930350E-01 -1.25253987E+00 -1.23551859E+00  0.00000000E+00
    9031  3.81017181E-02  1.70993675E-03  4.85933714E-06  4.46017960E-01  1.16497894E-03  2.11874351E-01 -1.25249826E+00 -1.23547904E+00  0.00000000E+00
    9041  3.81048215E-02  1.71002840E-03  4.85858457E-06  4.46163127E-01  1.16432537E-03  2.11567456E-01 -1.25250466E+00 -1.23548442E+00  0.00000000E+00
    9051  3.81001846E-02  1.70926792E-03  4.85298065E-06  4.46309562E-01  1.16248842E-03  2.11646307E-01 -1.25248539E+00 -1.23546452E+00  0.00000000E+00
    9061  3.81021001E-02  1.70979295E-03  4.85824444E-06  4.46049367E-01  1.16419878E-03  2.11612166E-01 -1.25244339E+00 -1.23542264E+00  0.00000000E+00
    9071  3.81031972E-02  1.70986301E-03  4.86004224E-06  4.45889786E-01  1.16413764E-03  2.11265940E-01 -1.25243328E+00 -1.23541178E+00  0.00000000E+00
    9081  3.81071932E-02  1.71012876E-03  4.85921512E-06  4.46156260E-01  1.16396263E-03  2.11000301E-01 -1.25240813E+00 -1.23538742E+00  0.00000000E+00
    9091  3.81232977E-02  1.71215944E-03  4.87571580E-06  4.45592985E-01  1.16758593E-03  2.11089595E-01 -1.25238300E+00 -1.23536459E+00  0.00000000E+00
    9101  3.81314699E-02  1.71297908E-03  4.87925106E-06  4.45721805E-01  1.16847236E-03  2.10738260E-01 -1.25238836E+00 -1.23537061E+00  0.00000000E+00
    9111  3.81136645E-02  1.71137145E-03  4.87156826E-06  4.45554364E-01  1.16734415E-03  2.10757964E-01 -1.25244239E+00 -1.23542550E+00  0.00000000E+00
    9121  3.81271949E-02  1.71309642E-03  4.88511852E-06  4.45131292E-01  1.17047277E-03  2.10454944E-01 -1.25244141E+00 -1.23542380E+00  0.00000000E+00
    9131  3.81359535E-02  1.71365216E-03  4.88579058E-06  4.45414832E-01  1.16996639E-03  2.10304494E-01 -1.25242207E+00 -1.23540225E+00  0.00000000E+00
    9141  3.81428162E-02  1.71404051E-03  4.88601736E-06  4.45640385E-01  1.16935674E-03  2.10141895E-01 -1.25242324E+00 -1.23540257E+00  0.00000000E+00
    9151  3.81483621E-02  1.71424837E-03  4.88519007E-06  4.45868650E-01  1.16838554E-03  2.10177067E-01 -1.25241664E+00 -1.23539307E+00  0.00000000E+00
    9161  3.81603406E-02  1.71530324E-03  4.88897401E-06  4.46121305E-01  1.16902087E-03  2.09924962E-01 -1.25244725E+00 -1.23542362E+00  0.00000000E+00
    9171  3.81588953E-02  1.71500466E-03  4.88552871E-06  4.46318893E-01  1.16817137E-03  2.09720348E-01 -1.25245737E+00 -1.23543286E+00  0.00000000E+00
    9181  3.81487471E-02  1.71418525E-03  4.88104755E-06  4.46297767E-01  1.16796824E-03  2.09486952E-01 -1.25243560E+00 -1.23541033E+00  0.00000000E+00
    9191  3.81595924E-02  1.71532778E-03  4.88793445E-06  4.46254925E-01  1.16938924E-03  2.09233713E-01 -1.25244608E+00 -1.23542163E+00  0.00000000E+00
    9201  3.81709475E-02  1.71651487E-03  4.89486346E-06  4.46236677E-01  1.17083464E-03  2.09324550E-01 -1.25248913E+00 -1.23546847E+00  0.00000000E+00
    9211  3.81673006E-02  1.71598438E-03  4.89088778E-06  4.46344290E-01  1.16969722E-03  2.09259916E-01 -1.25248220E+00 -1.23546372E+00  0.00000000E+00
    9221  3.81830924E-02  1.71714218E-03  4.89521803E-06  4.46601126E-01  1.16948108E-03  2.09639773E-01 -1.25246057E+00 -1.23544143E+00  0.00000000E+00
    9231  3.81715280E-02  1.71615750E-03  4.89084238E-06  4.46461124E-01  1.16902223E-03  2.10056770E-01 -1.25249476E+00 -1.23547720E+00  0.00000000E+00
    9241  3.81737561E-02  1.71601572E-03  4.88785119E-06  4.46708247E-01  1.16761502E-03  2.09794757E-01 -1.25249839E+00 -1.23548164E+00  0.00000000E+00
    9251  3.81541262E-02  1.71440951E-03  4.88077127E-06  4.46473947E-01  1.16712817E-03  2.10094877E-01 -1.25254394E+00 -1.23552620E+00  0.00000000E+00
    9261  3.81679288E-02  1.71615196E-03  4.90008106E-06  4.45411925E-01  1.17023700E-03  2.10237615E-01 -1.25255042E+00 -1.23553159E+00  0.00000000E+00
    9271  3.81595499E-02  1.71563632E-03  4.89928944E-06  4.45168156E-01  1.17079601E-03  2.10104503E-01 -1.25256028E+00 -1.23554133E+00  0.00000000E+00
    9281  3.81632788E-02  1.71623772E-03  4.90416420E-06  4.45005268E-01  1.17222543E-03  2.09728732E-01 -1.25254839E+00 -1.23552874E+00  0.00000000E+00
    9291  3.81629660E-02  1.71599605E-03  4.90180948E-06  4.45115484E-01  1.17124272E-03  2.09375161E-01 -1.25255756E+00 -1.23553758E+00  0.00000000E+00
    9301  3.81580675E-02  1.71558581E-03  4.89902966E-06  4.45164904E-01  1.17107857E-03  2.09349207E-01 -1.25253061E+00 -1.23551233E+00  0.00000000E+00
    9311  3.81637435E-02  1.71611260E-03  4.90195199E-06  4.45174723E-01  1.17150083E-03  2.09403902E-01 -1.25249591E+00 -1.23547748E+00  0.00000000E+00
    9321  3.81599057E-02  1.71557263E-03  4.89793652E-06  4.45280182E-01  1.17038611E-03  2.09436311E-01 -1.25247036E+00 -1.23545102E+00  0.00000000E+00
    9331  3.81739843E-02  1.71689470E-03  4.90515636E-06  4.45317734E-01  1.17150237E-03  2.09239131E-01 -1.25245891E+00 -1.23543623E+00  0.00000000E+00
    9341  3.81615482E-02  1.71598743E-03  4.90177991E-06  4.45113259E-01  1.17169208E-03  2.09115347E-01 -1.25248298E+00 -1.23545901E+00  0.00000000E+00
    9351  3.81552494E-02  1.71529326E-03  4.89746332E-06  4.45153086E-01  1.17072892E-03  2.09410126E-01 -1.25251055E+00 -1.23548992E+00  0.00000000E+00
    9361  3.81459943E-02  1.71467633E-03  4.89517876E-06  4.45012763E-01  1.17113160E-03  2.09417134E-01 -1.25251784E+00 -1.23549988E+00  0.00000000E+00
    9371  3.81373944E-02  1.71386249E-03  4.89099248E-06  4.44960625E-01  1.17041956E-03  2.09420188E-01 -1.25252327E+00 -1.23550636E+00  0.00000000E+00
    9381  3.81326884E-02  1.71328241E-03  4.88786410E-06  4.44939967E-01  1.16942171E-03  2.09271478E-01 -1.25250399E+00 -1.23548663E+00  0.00000000E+00
    9391  3.81317138E-02  1.71297286E-03  4.88465590E-06  4.45103792E-01  1.16836039E-03  2.09065784E-01 -1.25248860E+00 -1.23547040E+00  0.00000000E+00
    9401  3.81283292E-02  1.71250860E-03  4.88059488E-06  4.45264472E-01  1.16743025E-03  2.08887210E-01 -1.25249514E+00 -1.23547594E+00  0.00000000E+00
    9411  3.81424038E-02  1.71395150E-03  4.89064166E-06  4.45058080E-01  1.16909704E-03  2.08713253E-01 -1.25251091E+00 -1.23549072E+00  0.00000000E+00
    9421  3.81247467E-02  1.71276802E-03  4.88547067E-06  4.44878481E-01  1.16983333E-03  2.09416770E-01 -1.25245963E+00 -1.23544137E+00  0.00000000E+00
    9431  3.81232990E-02  1.71226230E-03  4.88056747E-06  4.45107982E-01  1.16804956E-03  2.09103721E-01 -1.25246087E+00 -1.23544438E+00  0.00000000E+00
    9441  3.81158011E-02  1.71152713E-03  4.87610823E-06  4.45138612E-01  1.16731170E-03  2.09467915E-01 -1.25249950E+00 -1.23547888E+00  0.00000000E+00
    9451  3.81110508E-02  1.71103730E-03  4.87256217E-06  4.45224617E-01  1.16673535E-03  2.09504835E-01 -1.25249119E+00 -1.23547168E+00  0.00000000E+00
    9461  3.81113665E-02  1.71118857E-03  4.87478197E-06  4.45070008E-01  1.16730936E-03  2.09128971E-01 -1.25249857E+00 -1.23548016E+00  0.00000000E+00
    9471  3.81079843E-02  1.71075214E-03  4.87163434E-06  4.45145332E-01  1.16650331E-03  2.09064234E-01 -1.25249384E+00 -1.23547515E+00  0.00000000E+00
    9481  3.80869249E-02  1.70910581E-03  4.86406355E-06  4.44939805E-01  1.16631510E-03  2.09324891E-01 -1.25249734E+00 -1.23547798E+00  0.00000000E+00
    9491  3.80965179E-02  1.71005566E-03  4.87300055E-06  4.44537544E-01  1.16730333E-03  2.09527142E-01 -1.25251857E+00 -1.23549866E+00  0.00000000E+00
    9501  3.80892587E-02  1.70923575E-03  4.86739450E-06  4.44644144E-01  1.16609927E-03  2.09921868E-01 -1.25244571E+00 -1.23542743E+00  0.00000000E+00
    9511  3.80800470E-02  1.70819735E-03  4.86092865E-06  4.44707379E-01  1.16457985E-03  2.10235660E-01 -1.25240927E+00 -1.23539399E+00  0.00000000E+00
    9521  3.80964039E-02  1.70941556E-03  4.86498597E-06  4.45035716E-01  1.16445438E-03  2.10283863E-01 -1.25241100E+00 -1.23539681E+00  0.00000000E+00
    9531  3.81057877E-02  1.71008787E-03  4.86722601E-06  4.45216665E-01  1.16426147E-03  2.10465340E-01 -1.25242356E+00 -1.23540874E+00  0.00000000E+00
    9541  3.81173111E-02  1.71116564E-03  4.87409425E-06  4.45133422E-01  1.16516124E-03  2.10223644E-01 -1.25239914E+00 -1.23538367E+00  0.00000000E+00
    9551  3.81135648E-02  1.71071850E-03  4.87129809E-06  4.45161808E-01  1.16443231E-03  2.10249546E-01 -1.25237320E+00 -1.23535854E+00  0.00000000E+00
    9561  3.81011298E-02  1.70961418E-03  4.86533495E-06  4.45124861E-01  1.16372578E-03  2.09962583E-01 -1.25239075E+00 -1.23537325E+00  0.00000000E+00
