   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.80449563E-02  3.25620449E-04  1.06028677E-07  6.66666667E-01  2.36498112E-20 -9.16911055E-14 -1.63195172E+00 -1.60875978E+00  0.00000000E+00
    7951  4.50458783E-02  2.39041821E-03  9.63774412E-06  4.37779910E-01  2.32875189E-03  4.42072082E-01 -1.82693474E+00 -1.80488317E+00  0.00000000E+00
    7961  4.50615937E-02  2.39147989E-03  9.63759690E-06  4.38287565E-01  2.32646756E-03  4.41556816E-01 -1.82691826E+00 -1.80486853E+00  0.00000000E+00
    7971  4.50861284E-02  2.39394683E-03  9.65217232E-06  4.38596894E-01  2.32811247E-03  4.42210420E-01 -1.82695108E+00 -1.80490366E+00  0.00000000E+00
    7981  4.50990136E-02  2.39565686E-03  9.66536723E-06  4.38631708E-01  2.33164461E-03  4.42464181E-01 -1.82688578E+00 -1.80483606E+00  0.00000000E+00
    7991  4.51085433E-02  2.39640169E-03  9.66591352E-06  4.38948901E-01  2.33090446E-03  4.41893086E-01 -1.82690569E+00 -1.80486085E+00  0.00000000E+00
    8001  4.51291463E-02  2.39949646E-03  9.70998313E-06  4.37843813E-01  2.33886878E-03  4.41388299E-01 -1.82691313E+00 -1.80487231E+00  0.00000000E+00
    8011  4.51294748E-02  2.40026912E-03  9.72601452E-06  4.37278145E-01  2.34365803E-03  4.41564329E-01 -1.82696992E+00 -1.80493042E+00  0.00000000E+00
    8021  4.51294072E-02  2.40053185E-03  9.72867785E-06  4.37247252E-01  2.34539078E-03  4.40789371E-01 -1.82699068E+00 -1.80495233E+00  0.00000000E+00
    8031  4.51511141E-02  2.40312500E-03  9.75487437E-06  4.36949042E-01  2.34947382E-03  4.40387084E-01 -1.82701795E+00 -1.80498017E+00  0.00000000E+00
    8041  4.51448125E-02  2.40209727E-03  9.74412271E-06  4.37088255E-01  2.34651705E-03  4.39590883E-01 -1.82704781E+00 -1.80501256E+00  0.00000000E+00
    8051  4.51513307E-02  2.40226572E-03  9.73962867E-06  4.37426776E-01  2.34380905E-03  4.39023395E-01 -1.82707076E+00 -1.80503169E+00  0.00000000E+00
    8061  4.51447520E-02  2.40160373E-03  9.73489499E-06  4.37390169E-01  2.34337102E-03  4.39025208E-01 -1.82706419E+00 -1.80502553E+00  0.00000000E+00
    8071  4.51570618E-02  2.40304489E-03  9.74858686E-06  4.37274439E-01  2.34549526E-03  4.38530085E-01 -1.82710339E+00 -1.80506591E+00  0.00000000E+00
    8081  4.51889687E-02  2.40611210E-03  9.76547868E-06  4.37735626E-01  2.34668481E-03  4.38213136E-01 -1.82712903E+00 -1.80509059E+00  0.00000000E+00
    8091  4.52498958E-02  2.41297505E-03  9.82310519E-06  4.37630347E-01  2.35540439E-03  4.38783304E-01 -1.82710030E+00 -1.80506138E+00  0.00000000E+00
    8101  4.52478461E-02  2.41283650E-03  9.82219673E-06  4.37617775E-01  2.35570700E-03  4.39451199E-01 -1.82713687E+00 -1.80509542E+00  0.00000000E+00
    8111  4.52526415E-02  2.41336827E-03  9.82690461E-06  4.37596144E-01  2.35633726E-03  4.39174337E-01 -1.82714069E+00 -1.80510346E+00  0.00000000E+00
    8121  4.52323912E-02  2.41183296E-03  9.81903693E-06  4.37330741E-01  2.35825189E-03  4.39166650E-01 -1.82711590E+00 -1.80507630E+00  0.00000000E+00
    8131  4.52366360E-02  2.41187944E-03  9.81340611E-06  4.37675085E-01  2.35607621E-03  4.38988342E-01 -1.82715404E+00 -1.80511532E+00  0.00000000E+00
    8141  4.52573573E-02  2.41391389E-03  9.82484423E-06  4.37968224E-01  2.35710299E-03  4.39103058E-01 -1.82718993E+00 -1.80515000E+00  0.00000000E+00
    8151  4.52531396E-02  2.41305538E-03  9.81373193E-06  4.38204369E-01  2.35402987E-03  4.39341915E-01 -1.82716205E+00 -1.80512014E+00  0.00000000E+00
    8161  4.52618946E-02  2.41601237E-03  9.87673859E-06  4.35980657E-01  2.36798180E-03  4.38789657E-01 -1.82711526E+00 -1.80507069E+00  0.00000000E+00
    8171  4.52386460E-02  2.41354618E-03  9.85933892E-06  4.35823078E-01  2.36564732E-03  4.39750821E-01 -1.82707100E+00 -1.80502482E+00  0.00000000E+00
    8181  4.52424954E-02  2.41327527E-03  9.85073554E-06  4.36188824E-01  2.36165609E-03  4.40107538E-01 -1.82711891E+00 -1.80506768E+00  0.00000000E+00
    8191  4.52602403E-02  2.41492589E-03  9.85982539E-06  4.36439746E-01  2.36194391E-03  4.39339705E-01 -1.82712647E+00 -1.80507628E+00  0.00000000E+00
    8201  4.52636001E-02  2.41461102E-03  9.85121115E-06  4.36785254E-01  2.35795394E-03  4.39335666E-01 -1.82713573E+00 -1.80509322E+00  0.00000000E+00
    8211  4.52383845E-02  2.41199278E-03  9.83319731E-06  4.36593968E-01  2.35578709E-03  4.39031131E-01 -1.82715549E+00 -1.80511229E+00  0.00000000E+00
    8221  4.52505853E-02  2.41405928E-03  9.85560790E-06  4.36276289E-01  2.36199079E-03  4.38511507E-01 -1.82712907E+00 -1.80508905E+00  0.00000000E+00
    8231  4.52560081E-02  2.41485724E-03  9.86539844E-06  4.36089147E-01  2.36397070E-03  4.38517892E-01 -1.82715159E+00 -1.80511145E+00  0.00000000E+00
    8241  4.53023400E-02  2.41984437E-03  9.90250416E-06  4.36298868E-01  2.36907175E-03  4.39334116E-01 -1.82714902E+00 -1.80510692E+00  0.00000000E+00
    8251  4.53209676E-02  2.42246279E-03  9.93027890E-06  4.35939143E-01  2.37506835E-03  4.38780745E-01 -1.82715584E+00 -1.80511517E+00  0.00000000E+00
    8261  4.53173086E-02  2.42220223E-03  9.93101413E-06  4.35776014E-01  2.37552661E-03  4.38525602E-01 -1.82714591E+00 -1.80510710E+00  0.00000000E+00
    8271  4.53027569E-02  2.42077944E-03  9.92088370E-06  4.35688812E-01  2.37485548E-03  4.38323060E-01 -1.82717105E+00 -1.80513516E+00  0.00000000E+00
    8281  4.52942101E-02  2.41970033E-03  9.90956500E-06  4.35829768E-01  2.37289085E-03  4.37873228E-01 -1.82715467E+00 -1.80511617E+00  0.00000000E+00
    8291  4.52794543E-02  2.41802570E-03  9.89628238E-06  4.35805302E-01  2.37071128E-03  4.37787283E-01 -1.82713498E+00 -1.80510021E+00  0.00000000E+00
    8301  4.52952345E-02  2.41902819E-03  9.89571750E-06  4.36305011E-01  2.36796029E-03  4.38092399E-01 -1.82715632E+00 -1.80512272E+00  0.00000000E+00
    8311  4.52836314E-02  2.41842704E-03  9.89686199E-06  4.35959510E-01  2.37085985E-03  4.38425034E-01 -1.82712079E+00 -1.80508878E+00  0.00000000E+00
    8321  4.52752564E-02  2.41798389E-03  9.89801682E-06  4.35686908E-01  2.37289210E-03  4.38653948E-01 -1.82708837E+00 -1.80505833E+00  0.00000000E+00
    8331  4.52829601E-02  2.41835550E-03  9.89666977E-06  4.35937097E-01  2.37079060E-03  4.38430553E-01 -1.82709542E+00 -1.80506452E+00  0.00000000E+00
    8341  4.52708793E-02  2.41687273E-03  9.88434219E-06  4.35948247E-01  2.36828450E-03  4.38723768E-01 -1.82712273E+00 -1.80508991E+00  0.00000000E+00
    8351  4.52591476E-02  2.41529088E-03  9.87026316E-06  4.36013650E-01  2.36493415E-03  4.38647012E-01 -1.82711412E+00 -1.80507812E+00  0.00000000E+00
    8361  4.52530084E-02  2.41502497E-03  9.87520172E-06  4.35607192E-01  2.36680184E-03  4.38849175E-01 -1.82711243E+00 -1.80507474E+00  0.00000000E+00
    8371  4.52682777E-02  2.41665176E-03  9.88715974E-06  4.35684277E-01  2.36837840E-03  4.39583950E-01 -1.82710132E+00 -1.80506440E+00  0.00000000E+00
    8381  4.52680555E-02  2.41624841E-03  9.87954715E-06  4.35930494E-01  2.36590816E-03  4.39415192E-01 -1.82714048E+00 -1.80510446E+00  0.00000000E+00
    8391  4.52189592E-02  2.41216104E-03  9.85779723E-06  4.35263277E-01  2.36819778E-03  4.38859155E-01 -1.82716253E+00 -1.80512769E+00  0.00000000E+00
    8401  4.52366271E-02  2.41407571E-03  9.87120262E-06  4.35391983E-01  2.37023786E-03  4.38347206E-01 -1.82716013E+00 -1.80512441E+00  0.00000000E+00
    8411  4.52370954E-02  2.41399694E-03  9.86808711E-06  4.35533347E-01  2.36945709E-03  4.37828354E-01 -1.82717463E+00 -1.80513511E+00  0.00000000E+00
    8421  4.52295068E-02  2.41290984E-03  9.85726903E-06  4.35643976E-01  2.36687504E-03  4.38478137E-01 -1.82720309E+00 -1.80515988E+00  0.00000000E+00
    8431  4.52377511E-02  2.41363023E-03  9.86253415E-06  4.35679548E-01  2.36671104E-03  4.38187893E-01 -1.82718635E+00 -1.80514479E+00  0.00000000E+00
    8441  4.52395696E-02  2.41337884E-03  9.85551251E-06  4.35963825E-01  2.36403005E-03  4.38130282E-01 -1.82717210E+00 -1.80513076E+00  0.00000000E+00
    8451  4.52452588E-02  2.41364553E-03  9.85189625E-06  4.36295380E-01  2.36243095E-03  4.37523435E-01 -1.82717527E+00 -1.80513229E+00  0.00000000E+00
    8461  4.52440048E-02  2.41334010E-03  9.84756345E-06  4.36400663E-01  2.36119362E-03  4.37400406E-01 -1.82715188E+00 -1.80511175E+00  0.00000000E+00
    8471  4.52160680E-02  2.41048364E-03  9.82908144E-06  4.36124398E-01  2.35907107E-03  4.37758261E-01 -1.82712364E+00 -1.80508654E+00  0.00000000E+00
    8481  4.52226908E-02  2.41067356E-03  9.82486358E-06  4.36455174E-01  2.35643449E-03  4.37753206E-01 -1.82708753E+00 -1.80504976E+00  0.00000000E+00
    8491  4.52100212E-02  2.40952010E-03  9.81550731E-06  4.36452678E-01  2.35638479E-03  4.37570555E-01 -1.82712592E+00 -1.80508403E+00  0.00000000E+00
    8501  4.52215827E-02  2.41046242E-03  9.82090364E-06  4.36583625E-01  2.35571958E-03  4.36834474E-01 -1.82713923E+00 -1.80509664E+00  0.00000000E+00
    8511  4.52242141E-02  2.41130610E-03  9.83446150E-06  4.36200560E-01  2.35962363E-03  4.36279024E-01 -1.82709651E+00 -1.80505719E+00  0.00000000E+00
    8521  4.52366986E-02  2.41237313E-03  9.83913912E-06  4.36431280E-01  2.35922191E-03  4.36641175E-01 -1.82714733E+00 -1.80510492E+00  0.00000000E+00
    8531  4.52216769E-02  2.41090201E-03  9.82723832E-06  4.36425785E-01  2.35849816E-03  4.35714529E-01 -1.82713506E+00 -1.80509310E+00  0.00000000E+00
    8541  4.52393245E-02  2.41281281E-03  9.84426449E-06  4.36343188E-01  2.36052453E-03  4.35889360E-01 -1.82708774E+00 -1.80504536E+00  0.00000000E+00
    8551  4.52524670E-02  2.41466313E-03  9.86851867E-06  4.35820099E-01  2.36478537E-03  4.35944876E-01 -1.82707440E+00 -1.80503185E+00  0.00000000E+00
    8561  4.52692763E-02  2.41629357E-03  9.87741021E-06  4.36073585E-01  2.36548687E-03  4.35549721E-01 -1.82705252E+00 -1.80500933E+00  0.00000000E+00
    8571  4.52592517E-02  2.41549705E-03  9.87108223E-06  4.36063126E-01  2.36620227E-03  4.37535139E-01 -1.82696549E+00 -1.80492339E+00  0.00000000E+00
    8581  4.52370106E-02  2.41305372E-03  9.85362135E-06  4.35920086E-01  2.36342678E-03  4.37053629E-01 -1.82695628E+00 -1.80491717E+00  0.00000000E+00
    8591  4.52380110E-02  2.41312105E-03  9.85192433E-06  4.36048707E-01  2.36327739E-03  4.36410254E-01 -1.82697360E+00 -1.80493589E+00  0.00000000E+00
    8601  4.52443344E-02  2.41332254E-03  9.84860439E-06  4.36332882E-01  2.36088818E-03  4.35591343E-01 -1.82695917E+00 -1.80491976E+00  0.00000000E+00
    8611  4.52516407E-02  2.41434871E-03  9.86139953E-06  4.36080248E-01  2.36324074E-03  4.34913230E-01 -1.82697897E+00 -1.80493911E+00  0.00000000E+00
    8621  4.52680823E-02  2.41609888E-03  9.87410268E-06  4.36171561E-01  2.36492869E-03  4.34390010E-01 -1.82698085E+00 -1.80493936E+00  0.00000000E+00
    8631  4.52620618E-02  2.41554400E-03  9.87098377E-06  4.36090672E-01  2.36486528E-03  4.34773660E-01 -1.82699210E+00 -1.80495471E+00  0.00000000E+00
    8641  4.52650644E-02  2.41539244E-03  9.86435103E-06  4.36398867E-01  2.36213635E-03  4.34460350E-01 -1.82700057E+00 -1.80496312E+00  0.00000000E+00
    8651  4.52608131E-02  2.41476422E-03  9.85754267E-06  4.36494778E-01  2.36056768E-03  4.34802700E-01 -1.82695463E+00 -1.80491798E+00  0.00000000E+00
    8661  4.52646496E-02  2.41464988E-03  9.85109597E-06  4.36809965E-01  2.35759199E-03  4.34901963E-01 -1.82692354E+00 -1.80488951E+00  0.00000000E+00
    8671  4.52748818E-02  2.41596500E-03  9.86256262E-06  4.36768104E-01  2.36009752E-03  4.34128891E-01 -1.82691938E+00 -1.80488484E+00  0.00000000E+00
    8681  4.52814881E-02  2.41670855E-03  9.87163129E-06  4.36597052E-01  2.36103408E-03  4.33801596E-01 -1.82688676E+00 -1.80485360E+00  0.00000000E+00
    8691  4.52795912E-02  2.41658561E-03  9.87150472E-06  4.36546950E-01  2.36134891E-03  4.33880595E-01 -1.82690287E+00 -1.80486946E+00  0.00000000E+00
    8701  4.52915435E-02  2.41819863E-03  9.88393520E-06  4.36589817E-01  2.36476837E-03  4.33596284E-01 -1.82689553E+00 -1.80486137E+00  0.00000000E+00
    8711  4.53062288E-02  2.41968166E-03  9.89511664E-06  4.36643645E-01  2.36575175E-03  4.33932926E-01 -1.82689003E+00 -1.80485978E+00  0.00000000E+00
    8721  4.53197067E-02  2.42092766E-03  9.90103139E-06  4.36886995E-01  2.36591001E-03  4.35285293E-01 -1.82682282E+00 -1.80479105E+00  0.00000000E+00
    8731  4.53489465E-02  2.42340457E-03  9.91073500E-06  4.37486743E-01  2.36478706E-03  4.35456635E-01 -1.82677493E+00 -1.80474567E+00  0.00000000E+00
    8741  4.53478545E-02  2.42316599E-03  9.90733153E-06  4.37569182E-01  2.36388765E-03  4.35537374E-01 -1.82680483E+00 -1.80477682E+00  0.00000000E+00
    8751  4.53434794E-02  2.42306118E-03  9.90958196E-06  4.37392754E-01  2.36576957E-03  4.35659759E-01 -1.82677696E+00 -1.80474864E+00  0.00000000E+00
    8761  4.53632790E-02  2.42539381E-03  9.92978167E-06  4.37329800E-01  2.36922881E-03  4.35261609E-01 -1.82675196E+00 -1.80472407E+00  0.00000000E+00
    8771  4.53608319E-02  2.42510916E-03  9.92515846E-06  4.37459738E-01  2.36882508E-03  4.34600826E-01 -1.82673432E+00 -1.80470625E+00  0.00000000E+00
    8781  4.53670798E-02  2.42543912E-03  9.92177930E-06  4.37804259E-01  2.36729810E-03  4.35444329E-01 -1.82672670E+00 -1.80469856E+00  0.00000000E+00
    8791  4.53805142E-02  2.42613229E-03  9.91857992E-06  4.38306643E-01  2.36390783E-03  4.36498203E-01 -1.82668052E+00 -1.80465434E+00  0.00000000E+00
    8801  4.53692774E-02  2.42491448E-03  9.90765901E-06  4.38361407E-01  2.36263113E-03  4.36599607E-01 -1.82663770E+00 -1.80461261E+00  0.00000000E+00
    8811  4.53787605E-02  2.42550076E-03  9.90734856E-06  4.38650480E-01  2.36086317E-03  4.38119696E-01 -1.82667944E+00 -1.80465333E+00  0.00000000E+00
    8821  4.53817058E-02  2.42572149E-03  9.90724878E-06  4.38758284E-01  2.36056282E-03  4.37947566E-01 -1.82667951E+00 -1.80465492E+00  0.00000000E+00
    8831  4.53988712E-02  2.42736783E-03  9.91793376E-06  4.38914865E-01  2.36113044E-03  4.37222913E-01 -1.82667563E+00 -1.80464816E+00  0.00000000E+00
    8841  4.54109124E-02  2.42885845E-03  9.92838151E-06  4.39013008E-01  2.36369039E-03  4.36746697E-01 -1.82666165E+00 -1.80463185E+00  0.00000000E+00
    8851  4.54030302E-02  2.42779102E-03  9.91906216E-06  4.39046638E-01  2.36142402E-03  4.36833238E-01 -1.82666180E+00 -1.80462841E+00  0.00000000E+00
    8861  4.54159253E-02  2.42992735E-03  9.94947771E-06  4.38315485E-01  2.36764545E-03  4.36429233E-01 -1.82667679E+00 -1.80464280E+00  0.00000000E+00
    8871  4.53956982E-02  2.42794763E-03  9.93513766E-06  4.38209998E-01  2.36672456E-03  4.37155100E-01 -1.82673198E+00 -1.80469494E+00  0.00000000E+00
    8881  4.53865967E-02  2.42716379E-03  9.93047851E-06  4.38110711E-01  2.36699795E-03  4.37014514E-01 -1.82672147E+00 -1.80468601E+00  0.00000000E+00
    8891  4.53881785E-02  2.42749496E-03  9.93114583E-06  4.38226267E-01  2.36820713E-03  4.36656292E-01 -1.82674310E+00 -1.80470564E+00  0.00000000E+00
    8901  4.53749763E-02  2.42580966E-03  9.91676938E-06  4.38259784E-01  2.36506784E-03  4.36366114E-01 -1.82674296E+00 -1.80470773E+00  0.00000000E+00
    8911  4.53771627E-02  2.42604196E-03  9.91656756E-06  4.38378787E-01  2.36528625E-03  4.36426049E-01 -1.82671856E+00 -1.80468324E+00  0.00000000E+00
    8921  4.53640128E-02  2.42477510E-03  9.90705693E-06  4.38330973E-01  2.36481167E-03  4.36210135E-01 -1.82671783E+00 -1.80468338E+00  0.00000000E+00
    8931  4.53545205E-02  2.42446821E-03  9.91024231E-06  4.38008131E-01  2.36838408E-03  4.35783301E-01 -1.82674411E+00 -1.80470954E+00  0.00000000E+00
    8941  4.53688842E-02  2.42542758E-03  9.91122356E-06  4.38397032E-01  2.36616837E-03  4.36559579E-01 -1.82673983E+00 -1.80470393E+00  0.00000000E+00
    8951  4.53431118E-02  2.42309850E-03  9.89617908E-06  4.38170998E-01  2.36622500E-03  4.36663660E-01 -1.82671775E+00 -1.80468579E+00  0.00000000E+00
    8961  4.53355505E-02  2.42186016E-03  9.88432102E-06  4.38270204E-01  2.36266255E-03  4.36488001E-01 -1.82667817E+00 -1.80464772E+00  0.00000000E+00
    8971  4.53283289E-02  2.42080269E-03  9.87427455E-06  4.38350784E-01  2.36006666E-03  4.36312734E-01 -1.82667179E+00 -1.80464283E+00  0.00000000E+00
    8981  4.53146326E-02  2.41912775E-03  9.86035920E-06  4.38365372E-01  2.35727259E-03  4.35978252E-01 -1.82664642E+00 -1.80461846E+00  0.00000000E+00
    8991  4.53043395E-02  2.41811384E-03  9.85280164E-06  4.38325120E-01  2.35674946E-03  4.36142174E-01 -1.82663225E+00 -1.80460301E+00  0.00000000E+00
    9001  4.52813029E-02  2.41580290E-03  9.83680267E-06  4.38163815E-01  2.35530472E-03  4.35716807E-01 -1.82663217E+00 -1.80460164E+00  0.00000000E+00
    9011  4.52659315E-02  2.41411556E-03  9.82371501E-06  4.38126707E-01  2.35339993E-03  4.35243209E-01 -1.82664280E+00 -1.80461540E+00  0.00000000E+00
    9021  4.52511781E-02  2.41246946E-03  9.81214515E-06  4.38022329E-01  2.35139751E-03  4.36624583E-01 -1.82666662E+00 -1.80464039E+00  0.00000000E+00
    9031  4.52557910E-02  2.41260699E-03  9.80824562E-06  4.38309713E-01  2.34959292E-03  4.35958844E-01 -1.82665254E+00 -1.80462434E+00  0.00000000E+00
    9041  4.53029543E-02  2.41757107E-03  9.84679775E-06  4.38415305E-01  2.35405993E-03  4.35921947E-01 -1.82667044E+00 -1.80464179E+00  0.00000000E+00
    9051  4.52840243E-02  2.41571754E-03  9.83313413E-06  4.38333654E-01  2.35316586E-03  4.36164561E-01 -1.82665972E+00 -1.80463557E+00  0.00000000E+00
    9061  4.52813752E-02  2.41545559E-03  9.83009535E-06  4.38385438E-01  2.35302385E-03  4.36144538E-01 -1.82665534E+00 -1.80463316E+00  0.00000000E+00
    9071  4.52711096E-02  2.41444066E-03  9.82227799E-06  4.38360175E-01  2.35247364E-03  4.36641671E-01 -1.82664317E+00 -1.80462142E+00  0.00000000E+00
    9081  4.52570094E-02  2.41287175E-03  9.81024142E-06  4.38318704E-01  2.35058863E-03  4.36216809E-01 -1.82664905E+00 -1.80462854E+00  0.00000000E+00
    9091  4.52724318E-02  2.41451877E-03  9.82249594E-06  4.38384052E-01  2.35220548E-03  4.36921278E-01 -1.82672039E+00 -1.80469752E+00  0.00000000E+00
    9101  4.52668655E-02  2.41364869E-03  9.81369557E-06  4.38482609E-01  2.34984561E-03  4.38066369E-01 -1.82666338E+00 -1.80464024E+00  0.00000000E+00
    9111  4.52342424E-02  2.41057752E-03  9.79528086E-06  4.38107242E-01  2.34908021E-03  4.37912417E-01 -1.82662798E+00 -1.80460538E+00  0.00000000E+00
    9121  4.52321469E-02  2.41040052E-03  9.79592752E-06  4.37987618E-01  2.34916126E-03  4.38389803E-01 -1.82661242E+00 -1.80459090E+00  0.00000000E+00
    9131  4.52292287E-02  2.41029568E-03  9.79345804E-06  4.38080418E-01  2.35018707E-03  4.37528772E-01 -1.82660455E+00 -1.80458010E+00  0.00000000E+00
    9141  4.52286012E-02  2.41008041E-03  9.79113322E-06  4.38113445E-01  2.34916534E-03  4.38136113E-01 -1.82663105E+00 -1.80460539E+00  0.00000000E+00
    9151  4.52339716E-02  2.41029670E-03  9.78851625E-06  4.38364437E-01  2.34742804E-03  4.37903780E-01 -1.82665359E+00 -1.80462914E+00  0.00000000E+00
    9161  4.52104765E-02  2.40792403E-03  9.77204947E-06  4.38203742E-01  2.34583160E-03  4.37133309E-01 -1.82667200E+00 -1.80464594E+00  0.00000000E+00
    9171  4.52459422E-02  2.41159441E-03  9.79578921E-06  4.38551872E-01  2.34881140E-03  4.36616683E-01 -1.82666584E+00 -1.80463682E+00  0.00000000E+00
    9181  4.52519894E-02  2.41193598E-03  9.79321771E-06  4.38858225E-01  2.34748556E-03  4.37081595E-01 -1.82664456E+00 -1.80461702E+00  0.00000000E+00
    9191  4.52651313E-02  2.41290762E-03  9.79506480E-06  4.39204309E-01  2.34608085E-03  4.36585918E-01 -1.82664154E+00 -1.80461661E+00  0.00000000E+00
    9201  4.52892863E-02  2.41589476E-03  9.83008538E-06  4.38590173E-01  2.35123618E-03  4.36901862E-01 -1.82666833E+00 -1.80464190E+00  0.00000000E+00
    9211  4.52911971E-02  2.41558324E-03  9.82225449E-06  4.38892710E-01  2.34811255E-03  4.36548866E-01 -1.82665293E+00 -1.80462489E+00  0.00000000E+00
    9221  4.53125068E-02  2.41754044E-03  9.83180178E-06  4.39256348E-01  2.34828306E-03  4.35876306E-01 -1.82663580E+00 -1.80460990E+00  0.00000000E+00
    9231  4.53052765E-02  2.41658639E-03  9.82235977E-06  4.39352445E-01  2.34635676E-03  4.35139785E-01 -1.82662833E+00 -1.80460435E+00  0.00000000E+00
    9241  4.53132944E-02  2.41687184E-03  9.81811689E-06  4.39726992E-01  2.34351340E-03  4.35675194E-01 -1.82666845E+00 -1.80464394E+00  0.00000000E+00
    9251  4.53012811E-02  2.41587899E-03  9.81121266E-06  4.39660701E-01  2.34413044E-03  4.36633495E-01 -1.82665716E+00 -1.80463247E+00  0.00000000E+00
    9261  4.52856759E-02  2.41446064E-03  9.80261641E-06  4.39493708E-01  2.34410004E-03  4.36392084E-01 -1.82662862E+00 -1.80460578E+00  0.00000000E+00
    9271  4.52890719E-02  2.41503128E-03  9.80936714E-06  4.39372738E-01  2.34579560E-03  4.35952642E-01 -1.82666005E+00 -1.80463769E+00  0.00000000E+00
    9281  4.52799493E-02  2.41422957E-03  9.80181309E-06  4.39432348E-01  2.34595358E-03  4.37126880E-01 -1.82668134E+00 -1.80465696E+00  0.00000000E+00
    9291  4.52688694E-02  2.41301032E-03  9.79156299E-06  4.39452514E-01  2.34456146E-03  4.36359351E-01 -1.82668043E+00 -1.80465515E+00  0.00000000E+00
    9301  4.52698000E-02  2.41288256E-03  9.78699031E-06  4.39654957E-01  2.34319489E-03  4.35768714E-01 -1.82668024E+00 -1.80465521E+00  0.00000000E+00
    9311  4.52925766E-02  2.41543090E-03  9.81312625E-06  4.39343456E-01  2.34632514E-03  4.36177060E-01 -1.82665436E+00 -1.80463275E+00  0.00000000E+00
    9321  4.53050119E-02  2.41612855E-03  9.81095003E-06  4.39791447E-01  2.34356017E-03  4.35928064E-01 -1.82662342E+00 -1.80460433E+00  0.00000000E+00
    9331  4.53027884E-02  2.41572341E-03  9.80549138E-06  4.39915324E-01  2.34224738E-03  4.35514962E-01 -1.82665288E+00 -1.80463341E+00  0.00000000E+00
    9341  4.53078341E-02  2.41665175E-03  9.81509645E-06  4.39797329E-01  2.34528424E-03  4.35246436E-01 -1.82663490E+00 -1.80461596E+00  0.00000000E+00
    9351  4.53077206E-02  2.41642140E-03  9.81026001E-06  4.39966614E-01  2.34386575E-03  4.34985003E-01 -1.82663753E+00 -1.80461994E+00  0.00000000E+00
    9361  4.53080417E-02  2.41632471E-03  9.80909447E-06  4.39988338E-01  2.34305502E-03  4.34771748E-01 -1.82665526E+00 -1.80463969E+00  0.00000000E+00
    9371  4.53087471E-02  2.41607895E-03  9.80364877E-06  4.40185367E-01  2.34105887E-03  4.34108414E-01 -1.82667623E+00 -1.80466012E+00  0.00000000E+00
    9381  4.53288834E-02  2.41765589E-03  9.80805995E-06  4.40663859E-01  2.33945929E-03  4.34808587E-01 -1.82662887E+00 -1.80461035E+00  0.00000000E+00
    9391  4.53529706E-02  2.42020886E-03  9.82720059E-06  4.40754019E-01  2.34183579E-03  4.34035361E-01 -1.82663341E+00 -1.80461518E+00  0.00000000E+00
    9401  4.53568951E-02  2.42068683E-03  9.82856491E-06  4.40897234E-01  2.34262199E-03  4.33726640E-01 -1.82661626E+00 -1.80459844E+00  0.00000000E+00
    9411  4.53607229E-02  2.42065652E-03  9.82358043E-06  4.41166786E-01  2.34018840E-03  4.33923264E-01 -1.82664963E+00 -1.80462940E+00  0.00000000E+00
    9421  4.53538353E-02  2.42007857E-03  9.82021169E-06  4.41091568E-01  2.34049043E-03  4.33240066E-01 -1.82663696E+00 -1.80461709E+00  0.00000000E+00
    9431  4.53468487E-02  2.41915912E-03  9.81093894E-06  4.41194789E-01  2.33864848E-03  4.33091506E-01 -1.82661045E+00 -1.80459434E+00  0.00000000E+00
    9441  4.53446483E-02  2.41851824E-03  9.80248519E-06  4.41380352E-01  2.33580380E-03  4.33941818E-01 -1.82660503E+00 -1.80459161E+00  0.00000000E+00
    9451  4.53318891E-02  2.41737518E-03  9.79387792E-06  4.41342910E-01  2.33589344E-03  4.33214923E-01 -1.82660452E+00 -1.80459209E+00  0.00000000E+00
    9461  4.53435943E-02  2.41813691E-03  9.79382263E-06  4.41697967E-01  2.33396195E-03  4.33036603E-01 -1.82661764E+00 -1.80460229E+00  0.00000000E+00
    9471  4.53460966E-02  2.41836007E-03  9.79554891E-06  4.41702614E-01  2.33393773E-03  4.33204276E-01 -1.82662899E+00 -1.80461442E+00  0.00000000E+00
    9481  4.53573761E-02  2.41927296E-03  9.80050478E-06  4.41841622E-01  2.33322733E-03  4.32431244E-01 -1.82665145E+00 -1.80463823E+00  0.00000000E+00
    9491  4.53432966E-02  2.41798486E-03  9.79060105E-06  4.41811423E-01  2.33315597E-03  4.32383509E-01 -1.82666370E+00 -1.80465155E+00  0.00000000E+00
    9501  4.53615202E-02  2.41986259E-03  9.80331508E-06  4.41953622E-01  2.33460474E-03  4.32581171E-01 -1.82666648E+00 -1.80465329E+00  0.00000000E+00
    9511  4.53735931E-02  2.42126546E-03  9.81497679E-06  4.41937027E-01  2.33658632E-03  4.32055091E-01 -1.82667177E+00 -1.80466101E+00  0.00000000E+00
    9521  4.53802174E-02  2.42210353E-03  9.82502044E-06  4.41752482E-01  2.33811330E-03  4.31484992E-01 -1.82666238E+00 -1.80465557E+00  0.00000000E+00
    9531  4.53698455E-02  2.42092998E-03  9.81517591E-06  4.41771026E-01  2.33661594E-03  4.31009753E-01 -1.82667433E+00 -1.80466837E+00  0.00000000E+00
