   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.53246763E-01  6.41339228E-02  4.11316005E-03  6.66666667E-01 -1.00023811E-37  0.00000000E+00 -5.44818279E+00 -5.26143264E+00  0.00000000E+00
    4771  2.22098169E-01  4.93345411E-02  2.43530116E-03  6.66474354E-01  4.32590797E-25  0.00000000E+00 -6.08644149E+00 -5.84243558E+00  0.00000000E+00
    4781  2.22087343E-01  4.93297312E-02  2.43482623E-03  6.66474365E-01  4.32523360E-25  0.00000000E+00 -6.08644326E+00 -5.84243316E+00  0.00000000E+00
    4791  2.22076579E-01  4.93249488E-02  2.43435404E-03  6.66474381E-01  4.32443733E-25  0.00000000E+00 -6.08644502E+00 -5.84243076E+00  0.00000000E+00
    4801  2.22065876E-01  4.93201938E-02  2.43388455E-03  6.66474403E-01  4.32352074E-25  0.00000000E+00 -6.08644678E+00 -5.84242837E+00  0.00000000E+00
    4811  2.22055235E-01  4.93154661E-02  2.43341777E-03  6.66474430E-01  4.32248541E-25  0.00000000E+00 -6.08644852E+00 -5.84242600E+00  0.00000000E+00
    4821  2.22044655E-01  4.93107655E-02  2.43295367E-03  6.66474462E-01  4.32133296E-25  0.00000000E+00 -6.08645025E+00 -5.84242365E+00  0.00000000E+00
    4831  2.22034135E-01  4.93060920E-02  2.43249224E-03  6.66474499E-01  4.32006500E-25  0.00000000E+00 -6.08645197E+00 -5.84242131E+00  0.00000000E+00
    4841  2.22023676E-01  4.93014453E-02  2.43203346E-03  6.66474542E-01  4.31868314E-25  0.00000000E+00 -6.08645368E+00 -5.84241899E+00  0.00000000E+00
    4851  2.22013277E-01  4.92968253E-02  2.43157733E-03  6.66474589E-01  4.31718902E-25  0.00000000E+00 -6.08645538E+00 -5.84241669E+00  0.00000000E+00
    4861  2.22002937E-01  4.92922318E-02  2.43112383E-03  6.66474641E-01  4.31558426E-25  0.00000000E+00 -6.08645708E+00 -5.84241440E+00  0.00000000E+00
    4871  2.21992657E-01  4.92876648E-02  2.43067293E-03  6.66474698E-01  4.31387051E-25  0.00000000E+00 -6.08645876E+00 -5.84241212E+00  0.00000000E+00
    4881  2.21982436E-01  4.92831240E-02  2.43022464E-03  6.66474760E-01  4.31204940E-25  0.00000000E+00 -6.08646043E+00 -5.84240987E+00  0.00000000E+00
    4891  2.21972274E-01  4.92786094E-02  2.42977892E-03  6.66474827E-01  4.31012256E-25  0.00000000E+00 -6.08646209E+00 -5.84240762E+00  0.00000000E+00
    4901  2.21962170E-01  4.92741206E-02  2.42933577E-03  6.66474898E-01  4.30809164E-25  0.00000000E+00 -6.08646375E+00 -5.84240539E+00  0.00000000E+00
    4911  2.21952124E-01  4.92696577E-02  2.42889517E-03  6.66474974E-01  4.30595825E-25  0.00000000E+00 -6.08646539E+00 -5.84240318E+00  0.00000000E+00
    4921  2.21942136E-01  4.92652204E-02  2.42845710E-03  6.66475055E-01  4.30372404E-25  0.00000000E+00 -6.08646703E+00 -5.84240099E+00  0.00000000E+00
    4931  2.21932205E-01  4.92608085E-02  2.42802155E-03  6.66475139E-01  4.30139062E-25  0.00000000E+00 -6.08646865E+00 -5.84239880E+00  0.00000000E+00
    4941  2.21922331E-01  4.92564220E-02  2.42758851E-03  6.66475229E-01  4.29895962E-25  0.00000000E+00 -6.08647027E+00 -5.84239664E+00  0.00000000E+00
    4951  2.21912514E-01  4.92520606E-02  2.42715795E-03  6.66475322E-01  4.29643264E-25  0.00000000E+00 -6.08647188E+00 -5.84239448E+00  0.00000000E+00
    4961  2.21902752E-01  4.92477242E-02  2.42672985E-03  6.66475420E-01  4.29381130E-25  0.00000000E+00 -6.08647347E+00 -5.84239235E+00  0.00000000E+00
    4971  2.21893047E-01  4.92434126E-02  2.42630421E-03  6.66475522E-01  4.29109717E-25  0.00000000E+00 -6.08647506E+00 -5.84239022E+00  0.00000000E+00
    4981  2.21883397E-01  4.92391256E-02  2.42588101E-03  6.66475628E-01  4.28829186E-25  0.00000000E+00 -6.08647664E+00 -5.84238811E+00  0.00000000E+00
    4991  2.21873802E-01  4.92348632E-02  2.42546023E-03  6.66475738E-01  4.28539694E-25  0.00000000E+00 -6.08647821E+00 -5.84238602E+00  0.00000000E+00
    5001  2.21864262E-01  4.92306250E-02  2.42504184E-03  6.66475852E-01  4.28241397E-25  0.00000000E+00 -6.08647978E+00 -5.84238394E+00  0.00000000E+00
    5011  2.21854776E-01  4.92264110E-02  2.42462585E-03  6.66475970E-01  4.27934451E-25  0.00000000E+00 -6.08648133E+00 -5.84238187E+00  0.00000000E+00
    5021  2.21845344E-01  4.92222210E-02  2.42421223E-03  6.66476092E-01  4.27619010E-25  0.00000000E+00 -6.08648287E+00 -5.84237982E+00  0.00000000E+00
    5031  2.21835965E-01  4.92180548E-02  2.42380096E-03  6.66476217E-01  4.27295228E-25  0.00000000E+00 -6.08648441E+00 -5.84237778E+00  0.00000000E+00
    5041  2.21826640E-01  4.92139122E-02  2.42339202E-03  6.66476347E-01  4.26963256E-25  0.00000000E+00 -6.08648594E+00 -5.84237576E+00  0.00000000E+00
    5051  2.21817368E-01  4.92097931E-02  2.42298541E-03  6.66476480E-01  4.26623245E-25  0.00000000E+00 -6.08648746E+00 -5.84237375E+00  0.00000000E+00
    5061  2.21808148E-01  4.92056973E-02  2.42258110E-03  6.66476616E-01  4.26275343E-25  0.00000000E+00 -6.08648897E+00 -5.84237175E+00  0.00000000E+00
    5071  2.21798980E-01  4.92016247E-02  2.42217908E-03  6.66476756E-01  4.25919699E-25  0.00000000E+00 -6.08649047E+00 -5.84236976E+00  0.00000000E+00
    5081  2.21789864E-01  4.91975750E-02  2.42177932E-03  6.66476899E-01  4.25556459E-25  0.00000000E+00 -6.08649196E+00 -5.84236779E+00  0.00000000E+00
    5091  2.21780799E-01  4.91935481E-02  2.42138183E-03  6.66477046E-01  4.25185768E-25  0.00000000E+00 -6.08649345E+00 -5.84236584E+00  0.00000000E+00
    5101  2.21771785E-01  4.91895439E-02  2.42098656E-03  6.66477196E-01  4.24807770E-25  0.00000000E+00 -6.08649493E+00 -5.84236389E+00  0.00000000E+00
    5111  2.21762822E-01  4.91855622E-02  2.42059352E-03  6.66477350E-01  4.24422605E-25  0.00000000E+00 -6.08649640E+00 -5.84236196E+00  0.00000000E+00
    5121  2.21753908E-01  4.91816027E-02  2.42020269E-03  6.66477506E-01  4.24030416E-25  0.00000000E+00 -6.08649786E+00 -5.84236004E+00  0.00000000E+00
    5131  2.21745045E-01  4.91776654E-02  2.41981404E-03  6.66477666E-01  4.23631340E-25  0.00000000E+00 -6.08649931E+00 -5.84235813E+00  0.00000000E+00
    5141  2.21736231E-01  4.91737501E-02  2.41942756E-03  6.66477829E-01  4.23225514E-25  0.00000000E+00 -6.08650076E+00 -5.84235624E+00  0.00000000E+00
    5151  2.21727466E-01  4.91698566E-02  2.41904324E-03  6.66477995E-01  4.22813076E-25  0.00000000E+00 -6.08650220E+00 -5.84235436E+00  0.00000000E+00
    5161  2.21718750E-01  4.91659847E-02  2.41866105E-03  6.66478164E-01  4.22394158E-25  0.00000000E+00 -6.08650363E+00 -5.84235249E+00  0.00000000E+00
    5171  2.21710082E-01  4.91621343E-02  2.41828099E-03  6.66478335E-01  4.21968893E-25  0.00000000E+00 -6.08650505E+00 -5.84235063E+00  0.00000000E+00
    5181  2.21701462E-01  4.91583052E-02  2.41790303E-03  6.66478510E-01  4.21537412E-25  0.00000000E+00 -6.08650646E+00 -5.84234879E+00  0.00000000E+00
    5191  2.21692890E-01  4.91544973E-02  2.41752717E-03  6.66478687E-01  4.21099845E-25  0.00000000E+00 -6.08650787E+00 -5.84234696E+00  0.00000000E+00
    5201  2.21684365E-01  4.91507103E-02  2.41715338E-03  6.66478867E-01  4.20656319E-25  0.00000000E+00 -6.08650927E+00 -5.84234514E+00  0.00000000E+00
    5211  2.21675887E-01  4.91469442E-02  2.41678164E-03  6.66479050E-01  4.20206960E-25  0.00000000E+00 -6.08651066E+00 -5.84234333E+00  0.00000000E+00
    5221  2.21667455E-01  4.91431988E-02  2.41641195E-03  6.66479235E-01  4.19751893E-25  0.00000000E+00 -6.08651204E+00 -5.84234153E+00  0.00000000E+00
    5231  2.21659069E-01  4.91394738E-02  2.41604429E-03  6.66479423E-01  4.19291240E-25  0.00000000E+00 -6.08651342E+00 -5.84233975E+00  0.00000000E+00
    5241  2.21650730E-01  4.91357692E-02  2.41567864E-03  6.66479614E-01  4.18825123E-25  0.00000000E+00 -6.08651479E+00 -5.84233797E+00  0.00000000E+00
    5251  2.21642435E-01  4.91320849E-02  2.41531498E-03  6.66479807E-01  4.18353662E-25  0.00000000E+00 -6.08651615E+00 -5.84233621E+00  0.00000000E+00
    5261  2.21634186E-01  4.91284205E-02  2.41495330E-03  6.66480002E-01  4.17876973E-25  0.00000000E+00 -6.08651750E+00 -5.84233446E+00  0.00000000E+00
    5271  2.21625982E-01  4.91247760E-02  2.41459359E-03  6.66480200E-01  4.17395175E-25  0.00000000E+00 -6.08651885E+00 -5.84233272E+00  0.00000000E+00
    5281  2.21617821E-01  4.91211513E-02  2.41423582E-03  6.66480400E-01  4.16908380E-25  0.00000000E+00 -6.08652019E+00 -5.84233099E+00  0.00000000E+00
    5291  2.21609705E-01  4.91175461E-02  2.41387999E-03  6.66480602E-01  4.16416704E-25  0.00000000E+00 -6.08652153E+00 -5.84232927E+00  0.00000000E+00
    5301  2.21601633E-01  4.91139603E-02  2.41352608E-03  6.66480807E-01  4.15920256E-25  0.00000000E+00 -6.08652285E+00 -5.84232756E+00  0.00000000E+00
    5311  2.21593604E-01  4.91103938E-02  2.41317407E-03  6.66481014E-01  4.15419148E-25  0.00000000E+00 -6.08652417E+00 -5.84232586E+00  0.00000000E+00
    5321  2.21585617E-01  4.91068463E-02  2.41282394E-03  6.66481223E-01  4.14913487E-25  0.00000000E+00 -6.08652548E+00 -5.84232418E+00  0.00000000E+00
    5331  2.21577674E-01  4.91033179E-02  2.41247569E-03  6.66481433E-01  4.14403380E-25  0.00000000E+00 -6.08652679E+00 -5.84232250E+00  0.00000000E+00
    5341  2.21569773E-01  4.90998082E-02  2.41212930E-03  6.66481646E-01  4.13888933E-25  0.00000000E+00 -6.08652809E+00 -5.84232083E+00  0.00000000E+00
    5351  2.21561914E-01  4.90963172E-02  2.41178476E-03  6.66481861E-01  4.13370249E-25  0.00000000E+00 -6.08652938E+00 -5.84231918E+00  0.00000000E+00
    5361  2.21554096E-01  4.90928448E-02  2.41144204E-03  6.66482078E-01  4.12847431E-25  0.00000000E+00 -6.08653066E+00 -5.84231753E+00  0.00000000E+00
    5371  2.21546320E-01  4.90893906E-02  2.41110114E-03  6.66482297E-01  4.12320579E-25  0.00000000E+00 -6.08653194E+00 -5.84231590E+00  0.00000000E+00
    5381  2.21538584E-01  4.90859547E-02  2.41076203E-03  6.66482518E-01  4.11789792E-25  0.00000000E+00 -6.08653321E+00 -5.84231427E+00  0.00000000E+00
    5391  2.21530890E-01  4.90825369E-02  2.41042472E-03  6.66482740E-01  4.11255168E-25  0.00000000E+00 -6.08653447E+00 -5.84231266E+00  0.00000000E+00
    5401  2.21523235E-01  4.90791370E-02  2.41008917E-03  6.66482964E-01  4.10716804E-25  0.00000000E+00 -6.08653573E+00 -5.84231105E+00  0.00000000E+00
    5411  2.21515621E-01  4.90757548E-02  2.40975538E-03  6.66483190E-01  4.10174793E-25  0.00000000E+00 -6.08653698E+00 -5.84230945E+00  0.00000000E+00
    5421  2.21508047E-01  4.90723904E-02  2.40942334E-03  6.66483418E-01  4.09629230E-25  0.00000000E+00 -6.08653823E+00 -5.84230787E+00  0.00000000E+00
    5431  2.21500511E-01  4.90690434E-02  2.40909303E-03  6.66483647E-01  4.09080205E-25  0.00000000E+00 -6.08653947E+00 -5.84230629E+00  0.00000000E+00
    5441  2.21493015E-01  4.90657137E-02  2.40876443E-03  6.66483878E-01  4.08527810E-25  0.00000000E+00 -6.08654070E+00 -5.84230472E+00  0.00000000E+00
    5451  2.21485558E-01  4.90624013E-02  2.40843753E-03  6.66484110E-01  4.07972132E-25  0.00000000E+00 -6.08654193E+00 -5.84230316E+00  0.00000000E+00
    5461  2.21478139E-01  4.90591060E-02  2.40811232E-03  6.66484344E-01  4.07413261E-25  0.00000000E+00 -6.08654314E+00 -5.84230161E+00  0.00000000E+00
    5471  2.21470758E-01  4.90558276E-02  2.40778879E-03  6.66484579E-01  4.06851281E-25  0.00000000E+00 -6.08654436E+00 -5.84230007E+00  0.00000000E+00
    5481  2.21463415E-01  4.90525661E-02  2.40746692E-03  6.66484816E-01  4.06286279E-25  0.00000000E+00 -6.08654557E+00 -5.84229854E+00  0.00000000E+00
    5491  2.21456109E-01  4.90493212E-02  2.40714669E-03  6.66485054E-01  4.05718336E-25  0.00000000E+00 -6.08654677E+00 -5.84229702E+00  0.00000000E+00
    5501  2.21448841E-01  4.90460928E-02  2.40682811E-03  6.66485294E-01  4.05147535E-25  0.00000000E+00 -6.08654796E+00 -5.84229551E+00  0.00000000E+00
    5511  2.21441609E-01  4.90428809E-02  2.40651114E-03  6.66485535E-01  4.04573958E-25  0.00000000E+00 -6.08654915E+00 -5.84229400E+00  0.00000000E+00
    5521  2.21434415E-01  4.90396852E-02  2.40619578E-03  6.66485777E-01  4.03997683E-25  0.00000000E+00 -6.08655033E+00 -5.84229251E+00  0.00000000E+00
    5531  2.21427256E-01  4.90365057E-02  2.40588202E-03  6.66486021E-01  4.03418789E-25  0.00000000E+00 -6.08655151E+00 -5.84229102E+00  0.00000000E+00
    5541  2.21420134E-01  4.90333422E-02  2.40556984E-03  6.66486266E-01  4.02837352E-25  0.00000000E+00 -6.08655268E+00 -5.84228954E+00  0.00000000E+00
    5551  2.21413047E-01  4.90301946E-02  2.40525924E-03  6.66486512E-01  4.02253448E-25  0.00000000E+00 -6.08655384E+00 -5.84228807E+00  0.00000000E+00
    5561  2.21405996E-01  4.90270627E-02  2.40495019E-03  6.66486759E-01  4.01667152E-25  0.00000000E+00 -6.08655500E+00 -5.84228661E+00  0.00000000E+00
    5571  2.21398979E-01  4.90239465E-02  2.40464268E-03  6.66487007E-01  4.01078537E-25  0.00000000E+00 -6.08655616E+00 -5.84228515E+00  0.00000000E+00
    5581  2.21391998E-01  4.90208458E-02  2.40433671E-03  6.66487256E-01  4.00487674E-25  0.00000000E+00 -6.08655730E+00 -5.84228371E+00  0.00000000E+00
    5591  2.21385052E-01  4.90177605E-02  2.40403227E-03  6.66487507E-01  3.99894634E-25  0.00000000E+00 -6.08655845E+00 -5.84228227E+00  0.00000000E+00
    5601  2.21378139E-01  4.90146904E-02  2.40372933E-03  6.66487758E-01  3.99299488E-25  0.00000000E+00 -6.08655958E+00 -5.84228084E+00  0.00000000E+00
    5611  2.21371261E-01  4.90116355E-02  2.40342788E-03  6.66488011E-01  3.98702302E-25  0.00000000E+00 -6.08656071E+00 -5.84227942E+00  0.00000000E+00
    5621  2.21364417E-01  4.90085956E-02  2.40312793E-03  6.66488264E-01  3.98103146E-25  0.00000000E+00 -6.08656184E+00 -5.84227800E+00  0.00000000E+00
    5631  2.21357606E-01  4.90055706E-02  2.40282944E-03  6.66488519E-01  3.97502083E-25  0.00000000E+00 -6.08656295E+00 -5.84227660E+00  0.00000000E+00
    5641  2.21350828E-01  4.90025604E-02  2.40253242E-03  6.66488774E-01  3.96899181E-25  0.00000000E+00 -6.08656407E+00 -5.84227520E+00  0.00000000E+00
    5651  2.21344083E-01  4.89995648E-02  2.40223684E-03  6.66489030E-01  3.96294502E-25  0.00000000E+00 -6.08656518E+00 -5.84227381E+00  0.00000000E+00
    5661  2.21337371E-01  4.89965838E-02  2.40194271E-03  6.66489287E-01  3.95688109E-25  0.00000000E+00 -6.08656628E+00 -5.84227242E+00  0.00000000E+00
    5671  2.21330692E-01  4.89936172E-02  2.40165000E-03  6.66489545E-01  3.95080064E-25  0.00000000E+00 -6.08656738E+00 -5.84227105E+00  0.00000000E+00
    5681  2.21324044E-01  4.89906649E-02  2.40135871E-03  6.66489804E-01  3.94470427E-25  0.00000000E+00 -6.08656847E+00 -5.84226968E+00  0.00000000E+00
    5691  2.21317429E-01  4.89877268E-02  2.40106882E-03  6.66490063E-01  3.93859259E-25  0.00000000E+00 -6.08656955E+00 -5.84226832E+00  0.00000000E+00
    5701  2.21310845E-01  4.89848028E-02  2.40078032E-03  6.66490324E-01  3.93246617E-25  0.00000000E+00 -6.08657063E+00 -5.84226696E+00  0.00000000E+00
    5711  2.21304293E-01  4.89818928E-02  2.40049320E-03  6.66490584E-01  3.92632560E-25  0.00000000E+00 -6.08657171E+00 -5.84226562E+00  0.00000000E+00
    5721  2.21297772E-01  4.89789966E-02  2.40020746E-03  6.66490846E-01  3.92017143E-25  0.00000000E+00 -6.08657278E+00 -5.84226428E+00  0.00000000E+00
    5731  2.21291281E-01  4.89761142E-02  2.39992308E-03  6.66491109E-01  3.91400423E-25  0.00000000E+00 -6.08657385E+00 -5.84226294E+00  0.00000000E+00
    5741  2.21284822E-01  4.89732454E-02  2.39964004E-03  6.66491372E-01  3.90782454E-25  0.00000000E+00 -6.08657491E+00 -5.84226162E+00  0.00000000E+00
    5751  2.21278393E-01  4.89703902E-02  2.39935834E-03  6.66491635E-01  3.90163289E-25  0.00000000E+00 -6.08657596E+00 -5.84226030E+00  0.00000000E+00
    5761  2.21271994E-01  4.89675484E-02  2.39907798E-03  6.66491899E-01  3.89542982E-25  0.00000000E+00 -6.08657701E+00 -5.84225898E+00  0.00000000E+00
    5771  2.21265625E-01  4.89647199E-02  2.39879892E-03  6.66492164E-01  3.88921583E-25  0.00000000E+00 -6.08657805E+00 -5.84225768E+00  0.00000000E+00
    5781  2.21259285E-01  4.89619046E-02  2.39852118E-03  6.66492430E-01  3.88299145E-25  0.00000000E+00 -6.08657909E+00 -5.84225638E+00  0.00000000E+00
    5791  2.21252976E-01  4.89591024E-02  2.39824473E-03  6.66492696E-01  3.87675716E-25  0.00000000E+00 -6.08658013E+00 -5.84225509E+00  0.00000000E+00
    5801  2.21246695E-01  4.89563132E-02  2.39796957E-03  6.66492962E-01  3.87051346E-25  0.00000000E+00 -6.08658116E+00 -5.84225380E+00  0.00000000E+00
    5811  2.21240443E-01  4.89535370E-02  2.39769569E-03  6.66493229E-01  3.86426083E-25  0.00000000E+00 -6.08658218E+00 -5.84225252E+00  0.00000000E+00
    5821  2.21234221E-01  4.89507735E-02  2.39742307E-03  6.66493496E-01  3.85799975E-25  0.00000000E+00 -6.08658320E+00 -5.84225125E+00  0.00000000E+00
    5831  2.21228026E-01  4.89480227E-02  2.39715170E-03  6.66493764E-01  3.85173067E-25  0.00000000E+00 -6.08658422E+00 -5.84224998E+00  0.00000000E+00
    5841  2.21221860E-01  4.89452845E-02  2.39688159E-03  6.66494032E-01  3.84545406E-25  0.00000000E+00 -6.08658523E+00 -5.84224872E+00  0.00000000E+00
    5851  2.21215723E-01  4.89425589E-02  2.39661271E-03  6.66494301E-01  3.83917036E-25  0.00000000E+00 -6.08658623E+00 -5.84224747E+00  0.00000000E+00
    5861  2.21209613E-01  4.89398456E-02  2.39634506E-03  6.66494570E-01  3.83288001E-25  0.00000000E+00 -6.08658723E+00 -5.84224622E+00  0.00000000E+00
    5871  2.21203531E-01  4.89371446E-02  2.39607862E-03  6.66494840E-01  3.82658344E-25  0.00000000E+00 -6.08658823E+00 -5.84224498E+00  0.00000000E+00
    5881  2.21197476E-01  4.89344559E-02  2.39581339E-03  6.66495109E-01  3.82028109E-25  0.00000000E+00 -6.08658922E+00 -5.84224374E+00  0.00000000E+00
    5891  2.21191448E-01  4.89317792E-02  2.39554936E-03  6.66495380E-01  3.81397336E-25  0.00000000E+00 -6.08659021E+00 -5.84224251E+00  0.00000000E+00
    5901  2.21185448E-01  4.89291146E-02  2.39528652E-03  6.66495650E-01  3.80766066E-25  0.00000000E+00 -6.08659119E+00 -5.84224128E+00  0.00000000E+00
    5911  2.21179474E-01  4.89264619E-02  2.39502486E-03  6.66495921E-01  3.80134340E-25  0.00000000E+00 -6.08659217E+00 -5.84224007E+00  0.00000000E+00
    5921  2.21173527E-01  4.89238210E-02  2.39476437E-03  6.66496192E-01  3.79502197E-25  0.00000000E+00 -6.08659314E+00 -5.84223885E+00  0.00000000E+00
    5931  2.21167606E-01  4.89211918E-02  2.39450505E-03  6.66496463E-01  3.78869675E-25  0.00000000E+00 -6.08659411E+00 -5.84223765E+00  0.00000000E+00
    5941  2.21161711E-01  4.89185743E-02  2.39424687E-03  6.66496734E-01  3.78236813E-25  0.00000000E+00 -6.08659507E+00 -5.84223645E+00  0.00000000E+00
    5951  2.21155843E-01  4.89159683E-02  2.39398984E-03  6.66497006E-01  3.77603647E-25  0.00000000E+00 -6.08659603E+00 -5.84223525E+00  0.00000000E+00
    5961  2.21150000E-01  4.89133739E-02  2.39373394E-03  6.66497278E-01  3.76970215E-25  0.00000000E+00 -6.08659698E+00 -5.84223406E+00  0.00000000E+00
    5971  2.21144183E-01  4.89107907E-02  2.39347916E-03  6.66497550E-01  3.76336553E-25  0.00000000E+00 -6.08659793E+00 -5.84223288E+00  0.00000000E+00
    5981  2.21138391E-01  4.89082189E-02  2.39322551E-03  6.66497822E-01  3.75702694E-25  0.00000000E+00 -6.08659888E+00 -5.84223170E+00  0.00000000E+00
    5991  2.21132624E-01  4.89056583E-02  2.39297296E-03  6.66498095E-01  3.75068675E-25  0.00000000E+00 -6.08659982E+00 -5.84223052E+00  0.00000000E+00
    6001  2.21126882E-01  4.89031088E-02  2.39272151E-03  6.66498368E-01  3.74434528E-25  0.00000000E+00 -6.08660076E+00 -5.84222936E+00  0.00000000E+00
    6011  2.21121165E-01  4.89005703E-02  2.39247116E-03  6.66498640E-01  3.73800288E-25  0.00000000E+00 -6.08660169E+00 -5.84222819E+00  0.00000000E+00
    6021  2.21115473E-01  4.88980427E-02  2.39222189E-03  6.66498913E-01  3.73165986E-25  0.00000000E+00 -6.08660262E+00 -5.84222703E+00  0.00000000E+00
    6031  2.21109805E-01  4.88955260E-02  2.39197369E-03  6.66499186E-01  3.72531656E-25  0.00000000E+00 -6.08660354E+00 -5.84222588E+00  0.00000000E+00
    6041  2.21104161E-01  4.88930201E-02  2.39172655E-03  6.66499459E-01  3.71897327E-25  0.00000000E+00 -6.08660446E+00 -5.84222473E+00  0.00000000E+00
    6051  2.21098541E-01  4.88905248E-02  2.39148048E-03  6.66499732E-01  3.71263032E-25  0.00000000E+00 -6.08660538E+00 -5.84222359E+00  0.00000000E+00
    6061  2.21092946E-01  4.88880402E-02  2.39123546E-03  6.66500005E-01  3.70628800E-25  0.00000000E+00 -6.08660629E+00 -5.84222246E+00  0.00000000E+00
    6071  2.21087373E-01  4.88855661E-02  2.39099147E-03  6.66500278E-01  3.69994660E-25  0.00000000E+00 -6.08660720E+00 -5.84222132E+00  0.00000000E+00
    6081  2.21081825E-01  4.88831024E-02  2.39074853E-03  6.66500552E-01  3.69360643E-25  0.00000000E+00 -6.08660810E+00 -5.84222020E+00  0.00000000E+00
    6091  2.21076299E-01  4.88806491E-02  2.39050660E-03  6.66500825E-01  3.68726777E-25  0.00000000E+00 -6.08660900E+00 -5.84221907E+00  0.00000000E+00
    6101  2.21070797E-01  4.88782061E-02  2.39026570E-03  6.66501098E-01  3.68093089E-25  0.00000000E+00 -6.08660990E+00 -5.84221796E+00  0.00000000E+00
    6111  2.21065317E-01  4.88757733E-02  2.39002581E-03  6.66501371E-01  3.67459607E-25  0.00000000E+00 -6.08661079E+00 -5.84221684E+00  0.00000000E+00
    6121  2.21059861E-01  4.88733506E-02  2.38978692E-03  6.66501644E-01  3.66826358E-25  0.00000000E+00 -6.08661167E+00 -5.84221574E+00  0.00000000E+00
    6131  2.21054427E-01  4.88709380E-02  2.38954902E-03  6.66501918E-01  3.66193368E-25  0.00000000E+00 -6.08661256E+00 -5.84221463E+00  0.00000000E+00
    6141  2.21049015E-01  4.88685353E-02  2.38931212E-03  6.66502191E-01  3.65560663E-25  0.00000000E+00 -6.08661344E+00 -5.84221353E+00  0.00000000E+00
    6151  2.21043626E-01  4.88661426E-02  2.38907619E-03  6.66502464E-01  3.64928269E-25  0.00000000E+00 -6.08661431E+00 -5.84221244E+00  0.00000000E+00
    6161  2.21038258E-01  4.88637596E-02  2.38884123E-03  6.66502737E-01  3.64296210E-25  0.00000000E+00 -6.08661518E+00 -5.84221135E+00  0.00000000E+00
    6171  2.21032913E-01  4.88613864E-02  2.38860724E-03  6.66503010E-01  3.63664511E-25  0.00000000E+00 -6.08661605E+00 -5.84221027E+00  0.00000000E+00
    6181  2.21027589E-01  4.88590229E-02  2.38837421E-03  6.66503282E-01  3.63033195E-25  0.00000000E+00 -6.08661691E+00 -5.84220919E+00  0.00000000E+00
    6191  2.21022287E-01  4.88566690E-02  2.38814213E-03  6.66503555E-01  3.62402287E-25  0.00000000E+00 -6.08661777E+00 -5.84220811E+00  0.00000000E+00
    6201  2.21017007E-01  4.88543246E-02  2.38791100E-03  6.66503828E-01  3.61771808E-25  0.00000000E+00 -6.08661863E+00 -5.84220704E+00  0.00000000E+00
    6211  2.21011747E-01  4.88519897E-02  2.38768080E-03  6.66504100E-01  3.61141782E-25  0.00000000E+00 -6.08661948E+00 -5.84220597E+00  0.00000000E+00
    6221  2.21006509E-01  4.88496641E-02  2.38745153E-03  6.66504372E-01  3.60512231E-25  0.00000000E+00 -6.08662033E+00 -5.84220491E+00  0.00000000E+00
    6231  2.21001291E-01  4.88473479E-02  2.38722318E-03  6.66504645E-01  3.59883175E-25  0.00000000E+00 -6.08662118E+00 -5.84220385E+00  0.00000000E+00
    6241  2.20996095E-01  4.88450409E-02  2.38699575E-03  6.66504917E-01  3.59254637E-25  0.00000000E+00 -6.08662202E+00 -5.84220280E+00  0.00000000E+00
    6251  2.20990919E-01  4.88427431E-02  2.38676923E-03  6.66505188E-01  3.58626637E-25  0.00000000E+00 -6.08662285E+00 -5.84220175E+00  0.00000000E+00
    6261  2.20985763E-01  4.88404544E-02  2.38654361E-03  6.66505460E-01  3.57999195E-25  0.00000000E+00 -6.08662369E+00 -5.84220070E+00  0.00000000E+00
    6271  2.20980628E-01  4.88381747E-02  2.38631888E-03  6.66505732E-01  3.57372332E-25  0.00000000E+00 -6.08662452E+00 -5.84219966E+00  0.00000000E+00
    6281  2.20975513E-01  4.88359040E-02  2.38609505E-03  6.66506003E-01  3.56746066E-25  0.00000000E+00 -6.08662534E+00 -5.84219862E+00  0.00000000E+00
    6291  2.20970418E-01  4.88336422E-02  2.38587209E-03  6.66506274E-01  3.56120417E-25  0.00000000E+00 -6.08662617E+00 -5.84219759E+00  0.00000000E+00
    6301  2.20965343E-01  4.88313893E-02  2.38565001E-03  6.66506545E-01  3.55495404E-25  0.00000000E+00 -6.08662699E+00 -5.84219656E+00  0.00000000E+00
    6311  2.20960287E-01  4.88291451E-02  2.38542880E-03  6.66506816E-01  3.54871045E-25  0.00000000E+00 -6.08662780E+00 -5.84219553E+00  0.00000000E+00
    6321  2.20955251E-01  4.88269096E-02  2.38520846E-03  6.66507086E-01  3.54247357E-25  0.00000000E+00 -6.08662861E+00 -5.84219451E+00  0.00000000E+00
    6331  2.20950235E-01  4.88246828E-02  2.38498897E-03  6.66507356E-01  3.53624358E-25  0.00000000E+00 -6.08662942E+00 -5.84219349E+00  0.00000000E+00
    6341  2.20945237E-01  4.88224645E-02  2.38477032E-03  6.66507626E-01  3.53002067E-25  0.00000000E+00 -6.08663023E+00 -5.84219248E+00  0.00000000E+00
    6351  2.20940259E-01  4.88202548E-02  2.38455253E-03  6.66507896E-01  3.52380498E-25  0.00000000E+00 -6.08663103E+00 -5.84219147E+00  0.00000000E+00
