   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.96840196E-02  8.81141022E-04  7.76409502E-07  6.66666667E-01 -1.22281200E-18  1.61115091E-12 -2.12416880E+00 -2.09994166E+00  0.00000000E+00
    6361  8.39526764E-02  8.33798330E-03  1.17123206E-04  4.38435486E-01  2.91008374E-02  1.29875259E+00 -4.72310663E+00 -4.59384018E+00  0.00000000E+00
    6371  8.39472656E-02  8.33475047E-03  1.16968874E-04  4.38740313E-01  2.90484000E-02  1.29956789E+00 -4.72315034E+00 -4.59387485E+00  0.00000000E+00
    6381  8.39660168E-02  8.33426593E-03  1.16820378E-04  4.39387672E-01  2.89664368E-02  1.29712842E+00 -4.72315413E+00 -4.59387075E+00  0.00000000E+00
    6391  8.39279966E-02  8.32470412E-03  1.16550481E-04  4.39397278E-01  2.88947312E-02  1.29889081E+00 -4.72317026E+00 -4.59387850E+00  0.00000000E+00
    6401  8.38290605E-02  8.30913798E-03  1.16243698E-04  4.38776019E-01  2.89179924E-02  1.30160544E+00 -4.72321526E+00 -4.59391697E+00  0.00000000E+00
    6411  8.38359535E-02  8.30679813E-03  1.16074548E-04  4.39276920E-01  2.88391326E-02  1.30387649E+00 -4.72326064E+00 -4.59395587E+00  0.00000000E+00
    6421  8.38762632E-02  8.31030923E-03  1.15998511E-04  4.40117630E-01  2.87658277E-02  1.30154866E+00 -4.72328404E+00 -4.59397980E+00  0.00000000E+00
    6431  8.39530519E-02  8.32395913E-03  1.16288116E-04  4.40559117E-01  2.87830296E-02  1.29963067E+00 -4.72326910E+00 -4.59396849E+00  0.00000000E+00
    6441  8.40535113E-02  8.34022789E-03  1.16504132E-04  4.41704357E-01  2.87692890E-02  1.30311296E+00 -4.72326911E+00 -4.59396650E+00  0.00000000E+00
    6451  8.39585822E-02  8.32438761E-03  1.16186091E-04  4.41107482E-01  2.87717468E-02  1.30259561E+00 -4.72323662E+00 -4.59392285E+00  0.00000000E+00
    6461  8.39049812E-02  8.31330803E-03  1.15916215E-04  4.40918409E-01  2.87247788E-02  1.30005412E+00 -4.72322615E+00 -4.59389444E+00  0.00000000E+00
    6471  8.39439654E-02  8.31807933E-03  1.15921436E-04  4.41534458E-01  2.86847990E-02  1.30276329E+00 -4.72320037E+00 -4.59386142E+00  0.00000000E+00
    6481  8.38489642E-02  8.30248897E-03  1.15616212E-04  4.40911103E-01  2.86926986E-02  1.30482090E+00 -4.72319023E+00 -4.59385404E+00  0.00000000E+00
    6491  8.37832056E-02  8.28941406E-03  1.15318070E-04  4.40592294E-01  2.86464136E-02  1.30309252E+00 -4.72316661E+00 -4.59382663E+00  0.00000000E+00
    6501  8.38789557E-02  8.30582064E-03  1.15595478E-04  4.41459725E-01  2.86543752E-02  1.30240836E+00 -4.72314102E+00 -4.59380274E+00  0.00000000E+00
    6511  8.39484510E-02  8.31657597E-03  1.15730506E-04  4.42252697E-01  2.86338933E-02  1.30373551E+00 -4.72315497E+00 -4.59381712E+00  0.00000000E+00
    6521  8.40072085E-02  8.32431792E-03  1.15763546E-04  4.43130733E-01  2.85859148E-02  1.30140953E+00 -4.72315922E+00 -4.59383582E+00  0.00000000E+00
    6531  8.40488175E-02  8.32887000E-03  1.15738174E-04  4.43861187E-01  2.85308558E-02  1.30139889E+00 -4.72314230E+00 -4.59382073E+00  0.00000000E+00
    6541  8.42283880E-02  8.36853796E-03  1.16980279E-04  4.43208988E-01  2.87440554E-02  1.29951261E+00 -4.72312802E+00 -4.59381339E+00  0.00000000E+00
    6551  8.42219388E-02  8.36463575E-03  1.16810469E-04  4.43498366E-01  2.86805302E-02  1.29872831E+00 -4.72310378E+00 -4.59380056E+00  0.00000000E+00
    6561  8.41657677E-02  8.35557185E-03  1.16615904E-04  4.43219299E-01  2.86894326E-02  1.29572364E+00 -4.72310061E+00 -4.59380736E+00  0.00000000E+00
    6571  8.41208714E-02  8.34553972E-03  1.16355255E-04  4.43127347E-01  2.86335585E-02  1.29367802E+00 -4.72310636E+00 -4.59382111E+00  0.00000000E+00
    6581  8.40344061E-02  8.33049500E-03  1.16046266E-04  4.42598288E-01  2.86221632E-02  1.29436388E+00 -4.72313978E+00 -4.59385123E+00  0.00000000E+00
    6591  8.38766016E-02  8.30958802E-03  1.15710666E-04  4.41410004E-01  2.87482765E-02  1.29349443E+00 -4.72316173E+00 -4.59386774E+00  0.00000000E+00
    6601  8.37927147E-02  8.29536320E-03  1.15415582E-04  4.40922030E-01  2.87446768E-02  1.29031045E+00 -4.72316341E+00 -4.59386718E+00  0.00000000E+00
    6611  8.37377338E-02  8.28427154E-03  1.15154217E-04  4.40693403E-01  2.87022486E-02  1.28889118E+00 -4.72314048E+00 -4.59384144E+00  0.00000000E+00
    6621  8.36315041E-02  8.26698092E-03  1.14831167E-04  4.39926977E-01  2.87132795E-02  1.28808858E+00 -4.72313556E+00 -4.59383365E+00  0.00000000E+00
    6631  8.35776561E-02  8.25695669E-03  1.14604209E-04  4.39675901E-01  2.86902603E-02  1.28613934E+00 -4.72314472E+00 -4.59383738E+00  0.00000000E+00
    6641  8.36295346E-02  8.26659825E-03  1.14832838E-04  4.39866976E-01  2.87120780E-02  1.28416434E+00 -4.72313075E+00 -4.59381730E+00  0.00000000E+00
    6651  8.35722158E-02  8.25467145E-03  1.14549218E-04  4.39634629E-01  2.86592205E-02  1.28611363E+00 -4.72310757E+00 -4.59379402E+00  0.00000000E+00
    6661  8.35629931E-02  8.25196538E-03  1.14429339E-04  4.39853872E-01  2.86329460E-02  1.28921569E+00 -4.72312779E+00 -4.59380667E+00  0.00000000E+00
    6671  8.36978591E-02  8.27752989E-03  1.14975335E-04  4.40652227E-01  2.87007774E-02  1.28857780E+00 -4.72313734E+00 -4.59381194E+00  0.00000000E+00
    6681  8.38029173E-02  8.29530950E-03  1.15254463E-04  4.41695270E-01  2.87048896E-02  1.28821604E+00 -4.72314928E+00 -4.59381431E+00  0.00000000E+00
    6691  8.38389873E-02  8.30009494E-03  1.15260919E-04  4.42307627E-01  2.86764325E-02  1.28693036E+00 -4.72317361E+00 -4.59382674E+00  0.00000000E+00
    6701  8.38477806E-02  8.29933853E-03  1.15151663E-04  4.42734700E-01  2.86261025E-02  1.28560985E+00 -4.72315904E+00 -4.59380503E+00  0.00000000E+00
    6711  8.38815814E-02  8.30222577E-03  1.15085815E-04  4.43440672E-01  2.85633376E-02  1.28461681E+00 -4.72314700E+00 -4.59378829E+00  0.00000000E+00
    6721  8.39728335E-02  8.32007379E-03  1.15537977E-04  4.43648646E-01  2.86204360E-02  1.28477978E+00 -4.72316553E+00 -4.59380023E+00  0.00000000E+00
    6731  8.40007597E-02  8.32204556E-03  1.15462579E-04  4.44275144E-01  2.85590930E-02  1.28465766E+00 -4.72314842E+00 -4.59377710E+00  0.00000000E+00
    6741  8.39767009E-02  8.31607726E-03  1.15271283E-04  4.44399229E-01  2.85156207E-02  1.28299308E+00 -4.72315438E+00 -4.59377328E+00  0.00000000E+00
    6751  8.38913509E-02  8.30137834E-03  1.14975129E-04  4.43862432E-01  2.85072426E-02  1.28033217E+00 -4.72313972E+00 -4.59374936E+00  0.00000000E+00
    6761  8.38312378E-02  8.28920591E-03  1.14694610E-04  4.43588754E-01  2.84600896E-02  1.27976794E+00 -4.72313689E+00 -4.59373708E+00  0.00000000E+00
    6771  8.37782546E-02  8.27817497E-03  1.14428391E-04  4.43399834E-01  2.84115756E-02  1.27875851E+00 -4.72314579E+00 -4.59374240E+00  0.00000000E+00
    6781  8.37250308E-02  8.26683742E-03  1.14154164E-04  4.43209637E-01  2.83569264E-02  1.27832331E+00 -4.72313144E+00 -4.59372024E+00  0.00000000E+00
    6791  8.36340281E-02  8.25263792E-03  1.13880743E-04  4.42630173E-01  2.83801775E-02  1.27668564E+00 -4.72313005E+00 -4.59371752E+00  0.00000000E+00
    6801  8.35602423E-02  8.23919953E-03  1.13593973E-04  4.42218645E-01  2.83553201E-02  1.27655174E+00 -4.72315396E+00 -4.59372875E+00  0.00000000E+00
    6811  8.35194344E-02  8.22959032E-03  1.13339643E-04  4.42167062E-01  2.82923544E-02  1.27431577E+00 -4.72315728E+00 -4.59371185E+00  0.00000000E+00
    6821  8.34725992E-02  8.21918184E-03  1.13077710E-04  4.42045774E-01  2.82339832E-02  1.27810178E+00 -4.72320629E+00 -4.59374425E+00  0.00000000E+00
    6831  8.33994164E-02  8.20581349E-03  1.12794219E-04  4.41629711E-01  2.82078997E-02  1.27644009E+00 -4.72323179E+00 -4.59376585E+00  0.00000000E+00
    6841  8.34581008E-02  8.21335671E-03  1.12814678E-04  4.42553771E-01  2.81571686E-02  1.27586294E+00 -4.72324313E+00 -4.59376535E+00  0.00000000E+00
    6851  8.34677802E-02  8.21176420E-03  1.12669307E-04  4.43056129E-01  2.80847907E-02  1.27686733E+00 -4.72322075E+00 -4.59373677E+00  0.00000000E+00
    6861  8.34766748E-02  8.21045886E-03  1.12541927E-04  4.43508885E-01  2.80218427E-02  1.27496700E+00 -4.72322492E+00 -4.59374128E+00  0.00000000E+00
    6871  8.33899007E-02  8.19634461E-03  1.12264311E-04  4.42968134E-01  2.80300870E-02  1.27580984E+00 -4.72321292E+00 -4.59372148E+00  0.00000000E+00
    6881  8.33270834E-02  8.18440259E-03  1.11997651E-04  4.42668369E-01  2.79969395E-02  1.27369283E+00 -4.72322278E+00 -4.59371750E+00  0.00000000E+00
    6891  8.33284290E-02  8.18395317E-03  1.11950015E-04  4.42844235E-01  2.79817414E-02  1.27050961E+00 -4.72322670E+00 -4.59370857E+00  0.00000000E+00
    6901  8.31970702E-02  8.16533374E-03  1.11640954E-04  4.41845534E-01  2.80551779E-02  1.27220903E+00 -4.72326532E+00 -4.59373555E+00  0.00000000E+00
    6911  8.31947799E-02  8.16444913E-03  1.11572981E-04  4.42064487E-01  2.80438183E-02  1.27054848E+00 -4.72326147E+00 -4.59372033E+00  0.00000000E+00
    6921  8.31386895E-02  8.15378745E-03  1.11325280E-04  4.41846349E-01  2.80137694E-02  1.27035206E+00 -4.72324694E+00 -4.59370754E+00  0.00000000E+00
    6931  8.30804647E-02  8.14289243E-03  1.11077714E-04  4.41596308E-01  2.79863151E-02  1.26898128E+00 -4.72324157E+00 -4.59370021E+00  0.00000000E+00
    6941  8.30307495E-02  8.13410833E-03  1.10860617E-04  4.41483340E-01  2.79744518E-02  1.26590056E+00 -4.72324169E+00 -4.59369621E+00  0.00000000E+00
    6951  8.29680454E-02  8.12254300E-03  1.10605297E-04  4.41181685E-01  2.79483608E-02  1.27134618E+00 -4.72328923E+00 -4.59374057E+00  0.00000000E+00
    6961  8.29988319E-02  8.12516938E-03  1.10549329E-04  4.41825476E-01  2.78923405E-02  1.26922308E+00 -4.72330348E+00 -4.59375142E+00  0.00000000E+00
    6971  8.29961734E-02  8.12242750E-03  1.10411840E-04  4.42143232E-01  2.78404395E-02  1.26931421E+00 -4.72332671E+00 -4.59376827E+00  0.00000000E+00
    6981  8.28780142E-02  8.10686818E-03  1.10148674E-04  4.41334574E-01  2.79315874E-02  1.26990129E+00 -4.72332435E+00 -4.59376002E+00  0.00000000E+00
    6991  8.28726628E-02  8.10317077E-03  1.09984989E-04  4.41655582E-01  2.78681846E-02  1.27181449E+00 -4.72336708E+00 -4.59380299E+00  0.00000000E+00
    7001  8.29027421E-02  8.10585254E-03  1.09936269E-04  4.42272138E-01  2.78161918E-02  1.27027616E+00 -4.72337283E+00 -4.59382526E+00  0.00000000E+00
    7011  8.28897391E-02  8.10114206E-03  1.09762756E-04  4.42504648E-01  2.77585583E-02  1.27458160E+00 -4.72339477E+00 -4.59385379E+00  0.00000000E+00
    7021  8.29260513E-02  8.10476262E-03  1.09724067E-04  4.43198955E-01  2.77044012E-02  1.27295726E+00 -4.72342024E+00 -4.59388158E+00  0.00000000E+00
    7031  8.29072447E-02  8.10046589E-03  1.09572373E-04  4.43378706E-01  2.76778263E-02  1.28021050E+00 -4.72347912E+00 -4.59393388E+00  0.00000000E+00
    7041  8.29277282E-02  8.10170035E-03  1.09506798E-04  4.43881334E-01  2.76290421E-02  1.28077279E+00 -4.72350368E+00 -4.59395226E+00  0.00000000E+00
    7051  8.29404275E-02  8.10258838E-03  1.09461278E-04  4.44234341E-01  2.76015554E-02  1.28074295E+00 -4.72353509E+00 -4.59397231E+00  0.00000000E+00
    7061  8.28661212E-02  8.08942725E-03  1.09192750E-04  4.43792294E-01  2.75825905E-02  1.27836615E+00 -4.72353513E+00 -4.59396825E+00  0.00000000E+00
    7071  8.28111712E-02  8.07852502E-03  1.08945308E-04  4.43553867E-01  2.75420215E-02  1.27997330E+00 -4.72353239E+00 -4.59396926E+00  0.00000000E+00
    7081  8.27157138E-02  8.06285641E-03  1.08658637E-04  4.42858966E-01  2.75450027E-02  1.27799367E+00 -4.72353766E+00 -4.59397522E+00  0.00000000E+00
    7091  8.27159041E-02  8.06042672E-03  1.08522440E-04  4.43221795E-01  2.74894788E-02  1.27503826E+00 -4.72354176E+00 -4.59397379E+00  0.00000000E+00
    7101  8.25792774E-02  8.04176803E-03  1.08227094E-04  4.42157421E-01  2.75780278E-02  1.27517439E+00 -4.72357371E+00 -4.59400444E+00  0.00000000E+00
    7111  8.26143224E-02  8.04808800E-03  1.08354345E-04  4.42378330E-01  2.75900017E-02  1.27300552E+00 -4.72359596E+00 -4.59402817E+00  0.00000000E+00
    7121  8.26228759E-02  8.04730201E-03  1.08251727E-04  4.42797601E-01  2.75403847E-02  1.27067879E+00 -4.72360233E+00 -4.59403159E+00  0.00000000E+00
    7131  8.27027315E-02  8.06006895E-03  1.08430920E-04  4.43641955E-01  2.75305656E-02  1.27034185E+00 -4.72359270E+00 -4.59402419E+00  0.00000000E+00
    7141  8.27251242E-02  8.06474170E-03  1.08526026E-04  4.43799055E-01  2.75524121E-02  1.27141131E+00 -4.72361956E+00 -4.59404851E+00  0.00000000E+00
    7151  8.27851352E-02  8.07477438E-03  1.08689920E-04  4.44342447E-01  2.75546738E-02  1.26913491E+00 -4.72362698E+00 -4.59405562E+00  0.00000000E+00
    7161  8.28844744E-02  8.09421140E-03  1.09159932E-04  4.44616570E-01  2.76218917E-02  1.26933628E+00 -4.72360678E+00 -4.59403538E+00  0.00000000E+00
    7171  8.28075734E-02  8.08067484E-03  1.08891815E-04  4.44122982E-01  2.76039641E-02  1.26747869E+00 -4.72359407E+00 -4.59401976E+00  0.00000000E+00
    7181  8.27728605E-02  8.07293365E-03  1.08686832E-04  4.44104820E-01  2.75589927E-02  1.26509858E+00 -4.72358086E+00 -4.59400287E+00  0.00000000E+00
    7191  8.27155974E-02  8.06194287E-03  1.08442133E-04  4.43843057E-01  2.75248280E-02  1.26353109E+00 -4.72357943E+00 -4.59400008E+00  0.00000000E+00
    7201  8.28315680E-02  8.08358876E-03  1.08895257E-04  4.44506112E-01  2.75800388E-02  1.26227878E+00 -4.72358912E+00 -4.59401329E+00  0.00000000E+00
    7211  8.29382018E-02  8.10815099E-03  1.09764001E-04  4.43461747E-01  2.77353769E-02  1.26521591E+00 -4.72355141E+00 -4.59398907E+00  0.00000000E+00
    7221  8.29304470E-02  8.10429015E-03  1.09607299E-04  4.43726644E-01  2.76772948E-02  1.27077376E+00 -4.72351459E+00 -4.59396499E+00  0.00000000E+00
    7231  8.29044537E-02  8.09895199E-03  1.09454419E-04  4.43770014E-01  2.76541132E-02  1.27050566E+00 -4.72349175E+00 -4.59395083E+00  0.00000000E+00
    7241  8.28442564E-02  8.08803056E-03  1.09223621E-04  4.43442873E-01  2.76328209E-02  1.27304990E+00 -4.72345908E+00 -4.59393219E+00  0.00000000E+00
    7251  8.27889770E-02  8.07902455E-03  1.09031392E-04  4.43183050E-01  2.76362068E-02  1.27140243E+00 -4.72344361E+00 -4.59392982E+00  0.00000000E+00
    7261  8.27891940E-02  8.07632684E-03  1.08887180E-04  4.43547980E-01  2.75745359E-02  1.27237391E+00 -4.72340374E+00 -4.59391254E+00  0.00000000E+00
    7271  8.27321275E-02  8.06627770E-03  1.08670342E-04  4.43271519E-01  2.75609228E-02  1.26941148E+00 -4.72341393E+00 -4.59394387E+00  0.00000000E+00
    7281  8.26355096E-02  8.05154402E-03  1.08404003E-04  4.42601594E-01  2.75889828E-02  1.26725492E+00 -4.72339478E+00 -4.59393357E+00  0.00000000E+00
    7291  8.26790868E-02  8.05877659E-03  1.08529084E-04  4.42959658E-01  2.75896287E-02  1.26718102E+00 -4.72341628E+00 -4.59396034E+00  0.00000000E+00
    7301  8.27493460E-02  8.06957716E-03  1.08656435E-04  4.43797881E-01  2.75710775E-02  1.26669933E+00 -4.72340913E+00 -4.59395643E+00  0.00000000E+00
    7311  8.26833106E-02  8.05825654E-03  1.08418144E-04  4.43457243E-01  2.75621391E-02  1.26470427E+00 -4.72340662E+00 -4.59394925E+00  0.00000000E+00
    7321  8.26632972E-02  8.05219472E-03  1.08224441E-04  4.43614812E-01  2.75000387E-02  1.26334476E+00 -4.72340799E+00 -4.59394743E+00  0.00000000E+00
    7331  8.26108273E-02  8.04153872E-03  1.07981671E-04  4.43390682E-01  2.74552783E-02  1.26264423E+00 -4.72339727E+00 -4.59392832E+00  0.00000000E+00
    7341  8.25622957E-02  8.03146704E-03  1.07745554E-04  4.43213956E-01  2.74089046E-02  1.26298541E+00 -4.72341536E+00 -4.59393799E+00  0.00000000E+00
    7351  8.25256542E-02  8.02368369E-03  1.07552187E-04  4.43134397E-01  2.73697790E-02  1.26034075E+00 -4.72341420E+00 -4.59393544E+00  0.00000000E+00
    7361  8.24010233E-02  8.00623978E-03  1.07275042E-04  4.42146381E-01  2.74399644E-02  1.26079062E+00 -4.72342901E+00 -4.59394770E+00  0.00000000E+00
    7371  8.23496751E-02  7.99677189E-03  1.07061031E-04  4.41940185E-01  2.74172186E-02  1.26187273E+00 -4.72344478E+00 -4.59396892E+00  0.00000000E+00
    7381  8.23780003E-02  7.99866750E-03  1.06984069E-04  4.42605642E-01  2.73547198E-02  1.26274940E+00 -4.72344997E+00 -4.59398352E+00  0.00000000E+00
    7391  8.23890392E-02  7.99770867E-03  1.06867785E-04  4.43077976E-01  2.72920556E-02  1.26379237E+00 -4.72342310E+00 -4.59396982E+00  0.00000000E+00
    7401  8.24426981E-02  8.00470059E-03  1.06896696E-04  4.43900066E-01  2.72502573E-02  1.26189860E+00 -4.72340656E+00 -4.59395791E+00  0.00000000E+00
    7411  8.24790223E-02  8.00880856E-03  1.06883736E-04  4.44537754E-01  2.72077840E-02  1.25998978E+00 -4.72340000E+00 -4.59395733E+00  0.00000000E+00
    7421  8.24616677E-02  8.00386188E-03  1.06720942E-04  4.44698018E-01  2.71607642E-02  1.26650965E+00 -4.72339416E+00 -4.59396168E+00  0.00000000E+00
    7431  8.23438499E-02  7.98694259E-03  1.06444849E-04  4.43785545E-01  2.72171133E-02  1.26358563E+00 -4.72339062E+00 -4.59395995E+00  0.00000000E+00
    7441  8.23760587E-02  7.99254453E-03  1.06547883E-04  4.44027336E-01  2.72238025E-02  1.26252872E+00 -4.72340858E+00 -4.59397550E+00  0.00000000E+00
    7451  8.25328807E-02  8.02471387E-03  1.07363702E-04  4.44253021E-01  2.73661106E-02  1.26288627E+00 -4.72340113E+00 -4.59397404E+00  0.00000000E+00
    7461  8.26051542E-02  8.03662817E-03  1.07557679E-04  4.44898478E-01  2.73656411E-02  1.26408483E+00 -4.72338977E+00 -4.59397700E+00  0.00000000E+00
    7471  8.25330941E-02  8.02479261E-03  1.07331094E-04  4.44432715E-01  2.73670923E-02  1.26359060E+00 -4.72337851E+00 -4.59397369E+00  0.00000000E+00
    7481  8.24826633E-02  8.01615898E-03  1.07146911E-04  4.44190765E-01  2.73600591E-02  1.26378710E+00 -4.72340289E+00 -4.59399513E+00  0.00000000E+00
    7491  8.24625309E-02  8.01106786E-03  1.06991551E-04  4.44291028E-01  2.73201193E-02  1.26243228E+00 -4.72341740E+00 -4.59400721E+00  0.00000000E+00
    7501  8.26314480E-02  8.04690999E-03  1.07976982E-04  4.44157636E-01  2.74995826E-02  1.26111462E+00 -4.72341242E+00 -4.59400688E+00  0.00000000E+00
    7511  8.27362158E-02  8.06720245E-03  1.08491872E-04  4.44313256E-01  2.75665239E-02  1.26191109E+00 -4.72343037E+00 -4.59402742E+00  0.00000000E+00
    7521  8.27820320E-02  8.07299128E-03  1.08508508E-04  4.45024805E-01  2.75260379E-02  1.26256413E+00 -4.72344228E+00 -4.59404185E+00  0.00000000E+00
    7531  8.28172346E-02  8.07686271E-03  1.08490074E-04  4.45650894E-01  2.74818633E-02  1.26435227E+00 -4.72342294E+00 -4.59401888E+00  0.00000000E+00
    7541  8.29540529E-02  8.10452849E-03  1.09192188E-04  4.45865991E-01  2.75943304E-02  1.27077867E+00 -4.72344026E+00 -4.59403101E+00  0.00000000E+00
    7551  8.29212450E-02  8.09946034E-03  1.09061928E-04  4.45834164E-01  2.76027649E-02  1.27475879E+00 -4.72341132E+00 -4.59400285E+00  0.00000000E+00
    7561  8.28552243E-02  8.08828780E-03  1.08831015E-04  4.45478701E-01  2.75976243E-02  1.27430912E+00 -4.72343877E+00 -4.59402376E+00  0.00000000E+00
    7571  8.28335308E-02  8.08327687E-03  1.08681237E-04  4.45555078E-01  2.75656665E-02  1.27563119E+00 -4.72341288E+00 -4.59400473E+00  0.00000000E+00
    7581  8.28569674E-02  8.08824909E-03  1.08786444E-04  4.45700493E-01  2.75902344E-02  1.27347781E+00 -4.72340732E+00 -4.59401070E+00  0.00000000E+00
    7591  8.27164090E-02  8.06987544E-03  1.08505818E-04  4.44609933E-01  2.77007576E-02  1.27290195E+00 -4.72342708E+00 -4.59403338E+00  0.00000000E+00
    7601  8.25955055E-02  8.05287426E-03  1.08231082E-04  4.43674575E-01  2.77681129E-02  1.27095387E+00 -4.72344042E+00 -4.59404902E+00  0.00000000E+00
    7611  8.25348472E-02  8.04137113E-03  1.07987264E-04  4.43338649E-01  2.77345750E-02  1.27140381E+00 -4.72346628E+00 -4.59406902E+00  0.00000000E+00
    7621  8.25933758E-02  8.04985167E-03  1.08068484E-04  4.44093123E-01  2.77078599E-02  1.27640176E+00 -4.72341290E+00 -4.59401937E+00  0.00000000E+00
    7631  8.27480385E-02  8.08308341E-03  1.09064911E-04  4.43571107E-01  2.78806600E-02  1.27580259E+00 -4.72339711E+00 -4.59400396E+00  0.00000000E+00
    7641  8.28325201E-02  8.09861521E-03  1.09403718E-04  4.43981428E-01  2.79154768E-02  1.27571350E+00 -4.72342541E+00 -4.59402603E+00  0.00000000E+00
    7651  8.27404811E-02  8.08392376E-03  1.09139404E-04  4.43306814E-01  2.79278333E-02  1.27643290E+00 -4.72344921E+00 -4.59404826E+00  0.00000000E+00
    7661  8.28086910E-02  8.09464606E-03  1.09285833E-04  4.44035729E-01  2.79149791E-02  1.27746245E+00 -4.72346837E+00 -4.59407709E+00  0.00000000E+00
    7671  8.29659212E-02  8.12824278E-03  1.10243185E-04  4.43792087E-01  2.80848994E-02  1.27778919E+00 -4.72347443E+00 -4.59409696E+00  0.00000000E+00
    7681  8.29124688E-02  8.11762251E-03  1.10003782E-04  4.43546782E-01  2.80453367E-02  1.27912768E+00 -4.72346801E+00 -4.59408942E+00  0.00000000E+00
    7691  8.28019470E-02  8.10146781E-03  1.09731972E-04  4.42705820E-01  2.80940740E-02  1.27683403E+00 -4.72345282E+00 -4.59407608E+00  0.00000000E+00
    7701  8.28187301E-02  8.10252921E-03  1.09682449E-04  4.43103262E-01  2.80553110E-02  1.28116934E+00 -4.72342542E+00 -4.59405879E+00  0.00000000E+00
    7711  8.27688780E-02  8.09265907E-03  1.09458824E-04  4.42882199E-01  2.80188711E-02  1.28031330E+00 -4.72342913E+00 -4.59406606E+00  0.00000000E+00
    7721  8.28455596E-02  8.10836821E-03  1.09888890E-04  4.42858374E-01  2.80867666E-02  1.28028913E+00 -4.72341768E+00 -4.59405763E+00  0.00000000E+00
    7731  8.28768874E-02  8.11185609E-03  1.09878278E-04  4.43391138E-01  2.80483280E-02  1.27742184E+00 -4.72342587E+00 -4.59406916E+00  0.00000000E+00
    7741  8.28736786E-02  8.11075539E-03  1.09848015E-04  4.43393399E-01  2.80354950E-02  1.27734473E+00 -4.72344256E+00 -4.59408729E+00  0.00000000E+00
    7751  8.30043118E-02  8.13655418E-03  1.10466692E-04  4.43802473E-01  2.81286591E-02  1.27453757E+00 -4.72343949E+00 -4.59409154E+00  0.00000000E+00
    7761  8.29988922E-02  8.13365719E-03  1.10333080E-04  4.44079410E-01  2.80835996E-02  1.27440042E+00 -4.72346650E+00 -4.59411933E+00  0.00000000E+00
    7771  8.30828154E-02  8.14749125E-03  1.10536603E-04  4.44943676E-01  2.80812523E-02  1.27267562E+00 -4.72347021E+00 -4.59411624E+00  0.00000000E+00
    7781  8.30190051E-02  8.13660029E-03  1.10312697E-04  4.44584131E-01  2.80746657E-02  1.27637316E+00 -4.72351464E+00 -4.59415688E+00  0.00000000E+00
    7791  8.29257573E-02  8.12191503E-03  1.10050056E-04  4.43900978E-01  2.80924594E-02  1.27591375E+00 -4.72352826E+00 -4.59416161E+00  0.00000000E+00
    7801  8.28332534E-02  8.10714804E-03  1.09785978E-04  4.43212582E-01  2.81052367E-02  1.28149206E+00 -4.72357117E+00 -4.59419290E+00  0.00000000E+00
    7811  8.28931911E-02  8.11795000E-03  1.10025662E-04  4.43481005E-01  2.81248346E-02  1.28073080E+00 -4.72359114E+00 -4.59420527E+00  0.00000000E+00
    7821  8.28847578E-02  8.11443921E-03  1.09889146E-04  4.43690443E-01  2.80771710E-02  1.28286571E+00 -4.72361837E+00 -4.59422773E+00  0.00000000E+00
    7831  8.28579306E-02  8.10765225E-03  1.09695014E-04  4.43743105E-01  2.80243686E-02  1.28288149E+00 -4.72360110E+00 -4.59420133E+00  0.00000000E+00
    7841  8.28586332E-02  8.10571469E-03  1.09582692E-04  4.44046993E-01  2.79780303E-02  1.28293480E+00 -4.72361903E+00 -4.59420978E+00  0.00000000E+00
    7851  8.29534273E-02  8.12216160E-03  1.09864967E-04  4.44869969E-01  2.79944746E-02  1.28435389E+00 -4.72363366E+00 -4.59421858E+00  0.00000000E+00
    7861  8.28754648E-02  8.10988104E-03  1.09627207E-04  4.44392466E-01  2.80090905E-02  1.28341571E+00 -4.72361559E+00 -4.59418890E+00  0.00000000E+00
    7871  8.28091022E-02  8.09774768E-03  1.09380609E-04  4.43979757E-01  2.79834149E-02  1.28917463E+00 -4.72366192E+00 -4.59422647E+00  0.00000000E+00
    7881  8.27816255E-02  8.09074004E-03  1.09183761E-04  4.44018550E-01  2.79279679E-02  1.28999224E+00 -4.72369911E+00 -4.59425103E+00  0.00000000E+00
    7891  8.26979082E-02  8.07680186E-03  1.08927515E-04  4.43407330E-01  2.79260578E-02  1.29383587E+00 -4.72374639E+00 -4.59428496E+00  0.00000000E+00
    7901  8.26077929E-02  8.06257824E-03  1.08672987E-04  4.42746937E-01  2.79412397E-02  1.29626323E+00 -4.72378769E+00 -4.59431467E+00  0.00000000E+00
    7911  8.25935999E-02  8.05774346E-03  1.08509766E-04  4.42915980E-01  2.78850635E-02  1.29841638E+00 -4.72380995E+00 -4.59432885E+00  0.00000000E+00
    7921  8.25146662E-02  8.04460225E-03  1.08260899E-04  4.42376304E-01  2.78826134E-02  1.29799299E+00 -4.72381874E+00 -4.59432373E+00  0.00000000E+00
    7931  8.24719718E-02  8.03609339E-03  1.08060329E-04  4.42230089E-01  2.78495661E-02  1.30256646E+00 -4.72384526E+00 -4.59434328E+00  0.00000000E+00
    7941  8.23872561E-02  8.02230779E-03  1.07808583E-04  4.41615386E-01  2.78536396E-02  1.30183243E+00 -4.72386004E+00 -4.59434238E+00  0.00000000E+00
