   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.42520705E+00  5.88162924E+00  3.45935626E+01  6.66666667E-01 -4.55995242E-37  0.00000000E+00 -5.54873016E+00 -5.31073153E+00  0.00000000E+00
    6361  2.57770326E+00  6.64455411E+00  4.41500995E+01  6.66666665E-01  4.74662627E-28  0.00000000E+00 -6.17618632E+00 -5.89407927E+00  0.00000000E+00
    6371  2.57770341E+00  6.64455489E+00  4.41501099E+01  6.66666665E-01  4.73627613E-28  0.00000000E+00 -6.17618632E+00 -5.89407927E+00  0.00000000E+00
    6381  2.57770356E+00  6.64455567E+00  4.41501202E+01  6.66666665E-01  4.72595267E-28  0.00000000E+00 -6.17618633E+00 -5.89407926E+00  0.00000000E+00
    6391  2.57770371E+00  6.64455644E+00  4.41501305E+01  6.66666665E-01  4.71565617E-28  0.00000000E+00 -6.17618634E+00 -5.89407926E+00  0.00000000E+00
    6401  2.57770386E+00  6.64455721E+00  4.41501408E+01  6.66666665E-01  4.70539334E-28  0.00000000E+00 -6.17618634E+00 -5.89407926E+00  0.00000000E+00
    6411  2.57770401E+00  6.64455798E+00  4.41501510E+01  6.66666665E-01  4.69515409E-28  0.00000000E+00 -6.17618635E+00 -5.89407925E+00  0.00000000E+00
    6421  2.57770416E+00  6.64455875E+00  4.41501611E+01  6.66666665E-01  4.68494640E-28  0.00000000E+00 -6.17618636E+00 -5.89407925E+00  0.00000000E+00
    6431  2.57770431E+00  6.64455951E+00  4.41501713E+01  6.66666665E-01  4.67476338E-28  0.00000000E+00 -6.17618636E+00 -5.89407925E+00  0.00000000E+00
    6441  2.57770446E+00  6.64456027E+00  4.41501814E+01  6.66666665E-01  4.66460949E-28  0.00000000E+00 -6.17618637E+00 -5.89407925E+00  0.00000000E+00
    6451  2.57770460E+00  6.64456103E+00  4.41501914E+01  6.66666665E-01  4.65448105E-28  0.00000000E+00 -6.17618638E+00 -5.89407924E+00  0.00000000E+00
    6461  2.57770475E+00  6.64456178E+00  4.41502014E+01  6.66666665E-01  4.64437793E-28  0.00000000E+00 -6.17618639E+00 -5.89407924E+00  0.00000000E+00
    6471  2.57770489E+00  6.64456253E+00  4.41502114E+01  6.66666665E-01  4.63429916E-28  0.00000000E+00 -6.17618639E+00 -5.89407924E+00  0.00000000E+00
    6481  2.57770504E+00  6.64456328E+00  4.41502214E+01  6.66666665E-01  4.62424676E-28  0.00000000E+00 -6.17618640E+00 -5.89407924E+00  0.00000000E+00
    6491  2.57770518E+00  6.64456402E+00  4.41502313E+01  6.66666665E-01  4.61422195E-28  0.00000000E+00 -6.17618641E+00 -5.89407923E+00  0.00000000E+00
    6501  2.57770533E+00  6.64456477E+00  4.41502411E+01  6.66666665E-01  4.60422015E-28  0.00000000E+00 -6.17618641E+00 -5.89407923E+00  0.00000000E+00
    6511  2.57770547E+00  6.64456550E+00  4.41502509E+01  6.66666665E-01  4.59424732E-28  0.00000000E+00 -6.17618642E+00 -5.89407923E+00  0.00000000E+00
    6521  2.57770561E+00  6.64456624E+00  4.41502607E+01  6.66666665E-01  4.58429859E-28  0.00000000E+00 -6.17618643E+00 -5.89407922E+00  0.00000000E+00
    6531  2.57770576E+00  6.64456697E+00  4.41502705E+01  6.66666665E-01  4.57437659E-28  0.00000000E+00 -6.17618643E+00 -5.89407922E+00  0.00000000E+00
    6541  2.57770590E+00  6.64456770E+00  4.41502802E+01  6.66666665E-01  4.56447679E-28  0.00000000E+00 -6.17618644E+00 -5.89407922E+00  0.00000000E+00
    6551  2.57770604E+00  6.64456843E+00  4.41502898E+01  6.66666665E-01  4.55460365E-28  0.00000000E+00 -6.17618645E+00 -5.89407922E+00  0.00000000E+00
    6561  2.57770618E+00  6.64456915E+00  4.41502994E+01  6.66666665E-01  4.54475221E-28  0.00000000E+00 -6.17618645E+00 -5.89407921E+00  0.00000000E+00
    6571  2.57770632E+00  6.64456987E+00  4.41503090E+01  6.66666665E-01  4.53492898E-28  0.00000000E+00 -6.17618646E+00 -5.89407921E+00  0.00000000E+00
    6581  2.57770646E+00  6.64457059E+00  4.41503186E+01  6.66666665E-01  4.52512412E-28  0.00000000E+00 -6.17618647E+00 -5.89407921E+00  0.00000000E+00
    6591  2.57770660E+00  6.64457131E+00  4.41503281E+01  6.66666665E-01  4.51534708E-28  0.00000000E+00 -6.17618647E+00 -5.89407921E+00  0.00000000E+00
    6601  2.57770674E+00  6.64457202E+00  4.41503375E+01  6.66666665E-01  4.50559147E-28  0.00000000E+00 -6.17618648E+00 -5.89407920E+00  0.00000000E+00
    6611  2.57770687E+00  6.64457273E+00  4.41503469E+01  6.66666665E-01  4.49585928E-28  0.00000000E+00 -6.17618649E+00 -5.89407920E+00  0.00000000E+00
    6621  2.57770701E+00  6.64457344E+00  4.41503563E+01  6.66666665E-01  4.48615328E-28  0.00000000E+00 -6.17618649E+00 -5.89407920E+00  0.00000000E+00
    6631  2.57770715E+00  6.64457414E+00  4.41503657E+01  6.66666665E-01  4.47646977E-28  0.00000000E+00 -6.17618650E+00 -5.89407920E+00  0.00000000E+00
    6641  2.57770728E+00  6.64457484E+00  4.41503750E+01  6.66666665E-01  4.46680844E-28  0.00000000E+00 -6.17618651E+00 -5.89407919E+00  0.00000000E+00
    6651  2.57770742E+00  6.64457554E+00  4.41503843E+01  6.66666665E-01  4.45717328E-28  0.00000000E+00 -6.17618651E+00 -5.89407919E+00  0.00000000E+00
    6661  2.57770755E+00  6.64457623E+00  4.41503935E+01  6.66666665E-01  4.44756135E-28  0.00000000E+00 -6.17618652E+00 -5.89407919E+00  0.00000000E+00
    6671  2.57770769E+00  6.64457692E+00  4.41504027E+01  6.66666665E-01  4.43796639E-28  0.00000000E+00 -6.17618653E+00 -5.89407919E+00  0.00000000E+00
    6681  2.57770782E+00  6.64457761E+00  4.41504118E+01  6.66666665E-01  4.42839962E-28  0.00000000E+00 -6.17618653E+00 -5.89407918E+00  0.00000000E+00
    6691  2.57770795E+00  6.64457830E+00  4.41504209E+01  6.66666665E-01  4.41885168E-28  0.00000000E+00 -6.17618654E+00 -5.89407918E+00  0.00000000E+00
    6701  2.57770809E+00  6.64457898E+00  4.41504300E+01  6.66666665E-01  4.40932461E-28  0.00000000E+00 -6.17618655E+00 -5.89407918E+00  0.00000000E+00
    6711  2.57770822E+00  6.64457966E+00  4.41504390E+01  6.66666665E-01  4.39981891E-28  0.00000000E+00 -6.17618655E+00 -5.89407918E+00  0.00000000E+00
    6721  2.57770835E+00  6.64458034E+00  4.41504480E+01  6.66666665E-01  4.39033616E-28  0.00000000E+00 -6.17618656E+00 -5.89407917E+00  0.00000000E+00
    6731  2.57770848E+00  6.64458101E+00  4.41504570E+01  6.66666665E-01  4.38087658E-28  0.00000000E+00 -6.17618657E+00 -5.89407917E+00  0.00000000E+00
    6741  2.57770861E+00  6.64458168E+00  4.41504659E+01  6.66666665E-01  4.37144070E-28  0.00000000E+00 -6.17618657E+00 -5.89407917E+00  0.00000000E+00
    6751  2.57770874E+00  6.64458235E+00  4.41504748E+01  6.66666665E-01  4.36202604E-28  0.00000000E+00 -6.17618658E+00 -5.89407917E+00  0.00000000E+00
    6761  2.57770887E+00  6.64458301E+00  4.41504836E+01  6.66666665E-01  4.35263154E-28  0.00000000E+00 -6.17618659E+00 -5.89407916E+00  0.00000000E+00
    6771  2.57770900E+00  6.64458368E+00  4.41504924E+01  6.66666665E-01  4.34325845E-28  0.00000000E+00 -6.17618659E+00 -5.89407916E+00  0.00000000E+00
    6781  2.57770912E+00  6.64458434E+00  4.41505012E+01  6.66666665E-01  4.33390692E-28  0.00000000E+00 -6.17618660E+00 -5.89407916E+00  0.00000000E+00
    6791  2.57770925E+00  6.64458499E+00  4.41505099E+01  6.66666665E-01  4.32458012E-28  0.00000000E+00 -6.17618660E+00 -5.89407916E+00  0.00000000E+00
    6801  2.57770938E+00  6.64458565E+00  4.41505186E+01  6.66666665E-01  4.31527586E-28  0.00000000E+00 -6.17618661E+00 -5.89407915E+00  0.00000000E+00
    6811  2.57770950E+00  6.64458630E+00  4.41505273E+01  6.66666665E-01  4.30599018E-28  0.00000000E+00 -6.17618662E+00 -5.89407915E+00  0.00000000E+00
    6821  2.57770963E+00  6.64458695E+00  4.41505359E+01  6.66666665E-01  4.29672687E-28  0.00000000E+00 -6.17618662E+00 -5.89407915E+00  0.00000000E+00
    6831  2.57770976E+00  6.64458759E+00  4.41505444E+01  6.66666665E-01  4.28748052E-28  0.00000000E+00 -6.17618663E+00 -5.89407915E+00  0.00000000E+00
    6841  2.57770988E+00  6.64458823E+00  4.41505530E+01  6.66666665E-01  4.27825828E-28  0.00000000E+00 -6.17618664E+00 -5.89407914E+00  0.00000000E+00
    6851  2.57771000E+00  6.64458887E+00  4.41505615E+01  6.66666665E-01  4.26905608E-28  0.00000000E+00 -6.17618664E+00 -5.89407914E+00  0.00000000E+00
    6861  2.57771013E+00  6.64458951E+00  4.41505699E+01  6.66666665E-01  4.25987523E-28  0.00000000E+00 -6.17618665E+00 -5.89407914E+00  0.00000000E+00
    6871  2.57771025E+00  6.64459014E+00  4.41505784E+01  6.66666665E-01  4.25071588E-28  0.00000000E+00 -6.17618665E+00 -5.89407914E+00  0.00000000E+00
    6881  2.57771037E+00  6.64459077E+00  4.41505867E+01  6.66666665E-01  4.24157630E-28  0.00000000E+00 -6.17618666E+00 -5.89407914E+00  0.00000000E+00
    6891  2.57771049E+00  6.64459140E+00  4.41505951E+01  6.66666665E-01  4.23245644E-28  0.00000000E+00 -6.17618667E+00 -5.89407913E+00  0.00000000E+00
    6901  2.57771062E+00  6.64459203E+00  4.41506034E+01  6.66666665E-01  4.22335906E-28  0.00000000E+00 -6.17618667E+00 -5.89407913E+00  0.00000000E+00
    6911  2.57771074E+00  6.64459265E+00  4.41506117E+01  6.66666665E-01  4.21427952E-28  0.00000000E+00 -6.17618668E+00 -5.89407913E+00  0.00000000E+00
    6921  2.57771086E+00  6.64459327E+00  4.41506199E+01  6.66666665E-01  4.20521684E-28  0.00000000E+00 -6.17618669E+00 -5.89407913E+00  0.00000000E+00
    6931  2.57771098E+00  6.64459389E+00  4.41506281E+01  6.66666665E-01  4.19617462E-28  0.00000000E+00 -6.17618669E+00 -5.89407912E+00  0.00000000E+00
    6941  2.57771110E+00  6.64459450E+00  4.41506363E+01  6.66666665E-01  4.18715481E-28  0.00000000E+00 -6.17618670E+00 -5.89407912E+00  0.00000000E+00
    6951  2.57771121E+00  6.64459511E+00  4.41506444E+01  6.66666665E-01  4.17815788E-28  0.00000000E+00 -6.17618670E+00 -5.89407912E+00  0.00000000E+00
    6961  2.57771133E+00  6.64459572E+00  4.41506525E+01  6.66666665E-01  4.16917884E-28  0.00000000E+00 -6.17618671E+00 -5.89407912E+00  0.00000000E+00
    6971  2.57771145E+00  6.64459633E+00  4.41506605E+01  6.66666665E-01  4.16021945E-28  0.00000000E+00 -6.17618672E+00 -5.89407912E+00  0.00000000E+00
    6981  2.57771157E+00  6.64459693E+00  4.41506685E+01  6.66666665E-01  4.15128491E-28  0.00000000E+00 -6.17618672E+00 -5.89407911E+00  0.00000000E+00
    6991  2.57771168E+00  6.64459753E+00  4.41506765E+01  6.66666665E-01  4.14236484E-28  0.00000000E+00 -6.17618673E+00 -5.89407911E+00  0.00000000E+00
    7001  2.57771180E+00  6.64459813E+00  4.41506845E+01  6.66666665E-01  4.13346266E-28  0.00000000E+00 -6.17618673E+00 -5.89407911E+00  0.00000000E+00
    7011  2.57771192E+00  6.64459872E+00  4.41506924E+01  6.66666665E-01  4.12458390E-28  0.00000000E+00 -6.17618674E+00 -5.89407911E+00  0.00000000E+00
    7021  2.57771203E+00  6.64459932E+00  4.41507002E+01  6.66666665E-01  4.11572493E-28  0.00000000E+00 -6.17618675E+00 -5.89407911E+00  0.00000000E+00
    7031  2.57771214E+00  6.64459991E+00  4.41507081E+01  6.66666665E-01  4.10688251E-28  0.00000000E+00 -6.17618675E+00 -5.89407910E+00  0.00000000E+00
    7041  2.57771226E+00  6.64460049E+00  4.41507159E+01  6.66666665E-01  4.09806337E-28  0.00000000E+00 -6.17618676E+00 -5.89407910E+00  0.00000000E+00
    7051  2.57771237E+00  6.64460108E+00  4.41507236E+01  6.66666665E-01  4.08926096E-28  0.00000000E+00 -6.17618676E+00 -5.89407910E+00  0.00000000E+00
    7061  2.57771248E+00  6.64460166E+00  4.41507314E+01  6.66666665E-01  4.08048197E-28  0.00000000E+00 -6.17618677E+00 -5.89407910E+00  0.00000000E+00
    7071  2.57771260E+00  6.64460224E+00  4.41507391E+01  6.66666665E-01  4.07172122E-28  0.00000000E+00 -6.17618678E+00 -5.89407910E+00  0.00000000E+00
    7081  2.57771271E+00  6.64460281E+00  4.41507467E+01  6.66666665E-01  4.06298115E-28  0.00000000E+00 -6.17618678E+00 -5.89407909E+00  0.00000000E+00
    7091  2.57771282E+00  6.64460339E+00  4.41507543E+01  6.66666665E-01  4.05425956E-28  0.00000000E+00 -6.17618679E+00 -5.89407909E+00  0.00000000E+00
    7101  2.57771293E+00  6.64460396E+00  4.41507619E+01  6.66666665E-01  4.04555776E-28  0.00000000E+00 -6.17618679E+00 -5.89407909E+00  0.00000000E+00
    7111  2.57771304E+00  6.64460453E+00  4.41507695E+01  6.66666665E-01  4.03687376E-28  0.00000000E+00 -6.17618680E+00 -5.89407909E+00  0.00000000E+00
    7121  2.57771315E+00  6.64460509E+00  4.41507770E+01  6.66666665E-01  4.02820702E-28  0.00000000E+00 -6.17618680E+00 -5.89407909E+00  0.00000000E+00
    7131  2.57771326E+00  6.64460565E+00  4.41507845E+01  6.66666665E-01  4.01956338E-28  0.00000000E+00 -6.17618681E+00 -5.89407908E+00  0.00000000E+00
    7141  2.57771337E+00  6.64460622E+00  4.41507919E+01  6.66666665E-01  4.01093749E-28  0.00000000E+00 -6.17618682E+00 -5.89407908E+00  0.00000000E+00
    7151  2.57771348E+00  6.64460677E+00  4.41507993E+01  6.66666665E-01  4.00233145E-28  0.00000000E+00 -6.17618682E+00 -5.89407908E+00  0.00000000E+00
    7161  2.57771358E+00  6.64460733E+00  4.41508067E+01  6.66666665E-01  3.99374513E-28  0.00000000E+00 -6.17618683E+00 -5.89407908E+00  0.00000000E+00
    7171  2.57771369E+00  6.64460788E+00  4.41508141E+01  6.66666665E-01  3.98517805E-28  0.00000000E+00 -6.17618683E+00 -5.89407908E+00  0.00000000E+00
    7181  2.57771380E+00  6.64460843E+00  4.41508214E+01  6.66666665E-01  3.97663025E-28  0.00000000E+00 -6.17618684E+00 -5.89407907E+00  0.00000000E+00
    7191  2.57771390E+00  6.64460898E+00  4.41508286E+01  6.66666665E-01  3.96809992E-28  0.00000000E+00 -6.17618685E+00 -5.89407907E+00  0.00000000E+00
    7201  2.57771401E+00  6.64460952E+00  4.41508359E+01  6.66666665E-01  3.95959118E-28  0.00000000E+00 -6.17618685E+00 -5.89407907E+00  0.00000000E+00
    7211  2.57771412E+00  6.64461007E+00  4.41508431E+01  6.66666665E-01  3.95110034E-28  0.00000000E+00 -6.17618686E+00 -5.89407907E+00  0.00000000E+00
    7221  2.57771422E+00  6.64461061E+00  4.41508503E+01  6.66666665E-01  3.94262730E-28  0.00000000E+00 -6.17618686E+00 -5.89407907E+00  0.00000000E+00
    7231  2.57771432E+00  6.64461114E+00  4.41508574E+01  6.66666665E-01  3.93417260E-28  0.00000000E+00 -6.17618687E+00 -5.89407907E+00  0.00000000E+00
    7241  2.57771443E+00  6.64461168E+00  4.41508645E+01  6.66666665E-01  3.92573737E-28  0.00000000E+00 -6.17618687E+00 -5.89407906E+00  0.00000000E+00
    7251  2.57771453E+00  6.64461221E+00  4.41508716E+01  6.66666665E-01  3.91732515E-28  0.00000000E+00 -6.17618688E+00 -5.89407906E+00  0.00000000E+00
    7261  2.57771463E+00  6.64461274E+00  4.41508786E+01  6.66666665E-01  3.90892532E-28  0.00000000E+00 -6.17618689E+00 -5.89407906E+00  0.00000000E+00
    7271  2.57771474E+00  6.64461327E+00  4.41508856E+01  6.66666665E-01  3.90054591E-28  0.00000000E+00 -6.17618689E+00 -5.89407906E+00  0.00000000E+00
    7281  2.57771484E+00  6.64461379E+00  4.41508926E+01  6.66666665E-01  3.89218574E-28  0.00000000E+00 -6.17618690E+00 -5.89407906E+00  0.00000000E+00
    7291  2.57771494E+00  6.64461431E+00  4.41508996E+01  6.66666665E-01  3.88384791E-28  0.00000000E+00 -6.17618690E+00 -5.89407905E+00  0.00000000E+00
    7301  2.57771504E+00  6.64461483E+00  4.41509065E+01  6.66666665E-01  3.87552868E-28  0.00000000E+00 -6.17618691E+00 -5.89407905E+00  0.00000000E+00
    7311  2.57771514E+00  6.64461535E+00  4.41509133E+01  6.66666665E-01  3.86722199E-28  0.00000000E+00 -6.17618691E+00 -5.89407905E+00  0.00000000E+00
    7321  2.57771524E+00  6.64461587E+00  4.41509202E+01  6.66666665E-01  3.85893869E-28  0.00000000E+00 -6.17618692E+00 -5.89407905E+00  0.00000000E+00
    7331  2.57771534E+00  6.64461638E+00  4.41509270E+01  6.66666665E-01  3.85067184E-28  0.00000000E+00 -6.17618692E+00 -5.89407905E+00  0.00000000E+00
    7341  2.57771544E+00  6.64461689E+00  4.41509338E+01  6.66666665E-01  3.84242066E-28  0.00000000E+00 -6.17618693E+00 -5.89407905E+00  0.00000000E+00
    7351  2.57771554E+00  6.64461740E+00  4.41509405E+01  6.66666665E-01  3.83418742E-28  0.00000000E+00 -6.17618694E+00 -5.89407904E+00  0.00000000E+00
    7361  2.57771564E+00  6.64461790E+00  4.41509472E+01  6.66666665E-01  3.82597501E-28  0.00000000E+00 -6.17618694E+00 -5.89407904E+00  0.00000000E+00
    7371  2.57771573E+00  6.64461841E+00  4.41509539E+01  6.66666665E-01  3.81778192E-28  0.00000000E+00 -6.17618695E+00 -5.89407904E+00  0.00000000E+00
    7381  2.57771583E+00  6.64461891E+00  4.41509606E+01  6.66666665E-01  3.80961045E-28  0.00000000E+00 -6.17618695E+00 -5.89407904E+00  0.00000000E+00
    7391  2.57771593E+00  6.64461940E+00  4.41509672E+01  6.66666665E-01  3.80146008E-28  0.00000000E+00 -6.17618696E+00 -5.89407904E+00  0.00000000E+00
    7401  2.57771602E+00  6.64461990E+00  4.41509738E+01  6.66666665E-01  3.79332337E-28  0.00000000E+00 -6.17618696E+00 -5.89407904E+00  0.00000000E+00
    7411  2.57771612E+00  6.64462039E+00  4.41509803E+01  6.66666665E-01  3.78520476E-28  0.00000000E+00 -6.17618697E+00 -5.89407903E+00  0.00000000E+00
    7421  2.57771621E+00  6.64462089E+00  4.41509869E+01  6.66666665E-01  3.77710822E-28  0.00000000E+00 -6.17618697E+00 -5.89407903E+00  0.00000000E+00
    7431  2.57771631E+00  6.64462137E+00  4.41509934E+01  6.66666665E-01  3.76902268E-28  0.00000000E+00 -6.17618698E+00 -5.89407903E+00  0.00000000E+00
    7441  2.57771640E+00  6.64462186E+00  4.41509998E+01  6.66666665E-01  3.76096175E-28  0.00000000E+00 -6.17618699E+00 -5.89407903E+00  0.00000000E+00
    7451  2.57771650E+00  6.64462234E+00  4.41510063E+01  6.66666665E-01  3.75291862E-28  0.00000000E+00 -6.17618699E+00 -5.89407903E+00  0.00000000E+00
    7461  2.57771659E+00  6.64462283E+00  4.41510127E+01  6.66666665E-01  3.74489245E-28  0.00000000E+00 -6.17618700E+00 -5.89407903E+00  0.00000000E+00
    7471  2.57771668E+00  6.64462331E+00  4.41510190E+01  6.66666665E-01  3.73688617E-28  0.00000000E+00 -6.17618700E+00 -5.89407903E+00  0.00000000E+00
    7481  2.57771678E+00  6.64462378E+00  4.41510254E+01  6.66666665E-01  3.72889488E-28  0.00000000E+00 -6.17618701E+00 -5.89407902E+00  0.00000000E+00
    7491  2.57771687E+00  6.64462426E+00  4.41510317E+01  6.66666665E-01  3.72091975E-28  0.00000000E+00 -6.17618701E+00 -5.89407902E+00  0.00000000E+00
    7501  2.57771696E+00  6.64462473E+00  4.41510380E+01  6.66666665E-01  3.71296530E-28  0.00000000E+00 -6.17618702E+00 -5.89407902E+00  0.00000000E+00
    7511  2.57771705E+00  6.64462520E+00  4.41510442E+01  6.66666665E-01  3.70502588E-28  0.00000000E+00 -6.17618702E+00 -5.89407902E+00  0.00000000E+00
    7521  2.57771714E+00  6.64462567E+00  4.41510505E+01  6.66666665E-01  3.69711139E-28  0.00000000E+00 -6.17618703E+00 -5.89407902E+00  0.00000000E+00
    7531  2.57771723E+00  6.64462614E+00  4.41510566E+01  6.66666665E-01  3.68921660E-28  0.00000000E+00 -6.17618703E+00 -5.89407902E+00  0.00000000E+00
    7541  2.57771732E+00  6.64462660E+00  4.41510628E+01  6.66666665E-01  3.68133830E-28  0.00000000E+00 -6.17618704E+00 -5.89407901E+00  0.00000000E+00
    7551  2.57771741E+00  6.64462706E+00  4.41510689E+01  6.66666666E-01  3.67347533E-28  0.00000000E+00 -6.17618704E+00 -5.89407901E+00  0.00000000E+00
    7561  2.57771750E+00  6.64462752E+00  4.41510750E+01  6.66666666E-01  3.66563583E-28  0.00000000E+00 -6.17618705E+00 -5.89407901E+00  0.00000000E+00
    7571  2.57771759E+00  6.64462798E+00  4.41510811E+01  6.66666666E-01  3.65781314E-28  0.00000000E+00 -6.17618706E+00 -5.89407901E+00  0.00000000E+00
    7581  2.57771768E+00  6.64462843E+00  4.41510872E+01  6.66666666E-01  3.65000523E-28  0.00000000E+00 -6.17618706E+00 -5.89407901E+00  0.00000000E+00
    7591  2.57771777E+00  6.64462889E+00  4.41510932E+01  6.66666666E-01  3.64221479E-28  0.00000000E+00 -6.17618707E+00 -5.89407901E+00  0.00000000E+00
    7601  2.57771785E+00  6.64462934E+00  4.41510992E+01  6.66666666E-01  3.63444249E-28  0.00000000E+00 -6.17618707E+00 -5.89407901E+00  0.00000000E+00
    7611  2.57771794E+00  6.64462979E+00  4.41511051E+01  6.66666666E-01  3.62668971E-28  0.00000000E+00 -6.17618708E+00 -5.89407900E+00  0.00000000E+00
    7621  2.57771803E+00  6.64463023E+00  4.41511111E+01  6.66666666E-01  3.61895673E-28  0.00000000E+00 -6.17618708E+00 -5.89407900E+00  0.00000000E+00
    7631  2.57771811E+00  6.64463068E+00  4.41511170E+01  6.66666666E-01  3.61124068E-28  0.00000000E+00 -6.17618709E+00 -5.89407900E+00  0.00000000E+00
    7641  2.57771820E+00  6.64463112E+00  4.41511228E+01  6.66666666E-01  3.60354092E-28  0.00000000E+00 -6.17618709E+00 -5.89407900E+00  0.00000000E+00
    7651  2.57771828E+00  6.64463156E+00  4.41511287E+01  6.66666666E-01  3.59586119E-28  0.00000000E+00 -6.17618710E+00 -5.89407900E+00  0.00000000E+00
    7661  2.57771837E+00  6.64463200E+00  4.41511345E+01  6.66666666E-01  3.58819952E-28  0.00000000E+00 -6.17618710E+00 -5.89407900E+00  0.00000000E+00
    7671  2.57771845E+00  6.64463243E+00  4.41511403E+01  6.66666666E-01  3.58055524E-28  0.00000000E+00 -6.17618711E+00 -5.89407900E+00  0.00000000E+00
    7681  2.57771854E+00  6.64463287E+00  4.41511461E+01  6.66666666E-01  3.57292879E-28  0.00000000E+00 -6.17618711E+00 -5.89407900E+00  0.00000000E+00
    7691  2.57771862E+00  6.64463330E+00  4.41511518E+01  6.66666666E-01  3.56532090E-28  0.00000000E+00 -6.17618712E+00 -5.89407899E+00  0.00000000E+00
    7701  2.57771870E+00  6.64463373E+00  4.41511575E+01  6.66666666E-01  3.55773188E-28  0.00000000E+00 -6.17618712E+00 -5.89407899E+00  0.00000000E+00
    7711  2.57771879E+00  6.64463415E+00  4.41511632E+01  6.66666666E-01  3.55015988E-28  0.00000000E+00 -6.17618713E+00 -5.89407899E+00  0.00000000E+00
    7721  2.57771887E+00  6.64463458E+00  4.41511688E+01  6.66666666E-01  3.54260525E-28  0.00000000E+00 -6.17618713E+00 -5.89407899E+00  0.00000000E+00
    7731  2.57771895E+00  6.64463500E+00  4.41511745E+01  6.66666666E-01  3.53507039E-28  0.00000000E+00 -6.17618714E+00 -5.89407899E+00  0.00000000E+00
    7741  2.57771903E+00  6.64463542E+00  4.41511801E+01  6.66666666E-01  3.52755308E-28  0.00000000E+00 -6.17618714E+00 -5.89407899E+00  0.00000000E+00
    7751  2.57771912E+00  6.64463584E+00  4.41511856E+01  6.66666666E-01  3.52005138E-28  0.00000000E+00 -6.17618715E+00 -5.89407899E+00  0.00000000E+00
    7761  2.57771920E+00  6.64463626E+00  4.41511912E+01  6.66666666E-01  3.51256783E-28  0.00000000E+00 -6.17618715E+00 -5.89407898E+00  0.00000000E+00
    7771  2.57771928E+00  6.64463668E+00  4.41511967E+01  6.66666666E-01  3.50510171E-28  0.00000000E+00 -6.17618716E+00 -5.89407898E+00  0.00000000E+00
    7781  2.57771936E+00  6.64463709E+00  4.41512022E+01  6.66666666E-01  3.49765331E-28  0.00000000E+00 -6.17618716E+00 -5.89407898E+00  0.00000000E+00
    7791  2.57771944E+00  6.64463750E+00  4.41512077E+01  6.66666666E-01  3.49022260E-28  0.00000000E+00 -6.17618717E+00 -5.89407898E+00  0.00000000E+00
    7801  2.57771952E+00  6.64463791E+00  4.41512131E+01  6.66666666E-01  3.48281371E-28  0.00000000E+00 -6.17618717E+00 -5.89407898E+00  0.00000000E+00
    7811  2.57771960E+00  6.64463832E+00  4.41512185E+01  6.66666666E-01  3.47542106E-28  0.00000000E+00 -6.17618718E+00 -5.89407898E+00  0.00000000E+00
    7821  2.57771967E+00  6.64463872E+00  4.41512239E+01  6.66666666E-01  3.46804440E-28  0.00000000E+00 -6.17618718E+00 -5.89407898E+00  0.00000000E+00
    7831  2.57771975E+00  6.64463913E+00  4.41512293E+01  6.66666666E-01  3.46068382E-28  0.00000000E+00 -6.17618719E+00 -5.89407898E+00  0.00000000E+00
    7841  2.57771983E+00  6.64463953E+00  4.41512346E+01  6.66666666E-01  3.45334262E-28  0.00000000E+00 -6.17618720E+00 -5.89407898E+00  0.00000000E+00
    7851  2.57771991E+00  6.64463993E+00  4.41512399E+01  6.66666666E-01  3.44601873E-28  0.00000000E+00 -6.17618720E+00 -5.89407897E+00  0.00000000E+00
    7861  2.57771998E+00  6.64464033E+00  4.41512452E+01  6.66666666E-01  3.43871376E-28  0.00000000E+00 -6.17618721E+00 -5.89407897E+00  0.00000000E+00
    7871  2.57772006E+00  6.64464072E+00  4.41512505E+01  6.66666666E-01  3.43142563E-28  0.00000000E+00 -6.17618721E+00 -5.89407897E+00  0.00000000E+00
    7881  2.57772014E+00  6.64464112E+00  4.41512557E+01  6.66666666E-01  3.42414881E-28  0.00000000E+00 -6.17618722E+00 -5.89407897E+00  0.00000000E+00
    7891  2.57772021E+00  6.64464151E+00  4.41512609E+01  6.66666666E-01  3.41689513E-28  0.00000000E+00 -6.17618722E+00 -5.89407897E+00  0.00000000E+00
    7901  2.57772029E+00  6.64464190E+00  4.41512661E+01  6.66666666E-01  3.40966072E-28  0.00000000E+00 -6.17618723E+00 -5.89407897E+00  0.00000000E+00
    7911  2.57772037E+00  6.64464229E+00  4.41512713E+01  6.66666666E-01  3.40244267E-28  0.00000000E+00 -6.17618723E+00 -5.89407897E+00  0.00000000E+00
    7921  2.57772044E+00  6.64464267E+00  4.41512764E+01  6.66666666E-01  3.39523566E-28  0.00000000E+00 -6.17618724E+00 -5.89407897E+00  0.00000000E+00
    7931  2.57772051E+00  6.64464306E+00  4.41512815E+01  6.66666666E-01  3.38805023E-28  0.00000000E+00 -6.17618724E+00 -5.89407897E+00  0.00000000E+00
    7941  2.57772059E+00  6.64464344E+00  4.41512866E+01  6.66666666E-01  3.38088740E-28  0.00000000E+00 -6.17618724E+00 -5.89407896E+00  0.00000000E+00
