   #Iter                 Tot                 Exc                 Ani                  DM                  PD               BiqDM                  BQ                 Dip              Zeeman                 LSF                Chir                Ring                  SA
   44850 -2.66973000E-01 -2.64705060E-01  0.00000000E+00 -2.26766855E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.71246614E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44900 -2.76791656E-01 -2.74189868E-01  0.00000000E+00 -2.60156095E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.27258712E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   44950 -2.64452136E-01 -2.62145014E-01  0.00000000E+00 -2.31035506E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.23331554E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45000 -2.70927946E-01 -2.68552586E-01  0.00000000E+00 -2.37667267E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.31268384E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45050 -2.78679931E-01 -2.76327741E-01  0.00000000E+00 -2.35412227E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.93202503E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45100 -2.70637211E-01 -2.67949578E-01  0.00000000E+00 -2.68790427E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.71159450E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45150 -2.76809992E-01 -2.73717820E-01  0.00000000E+00 -3.08948339E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.68908214E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45200 -2.78455611E-01 -2.75737241E-01  0.00000000E+00 -2.71663443E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.73635034E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45250 -2.75762027E-01 -2.72828628E-01  0.00000000E+00 -2.93608299E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.68397730E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45300 -2.78401275E-01 -2.75350708E-01  0.00000000E+00 -3.04822158E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.34503462E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45350 -2.80759118E-01 -2.78105808E-01  0.00000000E+00 -2.65223481E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.07537987E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45400 -2.75667760E-01 -2.72304695E-01  0.00000000E+00 -3.36319917E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.33793640E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45450 -2.71776340E-01 -2.69153828E-01  0.00000000E+00 -2.62493473E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.42301910E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45800 -2.75726251E-01 -2.72727320E-01  0.00000000E+00 -2.99796736E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.63948749E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45850 -2.72778161E-01 -2.70432020E-01  0.00000000E+00 -2.34639135E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.50514628E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45900 -2.84457300E-01 -2.81988742E-01  0.00000000E+00 -2.47235562E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.79693604E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   45950 -2.71471416E-01 -2.68513953E-01  0.00000000E+00 -2.96161711E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.15400391E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46000 -2.70472025E-01 -2.68139323E-01  0.00000000E+00 -2.33046335E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.23858821E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46050 -2.75430681E-01 -2.72908618E-01  0.00000000E+00 -2.52053260E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.53006111E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46100 -2.75431185E-01 -2.72897605E-01  0.00000000E+00 -2.53240378E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.17564032E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46150 -2.76314790E-01 -2.73611446E-01  0.00000000E+00 -2.70008895E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.25467268E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46200 -2.77281823E-01 -2.73852288E-01  0.00000000E+00 -3.43068790E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.15284045E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46250 -2.78448448E-01 -2.75980121E-01  0.00000000E+00 -2.46452394E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.80372812E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46300 -2.74297228E-01 -2.71479914E-01  0.00000000E+00 -2.81616965E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.14442207E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46350 -2.70577915E-01 -2.68027889E-01  0.00000000E+00 -2.55054474E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.18754166E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46400 -2.69013264E-01 -2.66103069E-01  0.00000000E+00 -2.91143926E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.24435499E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46450 -2.75818705E-01 -2.73610303E-01  0.00000000E+00 -2.21150671E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.10531022E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46500 -2.89347606E-01 -2.87135458E-01  0.00000000E+00 -2.21518575E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.03800332E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46550 -2.78542578E-01 -2.76018871E-01  0.00000000E+00 -2.51931718E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.39014056E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46600 -2.77654805E-01 -2.75088860E-01  0.00000000E+00 -2.56091726E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.02786772E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   46650 -2.75612426E-01 -2.72865264E-01  0.00000000E+00 -2.75025271E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.09096388E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56250 -2.78510463E-01 -2.76073736E-01  0.00000000E+00 -2.43549117E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.23598042E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56300 -2.74987728E-01 -2.72423403E-01  0.00000000E+00 -2.56314437E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.18041953E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56350 -2.78874801E-01 -2.76178296E-01  0.00000000E+00 -2.69613555E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.69176734E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56400 -2.77145673E-01 -2.74846350E-01  0.00000000E+00 -2.29821790E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.10551415E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56450 -2.82443405E-01 -2.79853176E-01  0.00000000E+00 -2.59259616E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.36749470E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56500 -2.79920101E-01 -2.77659856E-01  0.00000000E+00 -2.25685810E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.38743832E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56550 -2.80492954E-01 -2.77962614E-01  0.00000000E+00 -2.52861711E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.72282000E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56600 -2.72429874E-01 -2.69722434E-01  0.00000000E+00 -2.70663423E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.05798068E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56650 -2.66393736E-01 -2.63509875E-01  0.00000000E+00 -2.88184517E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.01626133E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56700 -2.75197710E-01 -2.72533265E-01  0.00000000E+00 -2.66601911E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.57359028E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56750 -2.74210698E-01 -2.72269255E-01  0.00000000E+00 -1.94134403E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.88022382E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56800 -2.81578770E-01 -2.79465119E-01  0.00000000E+00 -2.11226449E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.38666645E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56850 -2.78925109E-01 -2.76414011E-01  0.00000000E+00 -2.51144383E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.46598789E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56900 -2.77249797E-01 -2.74608308E-01  0.00000000E+00 -2.64084391E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -6.44920819E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   56950 -2.72575583E-01 -2.70203425E-01  0.00000000E+00 -2.37154269E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -6.15775722E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   57000 -2.75711109E-01 -2.73039721E-01  0.00000000E+00 -2.67114582E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.42012902E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   57050 -2.68440936E-01 -2.65877256E-01  0.00000000E+00 -2.56705786E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.37779244E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   57100 -2.82297776E-01 -2.79683580E-01  0.00000000E+00 -2.61083966E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.35645842E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   57150 -2.73595585E-01 -2.71120080E-01  0.00000000E+00 -2.47780920E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.30379790E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   58800 -2.72315834E-01 -2.70110535E-01  0.00000000E+00 -2.20529914E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.94676654E-10  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   58850 -2.74318744E-01 -2.71904162E-01  0.00000000E+00 -2.41290966E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.67281360E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   58900 -2.67842619E-01 -2.65267595E-01  0.00000000E+00 -2.57475482E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.68985979E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   58950 -2.76554040E-01 -2.73742150E-01  0.00000000E+00 -2.81401572E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.12584933E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59000 -2.73785568E-01 -2.71252521E-01  0.00000000E+00 -2.53490480E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.85828210E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59050 -2.72348431E-01 -2.69486113E-01  0.00000000E+00 -2.86052562E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.79193399E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59100 -2.71234113E-01 -2.68053915E-01  0.00000000E+00 -3.17943362E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.64474440E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59150 -2.75437017E-01 -2.72446790E-01  0.00000000E+00 -2.98621243E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.01445018E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59200 -2.73930434E-01 -2.71575764E-01  0.00000000E+00 -2.35425709E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.13463861E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59250 -2.75132528E-01 -2.71756619E-01  0.00000000E+00 -3.37589739E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.16443076E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59300 -2.73472593E-01 -2.70674116E-01  0.00000000E+00 -2.79707293E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.40419559E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59350 -2.68263412E-01 -2.65872963E-01  0.00000000E+00 -2.39338980E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.94060155E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59400 -2.73566010E-01 -2.71060641E-01  0.00000000E+00 -2.50232110E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.04796995E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59450 -2.75538810E-01 -2.73061155E-01  0.00000000E+00 -2.48135705E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.70182993E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59500 -2.71468332E-01 -2.69130185E-01  0.00000000E+00 -2.33622676E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.91990140E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59550 -2.74341808E-01 -2.71781548E-01  0.00000000E+00 -2.55979439E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.65248793E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59600 -2.73864694E-01 -2.70492698E-01  0.00000000E+00 -3.36800546E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.99123437E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59650 -2.75570377E-01 -2.72567964E-01  0.00000000E+00 -3.00117619E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.23736564E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   59700 -2.76662158E-01 -2.73420354E-01  0.00000000E+00 -3.23620709E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.59659909E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61500 -2.70760183E-01 -2.67738183E-01  0.00000000E+00 -3.02478250E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.78264248E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61550 -2.78519988E-01 -2.75749099E-01  0.00000000E+00 -2.77231982E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.43129715E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61600 -2.72234949E-01 -2.69147858E-01  0.00000000E+00 -3.08680409E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.86214712E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61650 -2.74372854E-01 -2.71842699E-01  0.00000000E+00 -2.53029953E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.45207391E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61700 -2.76995644E-01 -2.74625840E-01  0.00000000E+00 -2.37453822E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.73460753E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61750 -2.78544931E-01 -2.76513913E-01  0.00000000E+00 -2.03198152E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.62773555E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61800 -2.75499250E-01 -2.73263900E-01  0.00000000E+00 -2.23599616E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.46502221E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61850 -2.74446144E-01 -2.71966414E-01  0.00000000E+00 -2.48275505E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.02460572E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61900 -2.86429165E-01 -2.83685893E-01  0.00000000E+00 -2.74494772E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.67643143E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   61950 -2.68075701E-01 -2.65293449E-01  0.00000000E+00 -2.78167265E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.79547314E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62000 -2.71978105E-01 -2.69496479E-01  0.00000000E+00 -2.48139768E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.28286997E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62050 -2.68635689E-01 -2.65767239E-01  0.00000000E+00 -2.86801812E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.31947863E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62100 -2.71090821E-01 -2.68180211E-01  0.00000000E+00 -2.90980894E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.01060005E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62150 -2.75202119E-01 -2.72799908E-01  0.00000000E+00 -2.40912821E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.91685044E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62200 -2.76743924E-01 -2.74703616E-01  0.00000000E+00 -2.04384090E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.53357548E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62250 -2.75983769E-01 -2.73131686E-01  0.00000000E+00 -2.85570178E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.61902658E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62300 -2.64714816E-01 -2.61993213E-01  0.00000000E+00 -2.72261499E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.01155066E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62350 -2.78374039E-01 -2.75278954E-01  0.00000000E+00 -3.09399560E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.08911979E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   62400 -2.77224938E-01 -2.74576489E-01  0.00000000E+00 -2.65069887E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.25015832E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71150 -2.81148163E-01 -2.79291118E-01  0.00000000E+00 -1.85690496E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.39755429E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71200 -2.75307218E-01 -2.72687795E-01  0.00000000E+00 -2.61807818E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.34426063E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71250 -2.73119032E-01 -2.69562267E-01  0.00000000E+00 -3.55729718E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.32568862E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71300 -2.75015852E-01 -2.72548536E-01  0.00000000E+00 -2.47427429E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.95847166E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71350 -2.75754068E-01 -2.72659535E-01  0.00000000E+00 -3.09563602E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.10296210E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71400 -2.78642763E-01 -2.75796829E-01  0.00000000E+00 -2.84519647E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.38232178E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71450 -2.76862967E-01 -2.74504874E-01  0.00000000E+00 -2.35509731E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.99589301E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71500 -2.69480487E-01 -2.66950282E-01  0.00000000E+00 -2.52884556E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.35928829E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71550 -2.78556741E-01 -2.76101889E-01  0.00000000E+00 -2.44641628E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.43548115E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71600 -2.71864941E-01 -2.69035599E-01  0.00000000E+00 -2.82852614E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.16076783E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71650 -2.78955430E-01 -2.76551338E-01  0.00000000E+00 -2.39962325E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.46808848E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71700 -2.75720753E-01 -2.73588973E-01  0.00000000E+00 -2.13368443E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.90446083E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71750 -2.71260646E-01 -2.68430057E-01  0.00000000E+00 -2.82981523E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.74020818E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71800 -2.69312821E-01 -2.66318712E-01  0.00000000E+00 -2.99518908E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.07944396E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71850 -2.76522600E-01 -2.73897350E-01  0.00000000E+00 -2.62522451E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47995691E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71900 -2.78225995E-01 -2.75321303E-01  0.00000000E+00 -2.90804327E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.35145471E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   71950 -2.75286079E-01 -2.72243702E-01  0.00000000E+00 -3.04196085E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.15867187E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72000 -2.73819521E-01 -2.71436991E-01  0.00000000E+00 -2.38403356E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.50406756E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72050 -2.71185527E-01 -2.68647252E-01  0.00000000E+00 -2.53763823E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -6.35965108E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72400 -2.73368561E-01 -2.70960583E-01  0.00000000E+00 -2.40805509E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  7.74848646E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72450 -2.73427668E-01 -2.71128303E-01  0.00000000E+00 -2.30123427E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.87002836E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72500 -2.72088482E-01 -2.69764499E-01  0.00000000E+00 -2.32609950E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.11615210E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   72550 -2.72658880E-01 -2.70401583E-01  0.00000000E+00 -2.25681418E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.82535458E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
