   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    6371  5.68653638E-02  3.81675486E-03  2.45294508E-05  4.38721979E-01  5.26175851E-03  7.96628826E-01 -2.56688594E+00 -2.53389386E+00  0.00000000E+00
    6381  5.68588548E-02  3.81483212E-03  2.44917013E-05  4.39020696E-01  5.25108757E-03  7.96812713E-01 -2.56683098E+00 -2.53383847E+00  0.00000000E+00
    6391  5.68753104E-02  3.81556369E-03  2.44773155E-05  4.39565172E-01  5.24080033E-03  7.95372584E-01 -2.56682293E+00 -2.53383148E+00  0.00000000E+00
    6401  5.69264781E-02  3.82283140E-03  2.45705599E-05  4.39567246E-01  5.25383756E-03  7.96057387E-01 -2.56688566E+00 -2.53389727E+00  0.00000000E+00
    6411  5.69668469E-02  3.82706856E-03  2.45999306E-05  4.40139094E-01  5.25058369E-03  8.01024415E-01 -2.56692386E+00 -2.53393479E+00  0.00000000E+00
    6421  5.69575944E-02  3.82531680E-03  2.45720183E-05  4.40262040E-01  5.24428791E-03  7.98945795E-01 -2.56693445E+00 -2.53394466E+00  0.00000000E+00
    6431  5.69771643E-02  3.82846761E-03  2.46092272E-05  4.40336779E-01  5.25260003E-03  7.99874283E-01 -2.56692204E+00 -2.53393114E+00  0.00000000E+00
    6441  5.69899542E-02  3.82925179E-03  2.46006113E-05  4.40761842E-01  5.24652291E-03  8.03552627E-01 -2.56689898E+00 -2.53390811E+00  0.00000000E+00
    6451  5.69677483E-02  3.82576474E-03  2.45550315E-05  4.40779967E-01  5.23789127E-03  8.01488001E-01 -2.56689942E+00 -2.53391257E+00  0.00000000E+00
    6461  5.69789733E-02  3.82602036E-03  2.45357441E-05  4.41293883E-01  5.22865578E-03  7.99752504E-01 -2.56688835E+00 -2.53390716E+00  0.00000000E+00
    6471  5.69567902E-02  3.82268994E-03  2.44914387E-05  4.41330584E-01  5.22140985E-03  7.98826839E-01 -2.56690023E+00 -2.53391927E+00  0.00000000E+00
    6481  5.69492371E-02  3.82087578E-03  2.44574168E-05  4.41576747E-01  5.21280260E-03  7.97776710E-01 -2.56695588E+00 -2.53396797E+00  0.00000000E+00
    6491  5.69553760E-02  3.82120763E-03  2.44524727E-05  4.41786604E-01  5.20948718E-03  7.98014793E-01 -2.56693314E+00 -2.53394266E+00  0.00000000E+00
    6501  5.69891204E-02  3.82539824E-03  2.45050071E-05  4.41812289E-01  5.21260603E-03  7.99353015E-01 -2.56685861E+00 -2.53387292E+00  0.00000000E+00
    6511  5.69351250E-02  3.81960940E-03  2.44512549E-05  4.41347185E-01  5.21587768E-03  8.00843572E-01 -2.56678798E+00 -2.53380529E+00  0.00000000E+00
    6521  5.69149709E-02  3.81645902E-03  2.44094243E-05  4.41381808E-01  5.20815468E-03  7.99500903E-01 -2.56682006E+00 -2.53383779E+00  0.00000000E+00
    6531  5.69926545E-02  3.82653137E-03  2.45111803E-05  4.42002293E-01  5.21919631E-03  8.00515926E-01 -2.56687947E+00 -2.53389108E+00  0.00000000E+00
    6541  5.70365162E-02  3.83205629E-03  2.45800114E-05  4.42047707E-01  5.22391955E-03  8.00374830E-01 -2.56690220E+00 -2.53390370E+00  0.00000000E+00
    6551  5.70468379E-02  3.83256016E-03  2.45699403E-05  4.42422955E-01  5.21784035E-03  7.99838787E-01 -2.56692196E+00 -2.53391626E+00  0.00000000E+00
    6561  5.70307916E-02  3.82976063E-03  2.45278160E-05  4.42564833E-01  5.20909617E-03  8.02083373E-01 -2.56696540E+00 -2.53394957E+00  0.00000000E+00
    6571  5.70171358E-02  3.82785999E-03  2.45029734E-05  4.42576281E-01  5.20599890E-03  8.01611354E-01 -2.56696678E+00 -2.53394499E+00  0.00000000E+00
    6581  5.70076675E-02  3.82578247E-03  2.44641877E-05  4.42854023E-01  5.19699384E-03  8.00900933E-01 -2.56698606E+00 -2.53396747E+00  0.00000000E+00
    6591  5.70335646E-02  3.82897233E-03  2.44870241E-05  4.43262727E-01  5.19912822E-03  8.02882582E-01 -2.56706713E+00 -2.53404656E+00  0.00000000E+00
    6601  5.69633434E-02  3.82151413E-03  2.44236926E-05  4.42533042E-01  5.20406245E-03  8.01830883E-01 -2.56704259E+00 -2.53402308E+00  0.00000000E+00
    6611  5.68858912E-02  3.81372965E-03  2.43595617E-05  4.41724704E-01  5.21338787E-03  8.01318493E-01 -2.56706864E+00 -2.53404367E+00  0.00000000E+00
    6621  5.68813347E-02  3.81331639E-03  2.43482063E-05  4.41863997E-01  5.21433650E-03  8.01437437E-01 -2.56710529E+00 -2.53407914E+00  0.00000000E+00
    6631  5.68827266E-02  3.81257495E-03  2.43256353E-05  4.42164490E-01  5.20621684E-03  7.99737274E-01 -2.56713032E+00 -2.53410130E+00  0.00000000E+00
    6641  5.69024432E-02  3.81424280E-03  2.43221118E-05  4.42732962E-01  5.20102253E-03  7.97668773E-01 -2.56714236E+00 -2.53410764E+00  0.00000000E+00
    6651  5.68499271E-02  3.80838794E-03  2.42704433E-05  4.42205675E-01  5.20209615E-03  7.97186209E-01 -2.56709934E+00 -2.53406813E+00  0.00000000E+00
    6661  5.68707494E-02  3.81147065E-03  2.43064998E-05  4.42280267E-01  5.20854623E-03  7.96930624E-01 -2.56709760E+00 -2.53406114E+00  0.00000000E+00
    6671  5.68224469E-02  3.80520032E-03  2.42435207E-05  4.41890538E-01  5.20151961E-03  7.96216399E-01 -2.56705810E+00 -2.53402154E+00  0.00000000E+00
    6681  5.67917600E-02  3.80155247E-03  2.42057592E-05  4.41689913E-01  5.20006334E-03  7.95979239E-01 -2.56704793E+00 -2.53401253E+00  0.00000000E+00
    6691  5.67472951E-02  3.79612475E-03  2.41502034E-05  4.41377293E-01  5.19664133E-03  7.94351826E-01 -2.56707593E+00 -2.53404283E+00  0.00000000E+00
    6701  5.67078550E-02  3.79074772E-03  2.40925825E-05  4.41128019E-01  5.18849850E-03  7.97185602E-01 -2.56698690E+00 -2.53395718E+00  0.00000000E+00
    6711  5.66609108E-02  3.78519057E-03  2.40380394E-05  4.40754769E-01  5.18637661E-03  7.96383310E-01 -2.56699289E+00 -2.53396592E+00  0.00000000E+00
    6721  5.66680652E-02  3.78588936E-03  2.40430232E-05  4.40845292E-01  5.18536583E-03  7.99058472E-01 -2.56708495E+00 -2.53405612E+00  0.00000000E+00
    6731  5.67162718E-02  3.79133817E-03  2.40821235E-05  4.41544621E-01  5.18521182E-03  7.98496392E-01 -2.56707765E+00 -2.53405034E+00  0.00000000E+00
    6741  5.67094838E-02  3.79066832E-03  2.40688739E-05  4.41654597E-01  5.18611502E-03  7.98173688E-01 -2.56705485E+00 -2.53403138E+00  0.00000000E+00
    6751  5.67748381E-02  3.79963802E-03  2.41810584E-05  4.41697460E-01  5.20012930E-03  7.99734501E-01 -2.56698463E+00 -2.53397127E+00  0.00000000E+00
    6761  5.67667089E-02  3.79830769E-03  2.41595734E-05  4.41802714E-01  5.19645365E-03  8.00257217E-01 -2.56693742E+00 -2.53392926E+00  0.00000000E+00
    6771  5.67046441E-02  3.79210760E-03  2.41045922E-05  4.41250393E-01  5.20405619E-03  8.00940112E-01 -2.56698923E+00 -2.53398387E+00  0.00000000E+00
    6781  5.67463776E-02  3.79733423E-03  2.41513681E-05  4.41706164E-01  5.20849531E-03  8.00791854E-01 -2.56695861E+00 -2.53394992E+00  0.00000000E+00
    6791  5.67136599E-02  3.79349663E-03  2.41110348E-05  4.41510270E-01  5.20736323E-03  8.00758474E-01 -2.56697955E+00 -2.53397218E+00  0.00000000E+00
    6801  5.66985341E-02  3.79175578E-03  2.40902706E-05  4.41478740E-01  5.20713400E-03  7.99780323E-01 -2.56697990E+00 -2.53397305E+00  0.00000000E+00
    6811  5.66514885E-02  3.78621102E-03  2.40359634E-05  4.41104455E-01  5.20521969E-03  7.99068772E-01 -2.56695808E+00 -2.53395556E+00  0.00000000E+00
    6821  5.66265279E-02  3.78325940E-03  2.40042669E-05  4.40970209E-01  5.20409946E-03  7.98415558E-01 -2.56694528E+00 -2.53394354E+00  0.00000000E+00
    6831  5.65715210E-02  3.77756394E-03  2.39545703E-05  4.40444095E-01  5.20889315E-03  7.98657063E-01 -2.56698418E+00 -2.53398019E+00  0.00000000E+00
    6841  5.66352942E-02  3.78631887E-03  2.40693939E-05  4.40358997E-01  5.22274835E-03  7.97196086E-01 -2.56698901E+00 -2.53398182E+00  0.00000000E+00
    6851  5.66205507E-02  3.78424210E-03  2.40406049E-05  4.40414683E-01  5.21907576E-03  7.98842523E-01 -2.56692680E+00 -2.53392354E+00  0.00000000E+00
    6861  5.66662704E-02  3.78953840E-03  2.40855567E-05  4.40934350E-01  5.22013026E-03  7.97262835E-01 -2.56689760E+00 -2.53388894E+00  0.00000000E+00
    6871  5.66437171E-02  3.78699216E-03  2.40546250E-05  4.40901244E-01  5.22021393E-03  7.97349722E-01 -2.56684321E+00 -2.53382791E+00  0.00000000E+00
    6881  5.67050668E-02  3.79390837E-03  2.41019829E-05  4.41841112E-01  5.21987366E-03  7.97905986E-01 -2.56690193E+00 -2.53388522E+00  0.00000000E+00
    6891  5.67476443E-02  3.80078449E-03  2.42177014E-05  4.41188707E-01  5.23833317E-03  8.00101640E-01 -2.56685066E+00 -2.53382912E+00  0.00000000E+00
    6901  5.67420698E-02  3.79920008E-03  2.41867267E-05  4.41437841E-01  5.22974443E-03  8.00404479E-01 -2.56687623E+00 -2.53385068E+00  0.00000000E+00
    6911  5.67096699E-02  3.79525142E-03  2.41460041E-05  4.41217349E-01  5.22728234E-03  7.99086594E-01 -2.56688687E+00 -2.53385715E+00  0.00000000E+00
    6921  5.67266127E-02  3.79715839E-03  2.41609323E-05  4.41433343E-01  5.22714738E-03  8.00372146E-01 -2.56691629E+00 -2.53388114E+00  0.00000000E+00
    6931  5.67442991E-02  3.79947408E-03  2.41989912E-05  4.41235207E-01  5.22993401E-03  8.01136189E-01 -2.56688426E+00 -2.53385191E+00  0.00000000E+00
    6941  5.67070677E-02  3.79468570E-03  2.41484648E-05  4.40993766E-01  5.22484058E-03  7.99795683E-01 -2.56690973E+00 -2.53387646E+00  0.00000000E+00
    6951  5.67063673E-02  3.79356798E-03  2.41196929E-05  4.41330739E-01  5.21547109E-03  7.98091023E-01 -2.56692264E+00 -2.53388837E+00  0.00000000E+00
    6961  5.67419428E-02  3.79777303E-03  2.41599334E-05  4.41637213E-01  5.21699678E-03  7.96259540E-01 -2.56693844E+00 -2.53390646E+00  0.00000000E+00
    6971  5.67774615E-02  3.80267347E-03  2.42226538E-05  4.41629588E-01  5.22483302E-03  7.95401390E-01 -2.56694213E+00 -2.53390877E+00  0.00000000E+00
    6981  5.67799547E-02  3.80435906E-03  2.42649300E-05  4.41150599E-01  5.23748888E-03  7.95642152E-01 -2.56689441E+00 -2.53385947E+00  0.00000000E+00
    6991  5.68076575E-02  3.80808854E-03  2.43021804E-05  4.41388451E-01  5.24274797E-03  7.94214294E-01 -2.56691545E+00 -2.53387829E+00  0.00000000E+00
    7001  5.68215164E-02  3.80913316E-03  2.42983202E-05  4.41783477E-01  5.23796380E-03  7.93724338E-01 -2.56692411E+00 -2.53387959E+00  0.00000000E+00
    7011  5.68647636E-02  3.81415819E-03  2.43381912E-05  4.42339811E-01  5.23894221E-03  7.92305835E-01 -2.56691537E+00 -2.53386933E+00  0.00000000E+00
    7021  5.69061833E-02  3.82035923E-03  2.44383384E-05  4.41861456E-01  5.25237603E-03  7.91423039E-01 -2.56691873E+00 -2.53387530E+00  0.00000000E+00
    7031  5.69252259E-02  3.82224562E-03  2.44578059E-05  4.41968062E-01  5.24983795E-03  7.90007391E-01 -2.56694113E+00 -2.53389698E+00  0.00000000E+00
    7041  5.68775325E-02  3.81654017E-03  2.44013272E-05  4.41590859E-01  5.24733103E-03  7.88924982E-01 -2.56697786E+00 -2.53393972E+00  0.00000000E+00
    7051  5.69119413E-02  3.82030309E-03  2.44265513E-05  4.42114261E-01  5.24595548E-03  7.88632038E-01 -2.56699568E+00 -2.53395959E+00  0.00000000E+00
    7061  5.68672263E-02  3.81604835E-03  2.43878709E-05  4.41754930E-01  5.25347142E-03  7.88083246E-01 -2.56695566E+00 -2.53392078E+00  0.00000000E+00
    7071  5.68796446E-02  3.81918931E-03  2.44701591E-05  4.40792269E-01  5.26906871E-03  7.87520209E-01 -2.56697154E+00 -2.53393584E+00  0.00000000E+00
    7081  5.69159913E-02  3.82344942E-03  2.45034364E-05  4.41278939E-01  5.27018778E-03  7.90014954E-01 -2.56699057E+00 -2.53395488E+00  0.00000000E+00
    7091  5.70216652E-02  3.83839336E-03  2.46897574E-05  4.41405560E-01  5.29639083E-03  7.89932704E-01 -2.56696734E+00 -2.53393223E+00  0.00000000E+00
    7101  5.70386577E-02  3.84298319E-03  2.47877918E-05  4.40526376E-01  5.32031930E-03  7.89919886E-01 -2.56697262E+00 -2.53393707E+00  0.00000000E+00
    7111  5.70224920E-02  3.84097440E-03  2.47618961E-05  4.40526116E-01  5.31883115E-03  7.89588433E-01 -2.56699201E+00 -2.53395125E+00  0.00000000E+00
    7121  5.69951656E-02  3.83778809E-03  2.47284117E-05  4.40354539E-01  5.31819398E-03  7.88476639E-01 -2.56696097E+00 -2.53391767E+00  0.00000000E+00
    7131  5.69523567E-02  3.83283533E-03  2.46783599E-05  4.40042949E-01  5.31751906E-03  7.87115925E-01 -2.56698273E+00 -2.53394111E+00  0.00000000E+00
    7141  5.69426211E-02  3.83141272E-03  2.46510027E-05  4.40248249E-01  5.31468754E-03  7.87669289E-01 -2.56701596E+00 -2.53396779E+00  0.00000000E+00
    7151  5.69441734E-02  3.83160074E-03  2.46512862E-05  4.40296744E-01  5.31478889E-03  7.87709946E-01 -2.56703042E+00 -2.53398192E+00  0.00000000E+00
    7161  5.69092686E-02  3.82736815E-03  2.46058078E-05  4.40093001E-01  5.31245566E-03  7.88419587E-01 -2.56698124E+00 -2.53393215E+00  0.00000000E+00
    7171  5.69231434E-02  3.82801417E-03  2.45915601E-05  4.40606067E-01  5.30403290E-03  7.88926146E-01 -2.56695273E+00 -2.53390069E+00  0.00000000E+00
    7181  5.68993493E-02  3.82442164E-03  2.45466505E-05  4.40578117E-01  5.29605356E-03  7.92039424E-01 -2.56691171E+00 -2.53385427E+00  0.00000000E+00
    7191  5.69041468E-02  3.82658099E-03  2.45943796E-05  4.40122778E-01  5.31061264E-03  7.92304319E-01 -2.56691375E+00 -2.53385779E+00  0.00000000E+00
    7201  5.69257593E-02  3.82816771E-03  2.45893536E-05  4.40701123E-01  5.30273087E-03  7.93907566E-01 -2.56692820E+00 -2.53387734E+00  0.00000000E+00
    7211  5.68898752E-02  3.82327590E-03  2.45352525E-05  4.40502695E-01  5.29544275E-03  7.92940814E-01 -2.56693879E+00 -2.53388796E+00  0.00000000E+00
    7221  5.69059306E-02  3.82655056E-03  2.45762947E-05  4.40525573E-01  5.30850607E-03  7.93044579E-01 -2.56691258E+00 -2.53386603E+00  0.00000000E+00
    7231  5.69314401E-02  3.83131198E-03  2.46649024E-05  4.39903176E-01  5.32526805E-03  7.92773555E-01 -2.56695038E+00 -2.53389877E+00  0.00000000E+00
    7241  5.69635491E-02  3.83626899E-03  2.47370280E-05  4.39716074E-01  5.33699892E-03  7.91956597E-01 -2.56694476E+00 -2.53389248E+00  0.00000000E+00
    7251  5.69719607E-02  3.83645972E-03  2.47238812E-05  4.40069522E-01  5.33007154E-03  7.93183879E-01 -2.56691003E+00 -2.53385866E+00  0.00000000E+00
    7261  5.69695720E-02  3.83565146E-03  2.47106839E-05  4.40132527E-01  5.32523391E-03  7.93129250E-01 -2.56689700E+00 -2.53384787E+00  0.00000000E+00
    7271  5.69378294E-02  3.83115726E-03  2.46597566E-05  4.39974797E-01  5.31730650E-03  7.92960169E-01 -2.56687558E+00 -2.53382392E+00  0.00000000E+00
    7281  5.69167050E-02  3.82878068E-03  2.46319655E-05  4.39911270E-01  5.31756392E-03  7.93547378E-01 -2.56685343E+00 -2.53379447E+00  0.00000000E+00
    7291  5.69322489E-02  3.82962890E-03  2.46186592E-05  4.40461780E-01  5.30924892E-03  7.95555998E-01 -2.56684906E+00 -2.53379079E+00  0.00000000E+00
    7301  5.70001712E-02  3.83929809E-03  2.47551552E-05  4.40189897E-01  5.32667094E-03  7.94077647E-01 -2.56687264E+00 -2.53381451E+00  0.00000000E+00
    7311  5.70033535E-02  3.83898475E-03  2.47409768E-05  4.40419190E-01  5.32056956E-03  7.94383317E-01 -2.56684899E+00 -2.53379213E+00  0.00000000E+00
    7321  5.70071149E-02  3.83898666E-03  2.47364890E-05  4.40521250E-01  5.31671691E-03  7.95556896E-01 -2.56690660E+00 -2.53384220E+00  0.00000000E+00
    7331  5.70303965E-02  3.84085745E-03  2.47338900E-05  4.41124859E-01  5.30964041E-03  7.94068044E-01 -2.56691969E+00 -2.53385288E+00  0.00000000E+00
    7341  5.70457676E-02  3.84255237E-03  2.47551863E-05  4.41137006E-01  5.30911209E-03  7.94429949E-01 -2.56696878E+00 -2.53389729E+00  0.00000000E+00
    7351  5.70229791E-02  3.83985485E-03  2.47218138E-05  4.41105983E-01  5.30822713E-03  7.92726998E-01 -2.56694162E+00 -2.53387277E+00  0.00000000E+00
    7361  5.70355806E-02  3.84243240E-03  2.47559615E-05  4.41084602E-01  5.31851663E-03  7.91194977E-01 -2.56691919E+00 -2.53385321E+00  0.00000000E+00
    7371  5.70421353E-02  3.84334312E-03  2.47667435E-05  4.41106146E-01  5.31998733E-03  7.91507047E-01 -2.56691909E+00 -2.53385137E+00  0.00000000E+00
    7381  5.70435422E-02  3.84448328E-03  2.47938908E-05  4.40825348E-01  5.32882771E-03  7.91968568E-01 -2.56695686E+00 -2.53388514E+00  0.00000000E+00
    7391  5.70360291E-02  3.84283665E-03  2.47665060E-05  4.40964177E-01  5.32170285E-03  7.92372433E-01 -2.56701570E+00 -2.53394491E+00  0.00000000E+00
    7401  5.70460794E-02  3.84318956E-03  2.47537437E-05  4.41354863E-01  5.31454104E-03  7.91071654E-01 -2.56701176E+00 -2.53394146E+00  0.00000000E+00
    7411  5.70593598E-02  3.84455833E-03  2.47615939E-05  4.41575540E-01  5.31321815E-03  7.90357753E-01 -2.56701335E+00 -2.53394346E+00  0.00000000E+00
    7421  5.70253746E-02  3.84110303E-03  2.47254701E-05  4.41386550E-01  5.31702535E-03  7.90842376E-01 -2.56702098E+00 -2.53394708E+00  0.00000000E+00
    7431  5.70070043E-02  3.83853064E-03  2.46949627E-05  4.41327755E-01  5.31271566E-03  7.89825428E-01 -2.56697100E+00 -2.53389974E+00  0.00000000E+00
    7441  5.70277108E-02  3.83998528E-03  2.46889810E-05  4.41886163E-01  5.30453434E-03  7.90592119E-01 -2.56696336E+00 -2.53389175E+00  0.00000000E+00
    7451  5.70427426E-02  3.84126810E-03  2.46879627E-05  4.42281875E-01  5.30063709E-03  7.90855148E-01 -2.56696294E+00 -2.53389026E+00  0.00000000E+00
    7461  5.70576632E-02  3.84420038E-03  2.47351865E-05  4.42067193E-01  5.31173517E-03  7.92646737E-01 -2.56695724E+00 -2.53388828E+00  0.00000000E+00
    7471  5.71132991E-02  3.85194554E-03  2.48309919E-05  4.42156293E-01  5.32430697E-03  7.93953914E-01 -2.56689157E+00 -2.53382340E+00  0.00000000E+00
    7481  5.71028818E-02  3.85017878E-03  2.48041071E-05  4.42248750E-01  5.31910069E-03  7.93787109E-01 -2.56684479E+00 -2.53377837E+00  0.00000000E+00
    7491  5.70820834E-02  3.84769699E-03  2.47805429E-05  4.42059567E-01  5.31813582E-03  7.92974489E-01 -2.56687066E+00 -2.53380118E+00  0.00000000E+00
    7501  5.70502626E-02  3.84410251E-03  2.47434805E-05  4.41851692E-01  5.31847248E-03  7.92092238E-01 -2.56683945E+00 -2.53377074E+00  0.00000000E+00
    7511  5.70319767E-02  3.84161749E-03  2.47136254E-05  4.41803687E-01  5.31487256E-03  7.90490749E-01 -2.56684250E+00 -2.53377400E+00  0.00000000E+00
    7521  5.70315267E-02  3.84061320E-03  2.46869706E-05  4.42114076E-01  5.30627307E-03  7.90490756E-01 -2.56685678E+00 -2.53379218E+00  0.00000000E+00
    7531  5.70283290E-02  3.84005549E-03  2.46733099E-05  4.42260814E-01  5.30453160E-03  7.89203083E-01 -2.56684895E+00 -2.53378697E+00  0.00000000E+00
    7541  5.70463131E-02  3.84196279E-03  2.46844034E-05  4.42563924E-01  5.30323001E-03  7.90388253E-01 -2.56690705E+00 -2.53384669E+00  0.00000000E+00
    7551  5.70398486E-02  3.84095970E-03  2.46668716E-05  4.42668851E-01  5.30083346E-03  7.89873109E-01 -2.56692817E+00 -2.53386285E+00  0.00000000E+00
    7561  5.70055620E-02  3.83700312E-03  2.46250422E-05  4.42465915E-01  5.30041520E-03  7.88360988E-01 -2.56694963E+00 -2.53388409E+00  0.00000000E+00
    7571  5.69760975E-02  3.83327414E-03  2.45812366E-05  4.42374386E-01  5.29707120E-03  7.92117456E-01 -2.56686831E+00 -2.53380905E+00  0.00000000E+00
    7581  5.69489695E-02  3.82953325E-03  2.45384698E-05  4.42256482E-01  5.29120261E-03  7.91931750E-01 -2.56684873E+00 -2.53379661E+00  0.00000000E+00
    7591  5.69376957E-02  3.82718711E-03  2.45012623E-05  4.42419195E-01  5.28161733E-03  7.90273142E-01 -2.56685492E+00 -2.53380298E+00  0.00000000E+00
    7601  5.69174981E-02  3.82441286E-03  2.44652488E-05  4.42430715E-01  5.27733409E-03  7.90962444E-01 -2.56682254E+00 -2.53377345E+00  0.00000000E+00
    7611  5.69470972E-02  3.82941556E-03  2.45427088E-05  4.42125843E-01  5.29206491E-03  7.89965040E-01 -2.56681059E+00 -2.53375957E+00  0.00000000E+00
    7621  5.69935287E-02  3.83536982E-03  2.46088938E-05  4.42356886E-01  5.29805529E-03  7.88963684E-01 -2.56677820E+00 -2.53372989E+00  0.00000000E+00
    7631  5.69959156E-02  3.83674049E-03  2.46503140E-05  4.41817329E-01  5.30796892E-03  7.94704171E-01 -2.56675416E+00 -2.53370477E+00  0.00000000E+00
    7641  5.70067532E-02  3.83877020E-03  2.46881143E-05  4.41552393E-01  5.31513573E-03  7.95064718E-01 -2.56679807E+00 -2.53374439E+00  0.00000000E+00
    7651  5.70259043E-02  3.84163602E-03  2.47310748E-05  4.41414950E-01  5.32128981E-03  7.98579916E-01 -2.56683189E+00 -2.53377934E+00  0.00000000E+00
    7661  5.70293494E-02  3.84225695E-03  2.47436974E-05  4.41310470E-01  5.32334732E-03  7.97871142E-01 -2.56680989E+00 -2.53375438E+00  0.00000000E+00
    7671  5.70497214E-02  3.84637392E-03  2.48109857E-05  4.40989764E-01  5.33952682E-03  7.96474484E-01 -2.56682476E+00 -2.53376707E+00  0.00000000E+00
    7681  5.70382996E-02  3.84573598E-03  2.48206118E-05  4.40587332E-01  5.34552915E-03  7.95468774E-01 -2.56681437E+00 -2.53375768E+00  0.00000000E+00
    7691  5.70389846E-02  3.84513108E-03  2.48032536E-05  4.40802655E-01  5.33936535E-03  7.95992477E-01 -2.56682660E+00 -2.53377513E+00  0.00000000E+00
    7701  5.70398910E-02  3.84410619E-03  2.47748275E-05  4.41145653E-01  5.32918365E-03  7.95509952E-01 -2.56680802E+00 -2.53375608E+00  0.00000000E+00
    7711  5.70881185E-02  3.84958425E-03  2.48175602E-05  4.41773858E-01  5.32894861E-03  7.95173651E-01 -2.56679493E+00 -2.53374847E+00  0.00000000E+00
    7721  5.70852689E-02  3.84796411E-03  2.47831995E-05  4.42077223E-01  5.31726444E-03  7.95589773E-01 -2.56673898E+00 -2.53369193E+00  0.00000000E+00
    7731  5.71175983E-02  3.85160811E-03  2.48131025E-05  4.42460516E-01  5.31683026E-03  7.95049981E-01 -2.56670984E+00 -2.53366552E+00  0.00000000E+00
    7741  5.71410727E-02  3.85355367E-03  2.48140933E-05  4.43001107E-01  5.31018334E-03  7.93372881E-01 -2.56670064E+00 -2.53365734E+00  0.00000000E+00
    7751  5.71354772E-02  3.85234298E-03  2.47943419E-05  4.43094589E-01  5.30502832E-03  7.91816129E-01 -2.56669267E+00 -2.53364930E+00  0.00000000E+00
    7761  5.72004496E-02  3.86258221E-03  2.49555016E-05  4.42442608E-01  5.33039061E-03  7.90246944E-01 -2.56668619E+00 -2.53364259E+00  0.00000000E+00
    7771  5.71714117E-02  3.85888930E-03  2.49132861E-05  4.42319934E-01  5.32703555E-03  7.91262724E-01 -2.56664936E+00 -2.53360644E+00  0.00000000E+00
    7781  5.71766431E-02  3.85983577E-03  2.49338461E-05  4.42133392E-01  5.33017840E-03  7.92369115E-01 -2.56666639E+00 -2.53361931E+00  0.00000000E+00
    7791  5.72160759E-02  3.86498427E-03  2.49900601E-05  4.42364283E-01  5.33593285E-03  7.96146412E-01 -2.56658602E+00 -2.53354137E+00  0.00000000E+00
    7801  5.71778519E-02  3.86028042E-03  2.49411380E-05  4.42098791E-01  5.33294353E-03  7.95779473E-01 -2.56653769E+00 -2.53349082E+00  0.00000000E+00
    7811  5.71827269E-02  3.86083657E-03  2.49510836E-05  4.42037105E-01  5.33293127E-03  7.95380271E-01 -2.56655017E+00 -2.53350469E+00  0.00000000E+00
    7821  5.71700398E-02  3.85889227E-03  2.49217646E-05  4.42131005E-01  5.32847802E-03  7.95242922E-01 -2.56651641E+00 -2.53347809E+00  0.00000000E+00
    7831  5.71790238E-02  3.85922468E-03  2.49134565E-05  4.42413046E-01  5.32220719E-03  7.97681526E-01 -2.56656069E+00 -2.53352084E+00  0.00000000E+00
    7841  5.72150805E-02  3.86455822E-03  2.49781199E-05  4.42507816E-01  5.33311592E-03  7.97115583E-01 -2.56653907E+00 -2.53349976E+00  0.00000000E+00
    7851  5.71963569E-02  3.86358617E-03  2.49847379E-05  4.42079477E-01  5.34367541E-03  7.97743561E-01 -2.56654456E+00 -2.53350530E+00  0.00000000E+00
    7861  5.71858197E-02  3.86206920E-03  2.49626628E-05  4.42134438E-01  5.34086257E-03  7.96312638E-01 -2.56656266E+00 -2.53352596E+00  0.00000000E+00
    7871  5.71434421E-02  3.85672580E-03  2.49088946E-05  4.41792491E-01  5.33636502E-03  7.95069221E-01 -2.56655285E+00 -2.53351352E+00  0.00000000E+00
    7881  5.71229594E-02  3.85408424E-03  2.48789149E-05  4.41699811E-01  5.33364801E-03  7.94347714E-01 -2.56657638E+00 -2.53353777E+00  0.00000000E+00
    7891  5.71212296E-02  3.85413215E-03  2.48844940E-05  4.41588495E-01  5.33586373E-03  7.92814955E-01 -2.56659038E+00 -2.53355311E+00  0.00000000E+00
    7901  5.71018206E-02  3.85094863E-03  2.48434283E-05  4.41587900E-01  5.32714149E-03  7.92343644E-01 -2.56656672E+00 -2.53353285E+00  0.00000000E+00
    7911  5.71084676E-02  3.85228296E-03  2.48721428E-05  4.41329693E-01  5.33233180E-03  7.92485668E-01 -2.56654226E+00 -2.53350379E+00  0.00000000E+00
    7921  5.70976355E-02  3.84999941E-03  2.48367289E-05  4.41463170E-01  5.32288863E-03  7.91862498E-01 -2.56653968E+00 -2.53350349E+00  0.00000000E+00
    7931  5.70670389E-02  3.84629525E-03  2.47961181E-05  4.41301886E-01  5.32098357E-03  7.91816111E-01 -2.56660501E+00 -2.53356823E+00  0.00000000E+00
    7941  5.71033314E-02  3.85032300E-03  2.48260301E-05  4.41797606E-01  5.31993884E-03  7.92352041E-01 -2.56660883E+00 -2.53356626E+00  0.00000000E+00
    7951  5.70488178E-02  3.84411273E-03  2.47695118E-05  4.41267464E-01  5.32005224E-03  7.91787803E-01 -2.56661355E+00 -2.53356653E+00  0.00000000E+00
    7961  5.70687124E-02  3.84685241E-03  2.47972992E-05  4.41437109E-01  5.32428774E-03  7.93239938E-01 -2.56654951E+00 -2.53350596E+00  0.00000000E+00
